date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
17 Jun 2024,,St.Louis Cardinals,Miami Marlins,-159,+135,7,6
17 Jun 2024,,San Diego Padres,Philadelphia Phillies,+170,-204,2,9
16 Jun 2024,,Athletics,Minnesota Twins,+170,-204,7,8
16 Jun 2024,,New York Yankees,Boston Red Sox,-149,+125,3,9
16 Jun 2024,,Chicago White Sox,Arizona Diamondbacks,+150,-179,5,12
16 Jun 2024,,Kansas City Royals,Los Angeles Dodgers,+220,-270,0,3
16 Jun 2024,,Texas Rangers,Seattle Mariners,+120,-141,0,5
16 Jun 2024,,Los Angeles Angels,San Francisco Giants,+140,-164,6,13
16 Jun 2024,,Pittsburgh Pirates,Colorado Rockies,-115,-105,8,2
16 Jun 2024,,Athletics,Minnesota Twins,+175,-208,2,6
16 Jun 2024,,Cincinnati Reds,Milwaukee Brewers,+125,-149,4,5
16 Jun 2024,,Detroit Tigers,Houston Astros,+140,-164,1,4
16 Jun 2024,,San Diego Padres,New York Mets,-149,+125,6,11
16 Jun 2024,,Cleveland Guardians,Toronto Blue Jays,+100,-120,6,7
16 Jun 2024,,Tampa Bay Rays,Atlanta Braves,+104,-125,8,6
16 Jun 2024,,Philadelphia Phillies,Baltimore Orioles,+114,-135,3,8
16 Jun 2024,,Miami Marlins,Washington Nationals,+100,-120,1,3
16 Jun 2024,,St.Louis Cardinals,Chicago Cubs,+110,-130,2,1
15 Jun 2024,,Chicago White Sox,Arizona Diamondbacks,+145,-169,9,2
15 Jun 2024,,Pittsburgh Pirates,Colorado Rockies,-164,+140,4,16
15 Jun 2024,,Kansas City Royals,Los Angeles Dodgers,+200,-244,7,2
15 Jun 2024,,New York Yankees,Boston Red Sox,-179,+150,4,8
15 Jun 2024,,Texas Rangers,Seattle Mariners,+104,-125,5,7
15 Jun 2024,,Tampa Bay Rays,Atlanta Braves,+110,-130,2,9
15 Jun 2024,,Cincinnati Reds,Milwaukee Brewers,+114,-135,1,3
15 Jun 2024,,Detroit Tigers,Houston Astros,+100,-120,13,5
15 Jun 2024,,San Diego Padres,New York Mets,+114,-135,1,5
15 Jun 2024,,Philadelphia Phillies,Baltimore Orioles,+160,-189,2,6
15 Jun 2024,,Los Angeles Angels,San Francisco Giants,+125,-149,4,3
15 Jun 2024,,Miami Marlins,Washington Nationals,+104,-125,0,4
15 Jun 2024,,Cleveland Guardians,Toronto Blue Jays,+104,-125,0,5
15 Jun 2024,,St.Louis Cardinals,Chicago Cubs,+150,-179,1,5
14 Jun 2024,,Los Angeles Angels,San Francisco Giants,+129,-154,8,6
14 Jun 2024,,Kansas City Royals,Los Angeles Dodgers,+125,-149,3,4
14 Jun 2024,,Texas Rangers,Seattle Mariners,+125,-149,2,3
14 Jun 2024,,Chicago White Sox,Arizona Diamondbacks,+165,-200,1,7
14 Jun 2024,,Pittsburgh Pirates,Colorado Rockies,-110,-110,5,2
14 Jun 2024,,Athletics,Minnesota Twins,+150,-179,5,6
14 Jun 2024,,Cincinnati Reds,Milwaukee Brewers,+145,-169,6,5
14 Jun 2024,,Detroit Tigers,Houston Astros,+100,-120,0,4
14 Jun 2024,,Tampa Bay Rays,Atlanta Braves,+190,-233,3,7
14 Jun 2024,,San Diego Padres,New York Mets,-110,-110,1,2
14 Jun 2024,,Cleveland Guardians,Toronto Blue Jays,+125,-149,3,1
14 Jun 2024,,Philadelphia Phillies,Baltimore Orioles,+120,-141,5,3
14 Jun 2024,,Miami Marlins,Washington Nationals,+150,-179,1,8
14 Jun 2024,,New York Yankees,Boston Red Sox,-149,+125,8,1
14 Jun 2024,,St.Louis Cardinals,Chicago Cubs,+100,-120,3,0
13 Jun 2024,,Texas Rangers,Los Angeles Dodgers,+154,-185,3,1
13 Jun 2024,,Los Angeles Angels,Arizona Diamondbacks,+165,-200,1,11
13 Jun 2024,,Chicago White Sox,Seattle Mariners,-110,-110,3,2
13 Jun 2024,,Athletics,Minnesota Twins,+225,-278,2,6
13 Jun 2024,,Philadelphia Phillies,Boston Red Sox,-115,-105,3,9
13 Jun 2024,,Miami Marlins,New York Mets,+165,-200,2,3
13 Jun 2024,,Chicago Cubs,Tampa Bay Rays,-115,-105,2,3
13 Jun 2024,,Pittsburgh Pirates,St.Louis Cardinals,-120,+100,3,4
13 Jun 2024,,New York Yankees,Kansas City Royals,-164,+140,3,4
13 Jun 2024,,Washington Nationals,Detroit Tigers,+125,-149,2,7
13 Jun 2024,,Atlanta Braves,Baltimore Orioles,-105,-115,6,3
12 Jun 2024,,Texas Rangers,Los Angeles Dodgers,+140,-164,3,2
12 Jun 2024,,Los Angeles Angels,Arizona Diamondbacks,+125,-149,8,3
12 Jun 2024,,Chicago White Sox,Seattle Mariners,+204,-250,1,2
12 Jun 2024,,New York Yankees,Kansas City Royals,-169,+145,11,5
12 Jun 2024,,Pittsburgh Pirates,St.Louis Cardinals,+150,-179,2,4
12 Jun 2024,,Philadelphia Phillies,Boston Red Sox,-120,+100,6,8
12 Jun 2024,,Cleveland Guardians,Cincinnati Reds,-105,-115,2,4
12 Jun 2024,,Miami Marlins,New York Mets,+135,-159,4,10
12 Jun 2024,,Chicago Cubs,Tampa Bay Rays,-110,-110,4,3
12 Jun 2024,,Washington Nationals,Detroit Tigers,+100,-120,7,5
12 Jun 2024,,Atlanta Braves,Baltimore Orioles,+100,-120,2,4
12 Jun 2024,,Athletics,San Diego Padres,+185,-227,4,5
12 Jun 2024,,Houston Astros,San Francisco Giants,-105,-115,3,5
12 Jun 2024,,Toronto Blue Jays,Milwaukee Brewers,+104,-125,4,5
12 Jun 2024,,Colorado Rockies,Minnesota Twins,+204,-250,9,17
11 Jun 2024,,Texas Rangers,Los Angeles Dodgers,+145,-169,2,15
11 Jun 2024,,Houston Astros,San Francisco Giants,-105,-115,3,1
11 Jun 2024,,Los Angeles Angels,Arizona Diamondbacks,+135,-159,4,9
11 Jun 2024,,Athletics,San Diego Padres,+135,-159,3,4
11 Jun 2024,,Chicago White Sox,Seattle Mariners,+154,-185,3,4
11 Jun 2024,,New York Yankees,Kansas City Royals,-135,+114,10,1
11 Jun 2024,,Toronto Blue Jays,Milwaukee Brewers,-120,+100,3,0
11 Jun 2024,,Pittsburgh Pirates,St.Louis Cardinals,-149,+125,2,1
11 Jun 2024,,Colorado Rockies,Minnesota Twins,+175,-208,5,4
11 Jun 2024,,Philadelphia Phillies,Boston Red Sox,-154,+129,4,1
11 Jun 2024,,Cleveland Guardians,Cincinnati Reds,-110,-110,5,3
11 Jun 2024,,Miami Marlins,New York Mets,+129,-154,4,2
11 Jun 2024,,Chicago Cubs,Tampa Bay Rays,+120,-141,2,5
11 Jun 2024,,Washington Nationals,Detroit Tigers,-105,-115,5,4
11 Jun 2024,,Atlanta Braves,Baltimore Orioles,-149,+125,0,4
10 Jun 2024,,Houston Astros,San Francisco Giants,-115,-105,3,4
10 Jun 2024,,Athletics,San Diego Padres,+195,-238,1,6
10 Jun 2024,,Chicago White Sox,Seattle Mariners,+175,-208,4,8
10 Jun 2024,,New York Yankees,Kansas City Royals,-115,-105,4,2
10 Jun 2024,,Toronto Blue Jays,Milwaukee Brewers,+104,-125,1,3
10 Jun 2024,,Colorado Rockies,Minnesota Twins,+204,-250,0,5
10 Jun 2024,,Baltimore Orioles,Tampa Bay Rays,-141,+120,5,2
09 Jun 2024,,Los Angeles Dodgers,New York Yankees,-135,+114,4,6
09 Jun 2024,,Arizona Diamondbacks,San Diego Padres,+114,-135,9,3
09 Jun 2024,,Toronto Blue Jays,Athletics,-130,+110,6,4
09 Jun 2024,,Houston Astros,Los Angeles Angels,-149,+125,7,9
09 Jun 2024,,Colorado Rockies,St.Louis Cardinals,+145,-169,1,5
09 Jun 2024,,Boston Red Sox,Chicago White Sox,-149,+125,6,4
09 Jun 2024,,Seattle Mariners,Kansas City Royals,+125,-149,6,5
09 Jun 2024,,Baltimore Orioles,Tampa Bay Rays,-149,+125,9,2
09 Jun 2024,,Chicago Cubs,Cincinnati Reds,-135,+114,4,2
09 Jun 2024,,Cleveland Guardians,Miami Marlins,-120,+100,6,3
09 Jun 2024,,Milwaukee Brewers,Detroit Tigers,+145,-169,2,10
09 Jun 2024,,Atlanta Braves,Washington Nationals,-164,+140,5,8
09 Jun 2024,,Minnesota Twins,Pittsburgh Pirates,+100,-120,11,5
09 Jun 2024,,San Francisco Giants,Texas Rangers,+135,-159,2,7
09 Jun 2024,,New York Mets,Philadelphia Phillies,+125,-149,6,5
08 Jun 2024,,Houston Astros,Los Angeles Angels,-179,+150,6,1
08 Jun 2024,,Arizona Diamondbacks,San Diego Padres,+140,-164,1,13
08 Jun 2024,,Cleveland Guardians,Miami Marlins,-164,+140,8,0
08 Jun 2024,,Los Angeles Dodgers,New York Yankees,+100,-120,11,3
08 Jun 2024,,Colorado Rockies,St.Louis Cardinals,+175,-208,6,5
08 Jun 2024,,Baltimore Orioles,Tampa Bay Rays,-135,+114,5,0
08 Jun 2024,,Boston Red Sox,Chicago White Sox,-233,+190,1,6
08 Jun 2024,,Chicago Cubs,Cincinnati Reds,+104,-125,3,4
08 Jun 2024,,Milwaukee Brewers,Detroit Tigers,-169,+145,5,4
08 Jun 2024,,Seattle Mariners,Kansas City Royals,-135,+114,4,8
08 Jun 2024,,Toronto Blue Jays,Athletics,-159,+135,7,0
08 Jun 2024,,Atlanta Braves,Washington Nationals,-135,+114,3,7
08 Jun 2024,,Minnesota Twins,Pittsburgh Pirates,-130,+110,0,4
08 Jun 2024,,San Francisco Giants,Texas Rangers,+100,-120,3,1
08 Jun 2024,,Philadelphia Phillies,New York Mets,-159,+135,7,2
07 Jun 2024,,Arizona Diamondbacks,San Diego Padres,+114,-135,3,10
07 Jun 2024,,Toronto Blue Jays,Athletics,-179,+150,1,2
07 Jun 2024,,Houston Astros,Los Angeles Angels,-159,+135,7,1
07 Jun 2024,,Colorado Rockies,St.Louis Cardinals,+154,-185,5,8
07 Jun 2024,,Boston Red Sox,Chicago White Sox,-105,-115,2,7
07 Jun 2024,,Seattle Mariners,Kansas City Royals,-120,+100,9,10
07 Jun 2024,,San Francisco Giants,Texas Rangers,-125,+104,5,2
07 Jun 2024,,Chicago Cubs,Cincinnati Reds,+120,-141,2,3
07 Jun 2024,,Cleveland Guardians,Miami Marlins,-110,-110,2,3
07 Jun 2024,,Los Angeles Dodgers,New York Yankees,-159,+135,2,1
07 Jun 2024,,Baltimore Orioles,Tampa Bay Rays,-110,-110,6,3
07 Jun 2024,,Atlanta Braves,Washington Nationals,-208,+175,1,2
07 Jun 2024,,Milwaukee Brewers,Detroit Tigers,-105,-115,10,0
07 Jun 2024,,Minnesota Twins,Pittsburgh Pirates,-125,+104,0,3
06 Jun 2024,,Arizona Diamondbacks,San Diego Padres,-110,-110,4,3
06 Jun 2024,,Boston Red Sox,Chicago White Sox,-238,+195,14,2
06 Jun 2024,,Colorado Rockies,St.Louis Cardinals,+185,-227,3,2
06 Jun 2024,,Chicago Cubs,Cincinnati Reds,+110,-130,4,8
06 Jun 2024,,Minnesota Twins,New York Yankees,+125,-149,5,8
06 Jun 2024,,Atlanta Braves,Washington Nationals,-154,+129,5,2
06 Jun 2024,,Los Angeles Dodgers,Pittsburgh Pirates,-185,+154,11,7
06 Jun 2024,,Seattle Mariners,Athletics,-154,+129,3,0
06 Jun 2024,,Kansas City Royals,Cleveland Guardians,,,4,3
06 Jun 2024,,Baltimore Orioles,Toronto Blue Jays,+104,-125,5,6
05 Jun 2024,,Seattle Mariners,Athletics,-164,+140,1,2
05 Jun 2024,,San Diego Padres,Los Angeles Angels,-185,+154,2,3
05 Jun 2024,,Chicago White Sox,Chicago Cubs,+165,-200,6,7
05 Jun 2024,,Detroit Tigers,Texas Rangers,+125,-149,1,9
05 Jun 2024,,Baltimore Orioles,Toronto Blue Jays,-105,-115,2,3
05 Jun 2024,,Minnesota Twins,New York Yankees,+145,-169,5,9
05 Jun 2024,,Los Angeles Dodgers,Pittsburgh Pirates,+100,-120,6,10
05 Jun 2024,,Tampa Bay Rays,Miami Marlins,-125,+104,5,3
05 Jun 2024,,Milwaukee Brewers,Philadelphia Phillies,+145,-169,0,2
05 Jun 2024,,New York Mets,Washington Nationals,-141,+120,9,1
05 Jun 2024,,San Francisco Giants,Arizona Diamondbacks,-115,-105,9,3
05 Jun 2024,,Cincinnati Reds,Colorado Rockies,-149,+125,12,7
05 Jun 2024,,St.Louis Cardinals,Houston Astros,+125,-149,4,2
05 Jun 2024,,Atlanta Braves,Boston Red Sox,-110,-110,0,9
04 Jun 2024,,San Francisco Giants,Arizona Diamondbacks,+100,-120,5,8
04 Jun 2024,,Seattle Mariners,Athletics,-159,+135,4,3
04 Jun 2024,,San Diego Padres,Los Angeles Angels,-110,-110,2,4
04 Jun 2024,,Cincinnati Reds,Colorado Rockies,-130,+110,4,1
04 Jun 2024,,St.Louis Cardinals,Houston Astros,+129,-154,5,8
04 Jun 2024,,Chicago White Sox,Chicago Cubs,+240,-303,6,7
04 Jun 2024,,Detroit Tigers,Texas Rangers,-105,-115,3,1
04 Jun 2024,,Atlanta Braves,Boston Red Sox,-159,+135,8,3
04 Jun 2024,,Baltimore Orioles,Toronto Blue Jays,-154,+129,10,1
04 Jun 2024,,Minnesota Twins,New York Yankees,+154,-185,1,5
04 Jun 2024,,New York Mets,Washington Nationals,-141,+120,6,3
04 Jun 2024,,Kansas City Royals,Cleveland Guardians,+110,-130,5,8
04 Jun 2024,,Los Angeles Dodgers,Pittsburgh Pirates,-189,+160,0,1
04 Jun 2024,,Tampa Bay Rays,Miami Marlins,-130,+110,9,5
04 Jun 2024,,Milwaukee Brewers,Philadelphia Phillies,+135,-159,1,2
03 Jun 2024,,San Francisco Giants,Arizona Diamondbacks,+110,-130,2,4
03 Jun 2024,,San Diego Padres,Los Angeles Angels,-154,+129,1,2
03 Jun 2024,,Cincinnati Reds,Colorado Rockies,-115,-105,13,3
03 Jun 2024,,St.Louis Cardinals,Houston Astros,+160,-189,4,7
03 Jun 2024,,Detroit Tigers,Texas Rangers,-110,-110,2,1
03 Jun 2024,,Baltimore Orioles,Toronto Blue Jays,-115,-105,7,2
03 Jun 2024,,New York Mets,Washington Nationals,-105,-115,8,7
03 Jun 2024,,Milwaukee Brewers,Philadelphia Phillies,+165,-200,1,3
02 Jun 2024,,St.Louis Cardinals,Philadelphia Phillies,+120,-141,5,4
02 Jun 2024,,Colorado Rockies,Los Angeles Dodgers,+210,-263,0,4
02 Jun 2024,,Los Angeles Angels,Seattle Mariners,+170,-204,1,5
02 Jun 2024,,New York Yankees,San Francisco Giants,-130,+110,7,5
02 Jun 2024,,Cincinnati Reds,Chicago Cubs,+100,-120,5,2
02 Jun 2024,,Chicago White Sox,Milwaukee Brewers,+270,-345,3,6
02 Jun 2024,,San Diego Padres,Kansas City Royals,+104,-125,3,4
02 Jun 2024,,Arizona Diamondbacks,New York Mets,-115,-105,5,4
02 Jun 2024,,Washington Nationals,Cleveland Guardians,+110,-130,5,2
02 Jun 2024,,Texas Rangers,Miami Marlins,-125,+104,6,0
02 Jun 2024,,Pittsburgh Pirates,Toronto Blue Jays,+150,-179,4,5
02 Jun 2024,,Athletics,Atlanta Braves,+204,-250,1,3
02 Jun 2024,,Tampa Bay Rays,Baltimore Orioles,+110,-130,4,3
02 Jun 2024,,Detroit Tigers,Boston Red Sox,+129,-154,8,4
02 Jun 2024,,Minnesota Twins,Houston Astros,+125,-149,4,3
01 Jun 2024,,Colorado Rockies,Los Angeles Dodgers,+250,-312,1,4
01 Jun 2024,,New York Yankees,San Francisco Giants,-105,-115,7,3
01 Jun 2024,,Cincinnati Reds,Chicago Cubs,+120,-141,5,7
01 Jun 2024,,Los Angeles Angels,Seattle Mariners,+140,-164,0,9
01 Jun 2024,,St.Louis Cardinals,Philadelphia Phillies,+140,-164,1,6
01 Jun 2024,,Arizona Diamondbacks,New York Mets,+104,-125,10,5
01 Jun 2024,,Athletics,Atlanta Braves,+265,-333,11,9
01 Jun 2024,,Detroit Tigers,Boston Red Sox,-105,-115,3,6
01 Jun 2024,,Chicago White Sox,Milwaukee Brewers,+145,-169,3,4
01 Jun 2024,,Minnesota Twins,Houston Astros,+104,-125,2,5
01 Jun 2024,,San Diego Padres,Kansas City Royals,+104,-125,7,3
01 Jun 2024,,Washington Nationals,Cleveland Guardians,+120,-141,2,3
01 Jun 2024,,Texas Rangers,Miami Marlins,-105,-115,7,0
01 Jun 2024,,Tampa Bay Rays,Baltimore Orioles,+140,-164,5,9
01 Jun 2024,,Pittsburgh Pirates,Toronto Blue Jays,+129,-154,8,1
31 May 2024,,New York Yankees,San Francisco Giants,-141,+120,6,2
31 May 2024,,Colorado Rockies,Los Angeles Dodgers,+275,-345,4,1
31 May 2024,,Los Angeles Angels,Seattle Mariners,+135,-159,4,5
31 May 2024,,Chicago White Sox,Milwaukee Brewers,+150,-179,5,12
31 May 2024,,Minnesota Twins,Houston Astros,-105,-115,6,1
31 May 2024,,San Diego Padres,Kansas City Royals,-135,+114,11,8
31 May 2024,,Athletics,Atlanta Braves,+185,-227,2,4
31 May 2024,,Arizona Diamondbacks,New York Mets,+104,-125,9,10
31 May 2024,,Detroit Tigers,Boston Red Sox,+145,-169,3,7
31 May 2024,,Washington Nationals,Cleveland Guardians,+204,-250,1,7
31 May 2024,,Texas Rangers,Miami Marlins,-141,+120,2,8
31 May 2024,,Pittsburgh Pirates,Toronto Blue Jays,+154,-185,3,5
31 May 2024,,Tampa Bay Rays,Baltimore Orioles,+125,-149,1,3
31 May 2024,,St.Louis Cardinals,Philadelphia Phillies,+175,-208,2,4
31 May 2024,,Cincinnati Reds,Chicago Cubs,+114,-135,5,4
30 May 2024,,New York Yankees,Los Angeles Angels,-169,+145,8,3
30 May 2024,,Washington Nationals,Atlanta Braves,+154,-185,3,1
30 May 2024,,Arizona Diamondbacks,New York Mets,-120,+100,2,3
30 May 2024,,Detroit Tigers,Boston Red Sox,+100,-120,5,0
30 May 2024,,Houston Astros,Seattle Mariners,+114,-135,4,0
30 May 2024,,Athletics,Tampa Bay Rays,+135,-159,5,6
30 May 2024,,Chicago Cubs,Milwaukee Brewers,+104,-125,4,6
30 May 2024,,Kansas City Royals,Minnesota Twins,+135,-159,6,7
29 May 2024,,Houston Astros,Seattle Mariners,-110,-110,1,2
29 May 2024,,New York Yankees,Los Angeles Angels,-222,+179,2,1
29 May 2024,,Cleveland Guardians,Colorado Rockies,-149,+125,4,7
29 May 2024,,Chicago Cubs,Milwaukee Brewers,-149,+125,6,10
29 May 2024,,Toronto Blue Jays,Chicago White Sox,-208,+175,3,1
29 May 2024,,Kansas City Royals,Minnesota Twins,+110,-130,6,1
29 May 2024,,Washington Nationals,Atlanta Braves,+129,-154,7,2
29 May 2024,,Athletics,Tampa Bay Rays,+160,-189,3,4
29 May 2024,,Boston Red Sox,Baltimore Orioles,+150,-179,1,6
29 May 2024,,Los Angeles Dodgers,New York Mets,-120,+100,10,3
29 May 2024,,Miami Marlins,San Diego Padres,+150,-179,9,1
29 May 2024,,Philadelphia Phillies,San Francisco Giants,-130,+110,6,1
29 May 2024,,Pittsburgh Pirates,Detroit Tigers,-141,+120,10,2
29 May 2024,,Arizona Diamondbacks,Texas Rangers,+114,-135,1,6
29 May 2024,,St.Louis Cardinals,Cincinnati Reds,+110,-130,5,3
29 May 2024,,Pittsburgh Pirates,Detroit Tigers,+125,-149,0,8
28 May 2024,,Philadelphia Phillies,San Francisco Giants,-204,+170,0,1
28 May 2024,,Houston Astros,Seattle Mariners,+110,-130,2,4
28 May 2024,,Miami Marlins,San Diego Padres,+114,-135,0,4
28 May 2024,,New York Yankees,Los Angeles Angels,-179,+150,3,4
28 May 2024,,Cleveland Guardians,Colorado Rockies,-135,+114,13,7
28 May 2024,,Arizona Diamondbacks,Texas Rangers,+110,-130,2,4
28 May 2024,,Chicago Cubs,Milwaukee Brewers,+140,-164,6,3
28 May 2024,,Toronto Blue Jays,Chicago White Sox,-227,+185,7,2
28 May 2024,,Kansas City Royals,Minnesota Twins,-135,+114,2,4
28 May 2024,,Washington Nationals,Atlanta Braves,+220,-270,0,2
28 May 2024,,Los Angeles Dodgers,New York Mets,-120,+100,3,0
28 May 2024,,Athletics,Tampa Bay Rays,+150,-179,3,0
28 May 2024,,St.Louis Cardinals,Cincinnati Reds,+110,-130,7,1
28 May 2024,,Boston Red Sox,Baltimore Orioles,+145,-169,8,3
28 May 2024,,Los Angeles Dodgers,New York Mets,,,5,2
27 May 2024,,Houston Astros,Seattle Mariners,-130,+110,2,3
27 May 2024,,Miami Marlins,San Diego Padres,+170,-204,1,2
27 May 2024,,Philadelphia Phillies,San Francisco Giants,+114,-135,4,8
27 May 2024,,Washington Nationals,Atlanta Braves,+175,-208,8,4
27 May 2024,,Chicago Cubs,Milwaukee Brewers,-110,-110,1,5
27 May 2024,,St.Louis Cardinals,Cincinnati Reds,+135,-159,1,3
27 May 2024,,Cleveland Guardians,Colorado Rockies,-130,+110,6,8
27 May 2024,,Toronto Blue Jays,Chicago White Sox,-200,+165,5,1
27 May 2024,,Kansas City Royals,Minnesota Twins,+145,-169,5,6
27 May 2024,,Boston Red Sox,Baltimore Orioles,+129,-154,3,11
26 May 2024,,Chicago Cubs,St.Louis Cardinals,+125,-149,3,4
26 May 2024,,Miami Marlins,Arizona Diamondbacks,+110,-130,3,1
26 May 2024,,New York Yankees,San Diego Padres,-130,+110,2,5
26 May 2024,,Houston Astros,Athletics,-164,+140,5,2
26 May 2024,,Cleveland Guardians,Los Angeles Angels,-110,-110,5,4
26 May 2024,,Philadelphia Phillies,Colorado Rockies,-208,+175,2,5
26 May 2024,,Baltimore Orioles,Chicago White Sox,-164,+140,4,1
26 May 2024,,Texas Rangers,Minnesota Twins,+140,-164,6,2
26 May 2024,,Kansas City Royals,Tampa Bay Rays,+104,-125,1,4
26 May 2024,,San Francisco Giants,New York Mets,-110,-110,3,4
26 May 2024,,Atlanta Braves,Pittsburgh Pirates,-238,+195,8,1
26 May 2024,,Milwaukee Brewers,Boston Red Sox,+120,-141,1,2
26 May 2024,,Seattle Mariners,Washington Nationals,-179,+150,9,5
26 May 2024,,Los Angeles Dodgers,Cincinnati Reds,-208,+175,1,4
26 May 2024,,Toronto Blue Jays,Detroit Tigers,-135,+114,11,14
25 May 2024,,Miami Marlins,Arizona Diamondbacks,+154,-185,2,3
25 May 2024,,New York Yankees,San Diego Padres,+104,-125,4,1
25 May 2024,,Cleveland Guardians,Los Angeles Angels,-149,+125,4,3
25 May 2024,,Philadelphia Phillies,Colorado Rockies,-238,+195,8,4
25 May 2024,,Chicago Cubs,St.Louis Cardinals,,,6,7
25 May 2024,,Los Angeles Dodgers,Cincinnati Reds,-149,+125,1,3
25 May 2024,,Milwaukee Brewers,Boston Red Sox,+129,-154,6,3
25 May 2024,,Kansas City Royals,Tampa Bay Rays,-110,-110,7,4
25 May 2024,,Houston Astros,Athletics,-154,+129,1,3
25 May 2024,,Atlanta Braves,Pittsburgh Pirates,-154,+129,1,4
25 May 2024,,Seattle Mariners,Washington Nationals,-164,+140,1,3
25 May 2024,,Baltimore Orioles,Chicago White Sox,-169,+145,5,3
25 May 2024,,Texas Rangers,Minnesota Twins,+125,-149,3,5
25 May 2024,,San Francisco Giants,New York Mets,+125,-149,7,2
25 May 2024,,Toronto Blue Jays,Detroit Tigers,-105,-115,1,2
24 May 2024,,Miami Marlins,Arizona Diamondbacks,+160,-189,3,0
24 May 2024,,Houston Astros,Athletics,-179,+150,6,3
24 May 2024,,New York Yankees,San Diego Padres,-120,+100,8,0
24 May 2024,,Cleveland Guardians,Los Angeles Angels,-120,+100,10,4
24 May 2024,,Philadelphia Phillies,Colorado Rockies,-208,+175,2,3
24 May 2024,,Baltimore Orioles,Chicago White Sox,-250,+204,6,4
24 May 2024,,Milwaukee Brewers,Boston Red Sox,+114,-135,7,2
24 May 2024,,Los Angeles Dodgers,Cincinnati Reds,-159,+135,6,9
24 May 2024,,Texas Rangers,Minnesota Twins,+135,-159,2,3
24 May 2024,,San Francisco Giants,New York Mets,+125,-149,8,7
24 May 2024,,Kansas City Royals,Tampa Bay Rays,-125,+104,8,1
24 May 2024,,Seattle Mariners,Washington Nationals,-125,+104,1,6
24 May 2024,,Atlanta Braves,Pittsburgh Pirates,-179,+150,5,11
24 May 2024,,Toronto Blue Jays,Detroit Tigers,-120,+100,2,6
23 May 2024,,Baltimore Orioles,Chicago White Sox,-233,+190,8,6
23 May 2024,,Toronto Blue Jays,Detroit Tigers,-105,-115,9,1
23 May 2024,,Colorado Rockies,Athletics,+100,-120,9,10
23 May 2024,,Atlanta Braves,Chicago Cubs,+100,-120,3,0
23 May 2024,,San Diego Padres,Cincinnati Reds,-110,-110,6,4
23 May 2024,,Texas Rangers,Philadelphia Phillies,+170,-204,2,5
23 May 2024,,Seattle Mariners,New York Yankees,+129,-154,0,5
23 May 2024,,San Francisco Giants,Pittsburgh Pirates,+154,-185,7,6
22 May 2024,,Arizona Diamondbacks,Los Angeles Dodgers,+240,-303,6,0
22 May 2024,,Colorado Rockies,Athletics,+125,-149,4,3
22 May 2024,,Atlanta Braves,Chicago Cubs,-130,+110,9,2
22 May 2024,,Chicago White Sox,Toronto Blue Jays,+195,-238,2,9
22 May 2024,,Seattle Mariners,New York Yankees,+135,-159,3,7
22 May 2024,,Boston Red Sox,Tampa Bay Rays,+120,-141,8,5
22 May 2024,,San Diego Padres,Cincinnati Reds,-125,+104,7,3
22 May 2024,,Milwaukee Brewers,Miami Marlins,-130,+110,0,1
22 May 2024,,Texas Rangers,Philadelphia Phillies,-105,-115,4,11
22 May 2024,,San Francisco Giants,Pittsburgh Pirates,+104,-125,9,5
22 May 2024,,Detroit Tigers,Kansas City Royals,-120,+100,3,8
22 May 2024,,Los Angeles Angels,Houston Astros,+165,-200,2,1
22 May 2024,,Baltimore Orioles,St.Louis Cardinals,-130,+110,4,5
22 May 2024,,New York Mets,Cleveland Guardians,-110,-110,3,6
22 May 2024,,Minnesota Twins,Washington Nationals,-130,+110,3,2
22 May 2024,,Baltimore Orioles,St.Louis Cardinals,,,1,3
21 May 2024,,Arizona Diamondbacks,Los Angeles Dodgers,+135,-159,7,3
21 May 2024,,Colorado Rockies,Athletics,+104,-125,4,5
21 May 2024,,Los Angeles Angels,Houston Astros,+165,-200,5,6
21 May 2024,,Atlanta Braves,Chicago Cubs,-125,+104,3,4
21 May 2024,,Detroit Tigers,Kansas City Royals,-105,-115,3,10
21 May 2024,,Chicago White Sox,Toronto Blue Jays,+165,-200,5,0
21 May 2024,,Seattle Mariners,New York Yankees,+140,-164,6,3
21 May 2024,,Boston Red Sox,Tampa Bay Rays,+120,-141,5,2
21 May 2024,,Minnesota Twins,Washington Nationals,-185,+154,10,0
21 May 2024,,San Diego Padres,Cincinnati Reds,-120,+100,0,2
21 May 2024,,Milwaukee Brewers,Miami Marlins,-135,+114,7,5
21 May 2024,,Texas Rangers,Philadelphia Phillies,+145,-169,2,5
21 May 2024,,San Francisco Giants,Pittsburgh Pirates,-135,+114,6,7
21 May 2024,,New York Mets,Cleveland Guardians,+100,-120,6,7
20 May 2024,,Arizona Diamondbacks,Los Angeles Dodgers,+200,-244,4,6
20 May 2024,,Los Angeles Angels,Houston Astros,+179,-222,9,7
20 May 2024,,Baltimore Orioles,St.Louis Cardinals,+100,-120,3,6
20 May 2024,,Detroit Tigers,Kansas City Royals,-105,-115,3,8
20 May 2024,,Seattle Mariners,New York Yankees,+125,-149,5,4
20 May 2024,,Boston Red Sox,Tampa Bay Rays,+104,-125,5,0
20 May 2024,,Minnesota Twins,Washington Nationals,-154,+129,3,12
20 May 2024,,Milwaukee Brewers,Miami Marlins,-149,+125,2,3
20 May 2024,,San Diego Padres,Atlanta Braves,+195,-238,0,3
