date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
14 Jun 2022,,San Diego Padres,Chicago Cubs,-135,+114,12,5
14 Jun 2022,,Houston Astros,Texas Rangers,-120,+100,4,3
14 Jun 2022,,Athletics,Boston Red Sox,+185,-227,1,6
14 Jun 2022,,Chicago White Sox,Detroit Tigers,-182,+160,5,1
14 Jun 2022,,Milwaukee Brewers,New York Mets,-120,+100,0,4
14 Jun 2022,,Baltimore Orioles,Toronto Blue Jays,+215,-263,6,5
14 Jun 2022,,Atlanta Braves,Washington Nationals,-172,+150,10,4
14 Jun 2022,,Miami Marlins,Philadelphia Phillies,+129,-152,11,9
14 Jun 2022,,Tampa Bay Rays,New York Yankees,+120,-141,0,2
14 Jun 2022,,Pittsburgh Pirates,St.Louis Cardinals,,,1,3
13 Jun 2022,,Minnesota Twins,Seattle Mariners,-105,-116,3,2
13 Jun 2022,,Kansas City Royals,San Francisco Giants,+215,-263,2,6
13 Jun 2022,,Cincinnati Reds,Arizona Diamondbacks,+104,-125,5,4
13 Jun 2022,,San Diego Padres,Chicago Cubs,-132,+110,4,1
13 Jun 2022,,Houston Astros,Texas Rangers,-132,+110,3,5
13 Jun 2022,,Pittsburgh Pirates,St.Louis Cardinals,+165,-185,5,7
13 Jun 2022,,Chicago White Sox,Detroit Tigers,-135,+114,9,5
13 Jun 2022,,Baltimore Orioles,Toronto Blue Jays,+175,-213,1,11
13 Jun 2022,,Atlanta Braves,Washington Nationals,-156,+135,9,5
13 Jun 2022,,Miami Marlins,Philadelphia Phillies,+129,-152,2,3
12 Jun 2022,,New York Mets,Los Angeles Angels,+110,-132,4,1
12 Jun 2022,,Boston Red Sox,Seattle Mariners,+129,-152,2,0
12 Jun 2022,,Colorado Rockies,San Diego Padres,+165,-185,4,2
12 Jun 2022,,Los Angeles Dodgers,San Francisco Giants,-152,+129,0,2
12 Jun 2022,,Cincinnati Reds,St.Louis Cardinals,+140,-161,7,6
12 Jun 2022,,Baltimore Orioles,Kansas City Royals,+120,-141,10,7
12 Jun 2022,,Texas Rangers,Chicago White Sox,+125,-147,8,6
12 Jun 2022,,Miami Marlins,Houston Astros,+210,-250,4,9
12 Jun 2022,,Tampa Bay Rays,Minnesota Twins,-120,+100,6,0
12 Jun 2022,,Toronto Blue Jays,Detroit Tigers,-132,+110,6,0
12 Jun 2022,,Arizona Diamondbacks,Philadelphia Phillies,+165,-185,13,1
12 Jun 2022,,Pittsburgh Pirates,Atlanta Braves,+200,-244,3,5
12 Jun 2022,,Chicago Cubs,New York Yankees,+175,-213,4,18
12 Jun 2022,,Milwaukee Brewers,Washington Nationals,-132,+110,4,1
12 Jun 2022,,Athletics,Cleveland Guardians,+154,-175,3,6
11 Jun 2022,,Boston Red Sox,Seattle Mariners,+104,-125,6,7
11 Jun 2022,,New York Mets,Los Angeles Angels,-111,-111,6,11
11 Jun 2022,,Chicago Cubs,New York Yankees,+195,-238,0,8
11 Jun 2022,,Los Angeles Dodgers,San Francisco Giants,-125,+104,2,3
11 Jun 2022,,Athletics,Cleveland Guardians,+114,-135,10,5
11 Jun 2022,,Pittsburgh Pirates,Atlanta Braves,+210,-250,4,10
11 Jun 2022,,Baltimore Orioles,Kansas City Royals,-116,-105,6,4
11 Jun 2022,,Toronto Blue Jays,Detroit Tigers,-278,+225,1,3
11 Jun 2022,,Miami Marlins,Houston Astros,+229,-286,5,1
11 Jun 2022,,Arizona Diamondbacks,Philadelphia Phillies,+200,-244,0,4
11 Jun 2022,,Milwaukee Brewers,Washington Nationals,-152,+129,6,8
11 Jun 2022,,Cincinnati Reds,St.Louis Cardinals,+160,-182,4,5
11 Jun 2022,,Texas Rangers,Chicago White Sox,+135,-156,11,9
11 Jun 2022,,Tampa Bay Rays,Minnesota Twins,-147,+125,5,6
10 Jun 2022,,Los Angeles Dodgers,San Francisco Giants,-167,+145,2,7
10 Jun 2022,,Boston Red Sox,Seattle Mariners,-116,-105,4,3
10 Jun 2022,,Colorado Rockies,San Diego Padres,+215,-263,0,9
10 Jun 2022,,New York Mets,Los Angeles Angels,-135,+114,7,3
10 Jun 2022,,Cincinnati Reds,St.Louis Cardinals,+160,-182,0,2
10 Jun 2022,,Baltimore Orioles,Kansas City Royals,-116,-105,1,8
10 Jun 2022,,Texas Rangers,Chicago White Sox,+129,-152,3,8
10 Jun 2022,,Miami Marlins,Houston Astros,+210,-250,7,4
10 Jun 2022,,Tampa Bay Rays,Minnesota Twins,+104,-125,4,9
10 Jun 2022,,Pittsburgh Pirates,Atlanta Braves,+215,-263,2,4
10 Jun 2022,,Athletics,Cleveland Guardians,+100,-120,2,3
10 Jun 2022,,Toronto Blue Jays,Detroit Tigers,-227,+185,10,1
10 Jun 2022,,Arizona Diamondbacks,Philadelphia Phillies,+175,-213,5,7
10 Jun 2022,,Chicago Cubs,New York Yankees,+215,-263,1,2
10 Jun 2022,,Milwaukee Brewers,Washington Nationals,-156,+135,5,11
09 Jun 2022,,Boston Red Sox,Los Angeles Angels,+110,-132,2,5
09 Jun 2022,,Baltimore Orioles,Kansas City Royals,-105,-116,5,7
09 Jun 2022,,New York Yankees,Minnesota Twins,-213,+175,10,7
09 Jun 2022,,Pittsburgh Pirates,Atlanta Braves,+185,-227,1,3
09 Jun 2022,,Athletics,Cleveland Guardians,+145,-167,4,8
09 Jun 2022,,Washington Nationals,Miami Marlins,+125,-147,4,7
09 Jun 2022,,Colorado Rockies,San Francisco Giants,+210,-250,4,2
09 Jun 2022,,Los Angeles Dodgers,Chicago White Sox,-135,+114,11,9
09 Jun 2022,,Philadelphia Phillies,Milwaukee Brewers,+145,-167,8,3
09 Jun 2022,,St.Louis Cardinals,Tampa Bay Rays,+145,-167,1,2
09 Jun 2022,,Arizona Diamondbacks,Cincinnati Reds,+120,-141,5,4
08 Jun 2022,,Colorado Rockies,San Francisco Giants,+200,-244,1,2
08 Jun 2022,,New York Mets,San Diego Padres,+114,-135,2,13
08 Jun 2022,,Boston Red Sox,Los Angeles Angels,+110,-132,1,0
08 Jun 2022,,Los Angeles Dodgers,Chicago White Sox,-125,+104,4,1
08 Jun 2022,,Philadelphia Phillies,Milwaukee Brewers,+150,-172,10,0
08 Jun 2022,,New York Yankees,Minnesota Twins,-200,+170,1,8
08 Jun 2022,,Athletics,Atlanta Braves,+210,-250,2,13
08 Jun 2022,,Texas Rangers,Cleveland Guardians,+150,-172,0,4
08 Jun 2022,,St.Louis Cardinals,Tampa Bay Rays,+150,-172,3,11
08 Jun 2022,,Arizona Diamondbacks,Cincinnati Reds,+120,-141,7,0
08 Jun 2022,,Seattle Mariners,Houston Astros,+114,-135,6,3
08 Jun 2022,,Washington Nationals,Miami Marlins,+110,-132,1,2
08 Jun 2022,,Toronto Blue Jays,Kansas City Royals,-141,+120,4,8
08 Jun 2022,,Detroit Tigers,Pittsburgh Pirates,+104,-125,3,1
07 Jun 2022,,Colorado Rockies,San Francisco Giants,+179,-222,5,3
07 Jun 2022,,New York Mets,San Diego Padres,-105,-116,0,7
07 Jun 2022,,Boston Red Sox,Los Angeles Angels,-135,+114,6,5
07 Jun 2022,,Los Angeles Dodgers,Chicago White Sox,-167,+145,0,4
07 Jun 2022,,Seattle Mariners,Houston Astros,+125,-147,1,4
07 Jun 2022,,Toronto Blue Jays,Kansas City Royals,-152,+129,7,0
07 Jun 2022,,Philadelphia Phillies,Milwaukee Brewers,-125,+104,3,2
07 Jun 2022,,New York Yankees,Minnesota Twins,-172,+150,10,4
07 Jun 2022,,Athletics,Atlanta Braves,+204,-250,2,3
07 Jun 2022,,St.Louis Cardinals,Tampa Bay Rays,+129,-152,2,4
07 Jun 2022,,Chicago Cubs,Baltimore Orioles,-125,+104,3,9
07 Jun 2022,,Detroit Tigers,Pittsburgh Pirates,+110,-132,5,3
07 Jun 2022,,Arizona Diamondbacks,Cincinnati Reds,+100,-120,8,14
07 Jun 2022,,Washington Nationals,Miami Marlins,+165,-185,2,12
07 Jun 2022,,Texas Rangers,Cleveland Guardians,,,6,3
07 Jun 2022,,Texas Rangers,Cleveland Guardians,,,3,6
06 Jun 2022,,New York Mets,San Diego Padres,+110,-132,11,5
06 Jun 2022,,Boston Red Sox,Los Angeles Angels,+104,-125,1,0
06 Jun 2022,,Seattle Mariners,Houston Astros,+215,-263,7,4
06 Jun 2022,,Toronto Blue Jays,Kansas City Royals,-213,+175,8,0
06 Jun 2022,,Arizona Diamondbacks,Cincinnati Reds,+100,-120,0,7
05 Jun 2022,,St.Louis Cardinals,Chicago Cubs,-135,+114,5,3
05 Jun 2022,,New York Mets,Los Angeles Dodgers,+160,-182,5,4
05 Jun 2022,,Boston Red Sox,Athletics,-105,-116,5,2
05 Jun 2022,,Atlanta Braves,Colorado Rockies,-156,+135,8,7
05 Jun 2022,,Seattle Mariners,Texas Rangers,+120,-141,6,5
05 Jun 2022,,Houston Astros,Kansas City Royals,-233,+190,7,4
05 Jun 2022,,San Diego Padres,Milwaukee Brewers,+110,-132,6,4
05 Jun 2022,,Chicago White Sox,Tampa Bay Rays,-105,-116,6,5
05 Jun 2022,,Washington Nationals,Cincinnati Reds,+165,-185,5,4
05 Jun 2022,,San Francisco Giants,Miami Marlins,-125,+104,5,1
05 Jun 2022,,Minnesota Twins,Toronto Blue Jays,+215,-263,8,6
05 Jun 2022,,Arizona Diamondbacks,Pittsburgh Pirates,-152,+129,0,3
05 Jun 2022,,Cleveland Guardians,Baltimore Orioles,-116,-105,3,2
05 Jun 2022,,Los Angeles Angels,Philadelphia Phillies,+100,-120,7,9
05 Jun 2022,,Detroit Tigers,New York Yankees,+240,-303,4,5
04 Jun 2022,,New York Mets,Los Angeles Dodgers,+165,-185,9,4
04 Jun 2022,,Los Angeles Angels,Philadelphia Phillies,-105,-116,2,7
04 Jun 2022,,Chicago White Sox,Tampa Bay Rays,+104,-125,3,2
04 Jun 2022,,Washington Nationals,Cincinnati Reds,+110,-132,10,8
04 Jun 2022,,Houston Astros,Kansas City Royals,-200,+170,0,6
04 Jun 2022,,San Francisco Giants,Miami Marlins,-111,-111,4,5
04 Jun 2022,,San Diego Padres,Milwaukee Brewers,+114,-135,4,0
04 Jun 2022,,Boston Red Sox,Athletics,-152,+129,8,0
04 Jun 2022,,Arizona Diamondbacks,Pittsburgh Pirates,+104,-125,1,2
04 Jun 2022,,Cleveland Guardians,Baltimore Orioles,-120,+100,4,5
04 Jun 2022,,Seattle Mariners,Texas Rangers,+104,-125,2,3
04 Jun 2022,,Minnesota Twins,Toronto Blue Jays,+165,-185,3,12
04 Jun 2022,,Detroit Tigers,New York Yankees,+280,-370,0,3
03 Jun 2022,,New York Mets,Los Angeles Dodgers,+165,-185,1,6
03 Jun 2022,,Boston Red Sox,Athletics,-125,+104,7,2
03 Jun 2022,,Atlanta Braves,Colorado Rockies,-152,+129,3,1
03 Jun 2022,,Houston Astros,Kansas City Royals,-132,+110,10,3
03 Jun 2022,,San Diego Padres,Milwaukee Brewers,+104,-125,7,0
03 Jun 2022,,Seattle Mariners,Texas Rangers,-105,-116,4,3
03 Jun 2022,,Chicago White Sox,Tampa Bay Rays,-105,-116,3,6
03 Jun 2022,,Minnesota Twins,Toronto Blue Jays,+140,-161,9,3
03 Jun 2022,,Arizona Diamondbacks,Pittsburgh Pirates,+104,-125,8,6
03 Jun 2022,,Cleveland Guardians,Baltimore Orioles,-132,+110,6,3
03 Jun 2022,,Detroit Tigers,New York Yankees,+229,-286,0,13
03 Jun 2022,,Los Angeles Angels,Philadelphia Phillies,+110,-132,0,10
03 Jun 2022,,Washington Nationals,Cincinnati Reds,+114,-135,8,5
03 Jun 2022,,San Francisco Giants,Miami Marlins,-111,-111,15,6
03 Jun 2022,,St.Louis Cardinals,Chicago Cubs,-111,-111,14,5
02 Jun 2022,,New York Mets,Los Angeles Dodgers,+145,-167,0,2
02 Jun 2022,,Atlanta Braves,Colorado Rockies,-172,+150,13,6
02 Jun 2022,,St.Louis Cardinals,Chicago Cubs,-111,-111,5,7
02 Jun 2022,,San Diego Padres,Milwaukee Brewers,+125,-147,4,5
02 Jun 2022,,Seattle Mariners,Baltimore Orioles,-116,-105,7,6
02 Jun 2022,,Los Angeles Angels,New York Yankees,+129,-152,1,2
02 Jun 2022,,Washington Nationals,Cincinnati Reds,+100,-120,1,8
02 Jun 2022,,San Francisco Giants,Miami Marlins,-141,+120,0,3
02 Jun 2022,,Chicago White Sox,Toronto Blue Jays,+160,-182,3,8
02 Jun 2022,,Tampa Bay Rays,Texas Rangers,-135,+114,3,1
02 Jun 2022,,Minnesota Twins,Detroit Tigers,-141,+120,2,3
02 Jun 2022,,Los Angeles Angels,New York Yankees,+100,-120,1,6
01 Jun 2022,,Pittsburgh Pirates,Los Angeles Dodgers,+215,-263,8,4
01 Jun 2022,,Milwaukee Brewers,Chicago Cubs,-116,-105,3,4
01 Jun 2022,,Tampa Bay Rays,Texas Rangers,-125,+104,4,3
01 Jun 2022,,Cincinnati Reds,Boston Red Sox,+170,-200,1,7
01 Jun 2022,,Minnesota Twins,Detroit Tigers,-132,+110,0,5
01 Jun 2022,,Chicago White Sox,Toronto Blue Jays,+167,-192,3,7
01 Jun 2022,,Seattle Mariners,Baltimore Orioles,-125,+104,2,9
01 Jun 2022,,Miami Marlins,Colorado Rockies,,,12,13
01 Jun 2022,,San Francisco Giants,Philadelphia Phillies,+104,-125,5,6
01 Jun 2022,,Atlanta Braves,Arizona Diamondbacks,-147,+125,6,0
01 Jun 2022,,Houston Astros,Athletics,-233,+190,5,4
01 Jun 2022,,San Diego Padres,St.Louis Cardinals,-132,+110,2,5
01 Jun 2022,,Kansas City Royals,Cleveland Guardians,+120,-141,0,4
01 Jun 2022,,Washington Nationals,New York Mets,+210,-250,0,5
31 May 2022,,Pittsburgh Pirates,Los Angeles Dodgers,+215,-263,5,3
31 May 2022,,Atlanta Braves,Arizona Diamondbacks,-156,+135,7,8
31 May 2022,,Houston Astros,Athletics,-213,+175,3,1
31 May 2022,,Milwaukee Brewers,Chicago Cubs,-125,+104,7,8
31 May 2022,,Tampa Bay Rays,Texas Rangers,-125,+104,0,3
31 May 2022,,San Diego Padres,St.Louis Cardinals,-116,-105,2,3
31 May 2022,,Cincinnati Reds,Boston Red Sox,+167,-192,2,1
31 May 2022,,Washington Nationals,New York Mets,+195,-238,0,10
31 May 2022,,Chicago White Sox,Toronto Blue Jays,+110,-132,5,6
31 May 2022,,Seattle Mariners,Baltimore Orioles,-152,+129,10,0
31 May 2022,,Los Angeles Angels,New York Yankees,+150,-172,1,9
31 May 2022,,San Francisco Giants,Philadelphia Phillies,+100,-120,7,4
31 May 2022,,Kansas City Royals,Cleveland Guardians,+120,-141,3,8
30 May 2022,,Pittsburgh Pirates,Los Angeles Dodgers,+280,-370,6,5
30 May 2022,,Atlanta Braves,Arizona Diamondbacks,-167,+145,2,6
30 May 2022,,Tampa Bay Rays,Texas Rangers,-141,+120,5,9
30 May 2022,,Milwaukee Brewers,Chicago Cubs,,,3,1
30 May 2022,,Baltimore Orioles,Boston Red Sox,+150,-172,10,0
30 May 2022,,Washington Nationals,New York Mets,+150,-172,5,13
30 May 2022,,Kansas City Royals,Cleveland Guardians,+140,-161,3,7
30 May 2022,,Miami Marlins,Colorado Rockies,-152,+129,1,7
30 May 2022,,Houston Astros,Athletics,-161,+140,5,1
30 May 2022,,San Francisco Giants,Philadelphia Phillies,-120,+100,5,4
30 May 2022,,San Diego Padres,St.Louis Cardinals,+104,-125,3,6
30 May 2022,,Minnesota Twins,Detroit Tigers,-141,+120,5,7
29 May 2022,,Philadelphia Phillies,New York Mets,-125,+104,4,5
29 May 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-213,+175,3,1
29 May 2022,,Houston Astros,Seattle Mariners,-147,+125,2,1
29 May 2022,,Pittsburgh Pirates,San Diego Padres,+160,-182,2,4
29 May 2022,,Texas Rangers,Athletics,-120,+100,5,6
29 May 2022,,Toronto Blue Jays,Los Angeles Angels,+135,-156,11,10
29 May 2022,,Milwaukee Brewers,St.Louis Cardinals,-147,+125,8,0
29 May 2022,,Chicago Cubs,Chicago White Sox,+129,-152,4,5
29 May 2022,,Kansas City Royals,Minnesota Twins,+170,-200,3,7
29 May 2022,,Cleveland Guardians,Detroit Tigers,-167,+145,1,2
29 May 2022,,New York Yankees,Tampa Bay Rays,+120,-141,2,4
29 May 2022,,Miami Marlins,Atlanta Braves,+185,-227,3,6
29 May 2022,,Baltimore Orioles,Boston Red Sox,+165,-185,2,12
29 May 2022,,Colorado Rockies,Washington Nationals,+104,-125,5,6
29 May 2022,,San Francisco Giants,Cincinnati Reds,-152,+129,6,4
28 May 2022,,Houston Astros,Seattle Mariners,-152,+129,0,6
28 May 2022,,Pittsburgh Pirates,San Diego Padres,+175,-213,4,2
28 May 2022,,Toronto Blue Jays,Los Angeles Angels,+100,-120,6,5
28 May 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-213,+175,3,2
28 May 2022,,Chicago Cubs,Chicago White Sox,+150,-172,5,1
28 May 2022,,Philadelphia Phillies,New York Mets,+104,-125,2,8
28 May 2022,,Colorado Rockies,Washington Nationals,,,3,2
28 May 2022,,Miami Marlins,Atlanta Braves,+104,-125,4,1
28 May 2022,,San Francisco Giants,Cincinnati Reds,-182,+160,2,3
28 May 2022,,Cleveland Guardians,Detroit Tigers,-156,+135,8,1
28 May 2022,,New York Yankees,Tampa Bay Rays,-152,+129,1,3
28 May 2022,,Texas Rangers,Athletics,-111,-111,11,4
28 May 2022,,Milwaukee Brewers,St.Louis Cardinals,-116,-105,3,8
28 May 2022,,Kansas City Royals,Minnesota Twins,+145,-167,7,3
28 May 2022,,Colorado Rockies,Washington Nationals,,,7,13
27 May 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-175,+154,6,4
27 May 2022,,Texas Rangers,Athletics,-125,+104,8,5
27 May 2022,,Houston Astros,Seattle Mariners,-125,+104,1,6
27 May 2022,,Pittsburgh Pirates,San Diego Padres,+204,-250,3,4
27 May 2022,,Toronto Blue Jays,Los Angeles Angels,-111,-111,4,3
27 May 2022,,Milwaukee Brewers,St.Louis Cardinals,-111,-111,2,4
27 May 2022,,Kansas City Royals,Minnesota Twins,+140,-161,7,10
27 May 2022,,Miami Marlins,Atlanta Braves,+104,-125,4,6
27 May 2022,,Baltimore Orioles,Boston Red Sox,+154,-175,12,8
27 May 2022,,Philadelphia Phillies,New York Mets,+104,-125,6,8
27 May 2022,,New York Yankees,Tampa Bay Rays,-147,+125,2,0
27 May 2022,,San Francisco Giants,Cincinnati Reds,-222,+179,1,5
26 May 2022,,Los Angeles Dodgers,Arizona Diamondbacks,-185,+165,14,1
26 May 2022,,Texas Rangers,Athletics,-132,+110,4,1
26 May 2022,,Toronto Blue Jays,Los Angeles Angels,-116,-105,6,3
26 May 2022,,Boston Red Sox,Chicago White Sox,-125,+104,16,7
26 May 2022,,Milwaukee Brewers,St.Louis Cardinals,+100,-120,4,3
26 May 2022,,Kansas City Royals,Minnesota Twins,+165,-185,3,2
26 May 2022,,Philadelphia Phillies,Atlanta Braves,-116,-105,4,1
26 May 2022,,Cleveland Guardians,Detroit Tigers,-167,-135,3,4
26 May 2022,,Colorado Rockies,Washington Nationals,-111,-111,3,7
26 May 2022,,New York Yankees,Tampa Bay Rays,-111,-111,7,2
26 May 2022,,Chicago Cubs,Cincinnati Reds,-116,-105,5,20
25 May 2022,,Texas Rangers,Los Angeles Angels,+154,-175,7,2
25 May 2022,,Boston Red Sox,Chicago White Sox,-105,-116,1,3
25 May 2022,,Cleveland Guardians,Houston Astros,+160,-182,1,2
25 May 2022,,Philadelphia Phillies,Atlanta Braves,+100,-120,4,8
25 May 2022,,Baltimore Orioles,New York Yankees,+140,-161,0,2
25 May 2022,,Chicago Cubs,Cincinnati Reds,-116,-105,3,4
25 May 2022,,Miami Marlins,Tampa Bay Rays,+160,-182,4,5
25 May 2022,,Athletics,Seattle Mariners,+154,-175,4,2
25 May 2022,,Milwaukee Brewers,San Diego Padres,+120,-141,2,1
25 May 2022,,Los Angeles Dodgers,Washington Nationals,-213,+175,0,1
25 May 2022,,New York Mets,San Francisco Giants,-105,-116,3,9
25 May 2022,,Detroit Tigers,Minnesota Twins,+170,-200,4,2
25 May 2022,,Colorado Rockies,Pittsburgh Pirates,+110,-132,5,10
24 May 2022,,New York Mets,San Francisco Giants,-105,-116,12,13
24 May 2022,,Kansas City Royals,Arizona Diamondbacks,+175,-213,6,8
24 May 2022,,Athletics,Seattle Mariners,+145,-167,7,5
24 May 2022,,Milwaukee Brewers,San Diego Padres,+104,-125,4,1
24 May 2022,,Texas Rangers,Los Angeles Angels,+145,-167,3,5
24 May 2022,,Boston Red Sox,Chicago White Sox,+160,-182,16,3
24 May 2022,,Cleveland Guardians,Houston Astros,+167,-192,3,7
24 May 2022,,Toronto Blue Jays,St.Louis Cardinals,-141,+120,8,1
24 May 2022,,Detroit Tigers,Minnesota Twins,+170,-200,0,2
24 May 2022,,Philadelphia Phillies,Atlanta Braves,+120,-141,5,6
24 May 2022,,Baltimore Orioles,New York Yankees,+175,-213,6,7
24 May 2022,,Los Angeles Dodgers,Washington Nationals,-227,+185,9,4
24 May 2022,,Chicago Cubs,Cincinnati Reds,+104,-125,11,4
24 May 2022,,Miami Marlins,Tampa Bay Rays,+140,-161,0,4
24 May 2022,,Colorado Rockies,Pittsburgh Pirates,+100,-120,2,1
23 May 2022,,New York Mets,San Francisco Giants,+114,-135,13,3
23 May 2022,,Kansas City Royals,Arizona Diamondbacks,+167,-192,5,9
23 May 2022,,Athletics,Seattle Mariners,+140,-161,6,7
23 May 2022,,Milwaukee Brewers,San Diego Padres,-135,+114,2,3
23 May 2022,,Cleveland Guardians,Houston Astros,+160,-182,6,1
23 May 2022,,Toronto Blue Jays,St.Louis Cardinals,+100,-120,3,7
23 May 2022,,Detroit Tigers,Minnesota Twins,+185,-227,4,5
23 May 2022,,Philadelphia Phillies,Atlanta Braves,+125,-147,7,3
23 May 2022,,Baltimore Orioles,New York Yankees,+215,-263,6,4
23 May 2022,,Los Angeles Dodgers,Washington Nationals,-244,+200,10,1
23 May 2022,,Chicago Cubs,Cincinnati Reds,-105,-116,7,4
23 May 2022,,Colorado Rockies,Pittsburgh Pirates,+125,-147,1,2
22 May 2022,,Chicago White Sox,New York Yankees,+154,-175,5,0
22 May 2022,,Athletics,Los Angeles Angels,+175,-213,1,4
22 May 2022,,San Diego Padres,San Francisco Giants,+120,-141,10,1
22 May 2022,,New York Mets,Colorado Rockies,-116,-105,2,0
22 May 2022,,Chicago White Sox,New York Yankees,+135,-156,3,1
22 May 2022,,Arizona Diamondbacks,Chicago Cubs,+114,-135,4,5
22 May 2022,,Texas Rangers,Houston Astros,+170,-200,2,5
22 May 2022,,Minnesota Twins,Kansas City Royals,+100,-120,7,6
22 May 2022,,Washington Nationals,Milwaukee Brewers,+210,-250,8,2
22 May 2022,,Atlanta Braves,Miami Marlins,-105,-116,3,4
22 May 2022,,Detroit Tigers,Cleveland Guardians,+165,-185,4,2
22 May 2022,,Cincinnati Reds,Toronto Blue Jays,+210,-250,3,2
22 May 2022,,Tampa Bay Rays,Baltimore Orioles,-172,+150,6,7
22 May 2022,,Seattle Mariners,Boston Red Sox,+110,-132,4,8
22 May 2022,,Los Angeles Dodgers,Philadelphia Phillies,-141,+120,3,4
22 May 2022,,St.Louis Cardinals,Pittsburgh Pirates,-167,+145,18,4
21 May 2022,,Athletics,Los Angeles Angels,+125,-147,3,5
21 May 2022,,Texas Rangers,Houston Astros,+167,-192,1,2
21 May 2022,,Minnesota Twins,Kansas City Royals,-156,+135,9,2
21 May 2022,,Washington Nationals,Milwaukee Brewers,+210,-250,1,5
21 May 2022,,Tampa Bay Rays,Baltimore Orioles,-156,+135,6,1
21 May 2022,,St.Louis Cardinals,Pittsburgh Pirates,-135,+114,5,4
21 May 2022,,Atlanta Braves,Miami Marlins,-152,+129,4,3
21 May 2022,,Los Angeles Dodgers,Philadelphia Phillies,+100,-120,7,4
21 May 2022,,Seattle Mariners,Boston Red Sox,+140,-161,5,6
21 May 2022,,San Diego Padres,San Francisco Giants,+145,-167,2,1
21 May 2022,,New York Mets,Colorado Rockies,,,5,1
21 May 2022,,Cincinnati Reds,Toronto Blue Jays,+220,-270,1,3
21 May 2022,,Arizona Diamondbacks,Chicago Cubs,+120,-141,7,6
21 May 2022,,Chicago White Sox,New York Yankees,+185,-227,5,7
20 May 2022,,San Diego Padres,San Francisco Giants,+129,-152,8,7
20 May 2022,,Athletics,Los Angeles Angels,+140,-161,4,2
20 May 2022,,Texas Rangers,Houston Astros,+210,-250,3,0
20 May 2022,,Minnesota Twins,Kansas City Royals,-147,+125,6,4
20 May 2022,,Washington Nationals,Milwaukee Brewers,+175,-213,0,7
20 May 2022,,Seattle Mariners,Boston Red Sox,+125,-147,3,7
20 May 2022,,Detroit Tigers,Cleveland Guardians,+160,-182,1,6
20 May 2022,,Cincinnati Reds,Toronto Blue Jays,+215,-263,1,2
20 May 2022,,Tampa Bay Rays,Baltimore Orioles,-152,+129,6,8
20 May 2022,,Los Angeles Dodgers,Philadelphia Phillies,-147,+125,4,1
20 May 2022,,Atlanta Braves,Miami Marlins,-132,+110,5,3
20 May 2022,,St.Louis Cardinals,Pittsburgh Pirates,-135,+114,5,3
20 May 2022,,Arizona Diamondbacks,Chicago Cubs,+125,-147,10,6
19 May 2022,,Texas Rangers,Houston Astros,+150,-172,1,5
19 May 2022,,Arizona Diamondbacks,Chicago Cubs,+110,-132,3,1
19 May 2022,,Seattle Mariners,Boston Red Sox,+104,-125,6,12
19 May 2022,,Chicago White Sox,Kansas City Royals,-141,+120,7,4
19 May 2022,,Cincinnati Reds,Cleveland Guardians,+114,-135,4,2
19 May 2022,,St.Louis Cardinals,New York Mets,+165,-185,6,7
19 May 2022,,San Diego Padres,Philadelphia Phillies,-111,-111,2,0
19 May 2022,,New York Yankees,Baltimore Orioles,-200,+170,6,9
18 May 2022,,Chicago White Sox,Kansas City Royals,-141,+120,2,6
18 May 2022,,Los Angeles Angels,Texas Rangers,-200,+170,5,6
18 May 2022,,Pittsburgh Pirates,Chicago Cubs,+140,-161,3,2
18 May 2022,,St.Louis Cardinals,New York Mets,+125,-147,4,11
18 May 2022,,Seattle Mariners,Toronto Blue Jays,+210,-250,5,1
18 May 2022,,New York Yankees,Baltimore Orioles,-213,+175,3,2
18 May 2022,,San Diego Padres,Philadelphia Phillies,+104,-125,0,3
18 May 2022,,Washington Nationals,Miami Marlins,+160,-182,5,4
18 May 2022,,Houston Astros,Boston Red Sox,-132,+110,1,5
18 May 2022,,Arizona Diamondbacks,Los Angeles Dodgers,+245,-312,3,5
18 May 2022,,Minnesota Twins,Athletics,-167,+145,14,4
18 May 2022,,San Francisco Giants,Colorado Rockies,-172,+150,3,5
18 May 2022,,Atlanta Braves,Milwaukee Brewers,+120,-141,6,7
18 May 2022,,Detroit Tigers,Tampa Bay Rays,+140,-161,1,6
17 May 2022,,Minnesota Twins,Athletics,-156,+135,2,5
17 May 2022,,San Francisco Giants,Colorado Rockies,-156,+135,10,7
17 May 2022,,Los Angeles Angels,Texas Rangers,-161,+140,5,10
17 May 2022,,Atlanta Braves,Milwaukee Brewers,+125,-147,3,0
17 May 2022,,Pittsburgh Pirates,Chicago Cubs,+140,-161,0,7
17 May 2022,,Houston Astros,Boston Red Sox,-135,+114,13,4
17 May 2022,,Seattle Mariners,Toronto Blue Jays,+179,-222,0,3
17 May 2022,,New York Yankees,Baltimore Orioles,-238,+195,5,4
17 May 2022,,San Diego Padres,Philadelphia Phillies,+125,-147,3,0
17 May 2022,,Detroit Tigers,Tampa Bay Rays,+167,-192,1,8
17 May 2022,,Washington Nationals,Miami Marlins,+165,-185,1,5
