date,time,away_team,home_team,away_odds,home_odds,away_score,home_score
15 Jun 2021,,Texas Rangers,Houston Astros,+154,-185,3,6
15 Jun 2021,,Boston Red Sox,Atlanta Braves,-105,-125,10,8
15 Jun 2021,,Baltimore Orioles,Cleveland Guardians,+145,-175,2,7
15 Jun 2021,,Chicago Cubs,New York Mets,+110,-141,2,3
15 Jun 2021,,New York Yankees,Toronto Blue Jays,+104,-135,6,5
15 Jun 2021,,Pittsburgh Pirates,Washington Nationals,+140,-172,1,8
14 Jun 2021,,Philadelphia Phillies,Los Angeles Dodgers,+150,-182,1,3
14 Jun 2021,,Minnesota Twins,Seattle Mariners,-156,+125,3,4
14 Jun 2021,,Arizona Diamondbacks,San Francisco Giants,+154,-185,2,5
14 Jun 2021,,Los Angeles Angels,Athletics,+125,-156,5,8
14 Jun 2021,,San Diego Padres,Colorado Rockies,-161,+129,2,3
14 Jun 2021,,Miami Marlins,St.Louis Cardinals,+175,-222,2,4
14 Jun 2021,,Tampa Bay Rays,Chicago White Sox,-132,+100,5,2
14 Jun 2021,,Cincinnati Reds,Milwaukee Brewers,+114,-147,10,2
14 Jun 2021,,Detroit Tigers,Kansas City Royals,+129,-161,10,3
14 Jun 2021,,Baltimore Orioles,Cleveland Guardians,,,3,4
14 Jun 2021,,Toronto Blue Jays,Boston Red Sox,+100,-132,1,2
14 Jun 2021,,Chicago Cubs,New York Mets,+114,-147,2,5
14 Jun 2021,,Pittsburgh Pirates,Washington Nationals,+100,-132,2,3
13 Jun 2021,,St.Louis Cardinals,Chicago Cubs,+110,-141,0,2
13 Jun 2021,,Los Angeles Angels,Arizona Diamondbacks,-141,+110,10,3
13 Jun 2021,,Texas Rangers,Los Angeles Dodgers,+179,-227,3,5
13 Jun 2021,,Kansas City Royals,Athletics,+175,-222,3,6
13 Jun 2021,,Houston Astros,Minnesota Twins,-161,+129,14,3
13 Jun 2021,,Pittsburgh Pirates,Milwaukee Brewers,+154,-185,2,5
13 Jun 2021,,Atlanta Braves,Miami Marlins,+110,-141,6,4
13 Jun 2021,,Baltimore Orioles,Tampa Bay Rays,+150,-182,1,7
13 Jun 2021,,Toronto Blue Jays,Boston Red Sox,-141,+110,18,4
13 Jun 2021,,Chicago White Sox,Detroit Tigers,-238,+190,4,1
13 Jun 2021,,Colorado Rockies,Cincinnati Reds,+135,-167,2,6
13 Jun 2021,,Seattle Mariners,Cleveland Guardians,+195,-244,6,2
13 Jun 2021,,San Diego Padres,New York Mets,-135,+104,7,3
13 Jun 2021,,New York Yankees,Philadelphia Phillies,+100,-132,0,7
13 Jun 2021,,San Francisco Giants,Washington Nationals,-111,-120,0,5
12 Jun 2021,,Texas Rangers,Los Angeles Dodgers,+229,-303,12,1
12 Jun 2021,,St.Louis Cardinals,Chicago Cubs,+150,-182,2,7
12 Jun 2021,,Houston Astros,Minnesota Twins,-120,-111,2,5
12 Jun 2021,,Los Angeles Angels,Arizona Diamondbacks,-125,-105,8,7
12 Jun 2021,,Atlanta Braves,Miami Marlins,-172,+140,2,4
12 Jun 2021,,Baltimore Orioles,Tampa Bay Rays,+179,-227,4,5
12 Jun 2021,,Toronto Blue Jays,Boston Red Sox,-105,-125,7,2
12 Jun 2021,,Chicago White Sox,Detroit Tigers,-182,+150,15,2
12 Jun 2021,,Colorado Rockies,Cincinnati Reds,+125,-156,3,10
12 Jun 2021,,Seattle Mariners,Cleveland Guardians,-111,-120,4,5
12 Jun 2021,,Pittsburgh Pirates,Milwaukee Brewers,+265,-357,4,7
12 Jun 2021,,San Diego Padres,New York Mets,-147,+114,1,4
12 Jun 2021,,Kansas City Royals,Athletics,+135,-167,2,11
12 Jun 2021,,New York Yankees,Philadelphia Phillies,-125,-105,7,8
12 Jun 2021,,San Francisco Giants,Washington Nationals,-167,+135,0,2
11 Jun 2021,,Texas Rangers,Los Angeles Dodgers,+270,-370,1,12
11 Jun 2021,,Kansas City Royals,Athletics,+104,-135,3,4
11 Jun 2021,,Los Angeles Angels,Arizona Diamondbacks,-152,+120,6,5
11 Jun 2021,,Houston Astros,Minnesota Twins,-152,+120,6,4
11 Jun 2021,,Pittsburgh Pirates,Milwaukee Brewers,+260,-345,4,7
11 Jun 2021,,Atlanta Braves,Miami Marlins,-120,-111,3,4
11 Jun 2021,,Baltimore Orioles,Tampa Bay Rays,+160,-192,2,4
11 Jun 2021,,Toronto Blue Jays,Boston Red Sox,-111,-120,5,6
11 Jun 2021,,Chicago White Sox,Detroit Tigers,-156,+125,5,4
11 Jun 2021,,Colorado Rockies,Cincinnati Reds,+179,-227,5,11
11 Jun 2021,,Seattle Mariners,Cleveland Guardians,+135,-167,0,7
11 Jun 2021,,San Diego Padres,New York Mets,+145,-175,2,3
11 Jun 2021,,San Francisco Giants,Washington Nationals,+145,-175,1,0
11 Jun 2021,,St.Louis Cardinals,Chicago Cubs,+125,-156,5,8
10 Jun 2021,,Kansas City Royals,Athletics,+125,-156,6,1
10 Jun 2021,,Toronto Blue Jays,Chicago White Sox,-120,-111,2,5
10 Jun 2021,,New York Yankees,Minnesota Twins,-147,+114,5,7
10 Jun 2021,,Houston Astros,Boston Red Sox,-120,-111,8,12
10 Jun 2021,,Colorado Rockies,Miami Marlins,+175,-222,4,11
10 Jun 2021,,Seattle Mariners,Detroit Tigers,-105,-125,3,8
10 Jun 2021,,Atlanta Braves,Philadelphia Phillies,+110,-141,3,4
10 Jun 2021,,Milwaukee Brewers,Cincinnati Reds,-116,-116,7,2
10 Jun 2021,,Los Angeles Dodgers,Pittsburgh Pirates,-238,+190,6,3
09 Jun 2021,,Kansas City Royals,Los Angeles Angels,+125,-156,1,6
09 Jun 2021,,Cleveland Guardians,St.Louis Cardinals,+110,-141,2,8
09 Jun 2021,,Toronto Blue Jays,Chicago White Sox,+129,-161,6,2
09 Jun 2021,,New York Yankees,Minnesota Twins,-200,+165,9,6
09 Jun 2021,,Houston Astros,Boston Red Sox,+110,-141,8,3
09 Jun 2021,,Milwaukee Brewers,Cincinnati Reds,-105,-125,3,7
09 Jun 2021,,Colorado Rockies,Miami Marlins,-105,-125,4,3
09 Jun 2021,,Seattle Mariners,Detroit Tigers,+110,-141,9,6
09 Jun 2021,,Washington Nationals,Tampa Bay Rays,+145,-175,9,7
09 Jun 2021,,Atlanta Braves,Philadelphia Phillies,+110,-141,1,2
09 Jun 2021,,New York Mets,Baltimore Orioles,-147,+114,14,1
09 Jun 2021,,Los Angeles Dodgers,Pittsburgh Pirates,-227,+185,2,1
09 Jun 2021,,Chicago Cubs,San Diego Padres,+215,-270,3,1
09 Jun 2021,,Arizona Diamondbacks,Athletics,+165,-200,0,4
09 Jun 2021,,San Francisco Giants,Texas Rangers,-116,-116,3,4
08 Jun 2021,,Chicago Cubs,San Diego Padres,+165,-200,7,1
08 Jun 2021,,Arizona Diamondbacks,Athletics,+210,-263,2,5
08 Jun 2021,,Kansas City Royals,Los Angeles Angels,+140,-172,1,8
08 Jun 2021,,Cleveland Guardians,St.Louis Cardinals,-175,+145,10,1
08 Jun 2021,,Toronto Blue Jays,Chicago White Sox,+125,-156,1,6
08 Jun 2021,,New York Yankees,Minnesota Twins,-120,-111,8,4
08 Jun 2021,,San Francisco Giants,Texas Rangers,-152,+120,9,4
08 Jun 2021,,Houston Astros,Boston Red Sox,-132,+100,7,1
08 Jun 2021,,Milwaukee Brewers,Cincinnati Reds,+125,-156,5,1
08 Jun 2021,,Colorado Rockies,Miami Marlins,+165,-200,2,6
08 Jun 2021,,Seattle Mariners,Detroit Tigers,+100,-120,3,5
08 Jun 2021,,Washington Nationals,Tampa Bay Rays,+195,-244,1,3
08 Jun 2021,,New York Mets,Baltimore Orioles,-120,-111,3,10
08 Jun 2021,,Los Angeles Dodgers,Pittsburgh Pirates,-213,+170,5,3
08 Jun 2021,,Atlanta Braves,Philadelphia Phillies,+140,-172,9,5
07 Jun 2021,,Chicago Cubs,San Diego Padres,-105,-125,4,9
07 Jun 2021,,Kansas City Royals,Los Angeles Angels,+125,-156,3,8
07 Jun 2021,,Miami Marlins,Boston Red Sox,+170,-213,3,5
06 Jun 2021,,Boston Red Sox,New York Yankees,+129,-161,6,5
06 Jun 2021,,New York Mets,San Diego Padres,+125,-156,6,2
06 Jun 2021,,Seattle Mariners,Los Angeles Angels,+135,-167,9,5
06 Jun 2021,,Chicago Cubs,San Francisco Giants,-120,-111,4,3
06 Jun 2021,,Athletics,Colorado Rockies,+100,-132,1,3
06 Jun 2021,,Tampa Bay Rays,Texas Rangers,-147,+114,7,1
06 Jun 2021,,Cincinnati Reds,St.Louis Cardinals,+100,-132,8,7
06 Jun 2021,,Arizona Diamondbacks,Milwaukee Brewers,+215,-270,0,2
06 Jun 2021,,Detroit Tigers,Chicago White Sox,+170,-213,0,3
06 Jun 2021,,Minnesota Twins,Kansas City Royals,+114,-147,2,1
06 Jun 2021,,Los Angeles Dodgers,Atlanta Braves,-152,+120,2,4
06 Jun 2021,,Houston Astros,Toronto Blue Jays,-111,-120,6,3
06 Jun 2021,,Cleveland Guardians,Baltimore Orioles,-120,-111,5,18
06 Jun 2021,,Miami Marlins,Pittsburgh Pirates,-132,+100,3,1
06 Jun 2021,,Washington Nationals,Philadelphia Phillies,+104,-135,6,12
05 Jun 2021,,New York Mets,San Diego Padres,+114,-135,4,0
05 Jun 2021,,Seattle Mariners,Los Angeles Angels,+135,-156,5,12
05 Jun 2021,,Athletics,Colorado Rockies,-120,+100,6,3
05 Jun 2021,,Los Angeles Dodgers,Atlanta Braves,-135,+104,4,6
05 Jun 2021,,Boston Red Sox,New York Yankees,+120,-152,7,3
05 Jun 2021,,Chicago Cubs,San Francisco Giants,+135,-167,3,4
05 Jun 2021,,Arizona Diamondbacks,Milwaukee Brewers,+204,-250,5,7
05 Jun 2021,,Minnesota Twins,Kansas City Royals,-116,-116,5,4
05 Jun 2021,,Cleveland Guardians,Baltimore Orioles,+104,-135,10,4
05 Jun 2021,,Miami Marlins,Pittsburgh Pirates,-132,+100,7,8
05 Jun 2021,,Washington Nationals,Philadelphia Phillies,+100,-132,2,5
05 Jun 2021,,Tampa Bay Rays,Texas Rangers,-156,+125,3,0
05 Jun 2021,,Houston Astros,Toronto Blue Jays,-116,-116,2,6
05 Jun 2021,,Cincinnati Reds,St.Louis Cardinals,-120,-111,5,2
05 Jun 2021,,Detroit Tigers,Chicago White Sox,+195,-244,4,3
04 Jun 2021,,New York Mets,San Diego Padres,+145,-175,0,2
04 Jun 2021,,Chicago Cubs,San Francisco Giants,-116,-116,5,8
04 Jun 2021,,Seattle Mariners,Los Angeles Angels,+140,-172,2,3
04 Jun 2021,,Athletics,Colorado Rockies,-152,+120,9,5
04 Jun 2021,,Tampa Bay Rays,Texas Rangers,-135,+104,4,5
04 Jun 2021,,Cincinnati Reds,St.Louis Cardinals,+114,-135,6,4
04 Jun 2021,,Arizona Diamondbacks,Milwaukee Brewers,+170,-213,1,5
04 Jun 2021,,Detroit Tigers,Chicago White Sox,+179,-222,8,9
04 Jun 2021,,Minnesota Twins,Kansas City Royals,+110,-141,5,14
04 Jun 2021,,Los Angeles Dodgers,Atlanta Braves,-147,+114,9,5
04 Jun 2021,,Houston Astros,Toronto Blue Jays,+110,-141,13,1
04 Jun 2021,,Cleveland Guardians,Baltimore Orioles,-116,-116,1,3
04 Jun 2021,,Boston Red Sox,New York Yankees,-116,-116,5,2
04 Jun 2021,,Miami Marlins,Pittsburgh Pirates,-156,+135,2,9
04 Jun 2021,,Washington Nationals,Philadelphia Phillies,-120,-111,2,1
03 Jun 2021,,New York Mets,San Diego Padres,+160,-192,3,4
03 Jun 2021,,Chicago Cubs,San Francisco Giants,-105,-125,2,7
03 Jun 2021,,Seattle Mariners,Los Angeles Angels,+135,-167,6,2
03 Jun 2021,,Cincinnati Reds,St.Louis Cardinals,+114,-147,4,2
03 Jun 2021,,Detroit Tigers,Chicago White Sox,+179,-227,1,4
03 Jun 2021,,Minnesota Twins,Kansas City Royals,-111,-120,5,6
03 Jun 2021,,Arizona Diamondbacks,Milwaukee Brewers,+150,-182,4,7
03 Jun 2021,,Miami Marlins,Pittsburgh Pirates,-116,-116,3,5
03 Jun 2021,,Texas Rangers,Colorado Rockies,+110,-141,6,11
03 Jun 2021,,Boston Red Sox,Houston Astros,-105,-125,5,1
03 Jun 2021,,Tampa Bay Rays,New York Yankees,+165,-200,9,2
03 Jun 2021,,Washington Nationals,Atlanta Braves,+110,-141,1,5
02 Jun 2021,,Athletics,Seattle Mariners,-161,+129,6,0
02 Jun 2021,,St.Louis Cardinals,Los Angeles Dodgers,+190,-238,3,14
02 Jun 2021,,Texas Rangers,Colorado Rockies,-116,-116,3,6
02 Jun 2021,,Boston Red Sox,Houston Astros,+110,-141,1,2
02 Jun 2021,,Washington Nationals,Atlanta Braves,+129,-161,5,3
02 Jun 2021,,Miami Marlins,Toronto Blue Jays,+140,-172,5,6
02 Jun 2021,,Minnesota Twins,Baltimore Orioles,-135,+104,3,6
02 Jun 2021,,Tampa Bay Rays,New York Yankees,+110,-141,3,4
02 Jun 2021,,New York Mets,Arizona Diamondbacks,+100,-132,7,6
02 Jun 2021,,San Diego Padres,Chicago Cubs,+100,-132,1,6
01 Jun 2021,,Athletics,Seattle Mariners,-161,+129,12,6
01 Jun 2021,,St.Louis Cardinals,Los Angeles Dodgers,+160,-192,3,2
01 Jun 2021,,Los Angeles Angels,San Francisco Giants,+135,-167,8,1
01 Jun 2021,,New York Mets,Arizona Diamondbacks,-132,+100,5,6
01 Jun 2021,,Texas Rangers,Colorado Rockies,-111,-120,2,3
01 Jun 2021,,Boston Red Sox,Houston Astros,+135,-167,1,5
01 Jun 2021,,Pittsburgh Pirates,Kansas City Royals,+140,-172,5,10
01 Jun 2021,,San Diego Padres,Chicago Cubs,+104,-135,3,4
01 Jun 2021,,Detroit Tigers,Milwaukee Brewers,+150,-182,10,7
01 Jun 2021,,Washington Nationals,Atlanta Braves,+114,-147,11,6
01 Jun 2021,,Philadelphia Phillies,Cincinnati Reds,-116,-116,17,3
01 Jun 2021,,Miami Marlins,Toronto Blue Jays,+129,-161,1,5
01 Jun 2021,,Minnesota Twins,Baltimore Orioles,-185,+154,4,7
01 Jun 2021,,Tampa Bay Rays,New York Yankees,-141,+110,3,5
01 Jun 2021,,Chicago White Sox,Cleveland Guardians,+135,-167,5,6
31 May 2021,,New York Mets,Arizona Diamondbacks,-182,+150,6,2
31 May 2021,,St.Louis Cardinals,Los Angeles Dodgers,+170,-213,4,9
31 May 2021,,Pittsburgh Pirates,Kansas City Royals,+165,-200,3,7
31 May 2021,,Washington Nationals,Atlanta Braves,+165,-200,3,5
31 May 2021,,Athletics,Seattle Mariners,-141,+110,5,6
31 May 2021,,Boston Red Sox,Houston Astros,-120,-111,2,11
31 May 2021,,Los Angeles Angels,San Francisco Giants,+129,-161,1,6
31 May 2021,,Chicago White Sox,Cleveland Guardians,-175,+145,8,6
31 May 2021,,San Diego Padres,Chicago Cubs,-147,+114,2,7
31 May 2021,,Philadelphia Phillies,Cincinnati Reds,-120,-111,1,11
31 May 2021,,Detroit Tigers,Milwaukee Brewers,+235,-312,2,3
31 May 2021,,Minnesota Twins,Baltimore Orioles,-167,+135,3,2
31 May 2021,,Tampa Bay Rays,New York Yankees,+104,-135,3,1
30 May 2021,,St.Louis Cardinals,Arizona Diamondbacks,-111,-120,2,9
30 May 2021,,Toronto Blue Jays,Cleveland Guardians,-147,+114,5,6
30 May 2021,,San Francisco Giants,Los Angeles Dodgers,+140,-172,5,4
30 May 2021,,Texas Rangers,Seattle Mariners,+125,-156,2,4
30 May 2021,,Los Angeles Angels,Athletics,+114,-147,4,2
30 May 2021,,Cincinnati Reds,Chicago Cubs,-111,-120,5,1
30 May 2021,,Baltimore Orioles,Chicago White Sox,+179,-227,1,3
30 May 2021,,San Diego Padres,Houston Astros,-105,-125,4,7
30 May 2021,,Kansas City Royals,Minnesota Twins,+104,-135,6,3
30 May 2021,,Toronto Blue Jays,Cleveland Guardians,-116,-116,4,1
30 May 2021,,New York Yankees,Detroit Tigers,-200,+165,2,6
30 May 2021,,Philadelphia Phillies,Tampa Bay Rays,+120,-152,2,6
30 May 2021,,Colorado Rockies,Pittsburgh Pirates,+100,-132,4,3
30 May 2021,,Milwaukee Brewers,Washington Nationals,-116,-116,3,0
29 May 2021,,St.Louis Cardinals,Arizona Diamondbacks,-156,+125,7,4
29 May 2021,,Texas Rangers,Seattle Mariners,-116,-116,2,3
29 May 2021,,Atlanta Braves,New York Mets,-156,+125,2,13
29 May 2021,,San Francisco Giants,Los Angeles Dodgers,+170,-213,11,6
29 May 2021,,Milwaukee Brewers,Washington Nationals,+100,-132,6,2
29 May 2021,,Miami Marlins,Boston Red Sox,+145,-175,1,3
29 May 2021,,New York Yankees,Detroit Tigers,-141,+110,1,6
29 May 2021,,San Diego Padres,Houston Astros,-167,+135,11,8
29 May 2021,,Los Angeles Angels,Athletics,+120,-152,4,0
29 May 2021,,Colorado Rockies,Pittsburgh Pirates,-132,+100,0,4
29 May 2021,,Cincinnati Reds,Chicago Cubs,-105,-125,2,10
29 May 2021,,Baltimore Orioles,Chicago White Sox,,,4,7
29 May 2021,,Kansas City Royals,Minnesota Twins,,,5,6
29 May 2021,,Milwaukee Brewers,Washington Nationals,,,4,1
29 May 2021,,Philadelphia Phillies,Tampa Bay Rays,-105,-125,3,5
29 May 2021,,Colorado Rockies,Pittsburgh Pirates,,,0,7
28 May 2021,,San Francisco Giants,Los Angeles Dodgers,+185,-233,8,5
28 May 2021,,Texas Rangers,Seattle Mariners,-105,-125,2,3
28 May 2021,,St.Louis Cardinals,Arizona Diamondbacks,+110,-141,8,6
28 May 2021,,Los Angeles Angels,Athletics,+125,-156,1,3
28 May 2021,,San Diego Padres,Houston Astros,-111,-120,10,3
28 May 2021,,Kansas City Royals,Minnesota Twins,+135,-167,8,3
28 May 2021,,Miami Marlins,Boston Red Sox,+140,-172,2,5
28 May 2021,,Toronto Blue Jays,Cleveland Guardians,-182,+150,11,2
28 May 2021,,New York Yankees,Detroit Tigers,-286,+220,2,3
28 May 2021,,Cincinnati Reds,Chicago Cubs,+150,-182,0,1
27 May 2021,,San Francisco Giants,Los Angeles Dodgers,+120,-152,3,4
27 May 2021,,Texas Rangers,Seattle Mariners,-116,-116,0,5
27 May 2021,,St.Louis Cardinals,Arizona Diamondbacks,-125,-105,5,4
27 May 2021,,Los Angeles Angels,Athletics,+165,-200,0,5
27 May 2021,,Baltimore Orioles,Chicago White Sox,+179,-227,1,5
27 May 2021,,Cincinnati Reds,Washington Nationals,+104,-135,3,0
27 May 2021,,Toronto Blue Jays,New York Yankees,+100,-132,3,5
27 May 2021,,Toronto Blue Jays,New York Yankees,-105,-125,2,0
27 May 2021,,Colorado Rockies,New York Mets,+175,-222,2,4
27 May 2021,,Kansas City Royals,Tampa Bay Rays,+150,-182,2,7
27 May 2021,,Cincinnati Reds,Washington Nationals,,,3,5
27 May 2021,,Cleveland Guardians,Detroit Tigers,-167,+135,5,2
27 May 2021,,San Diego Padres,Milwaukee Brewers,-120,-111,5,6
27 May 2021,,Chicago Cubs,Pittsburgh Pirates,-156,+125,5,3
27 May 2021,,Colorado Rockies,New York Mets,+100,-132,0,1
27 May 2021,,Philadelphia Phillies,Miami Marlins,+120,-152,3,2
26 May 2021,,San Francisco Giants,Arizona Diamondbacks,-120,-111,5,4
26 May 2021,,Los Angeles Dodgers,Houston Astros,-167,+135,2,5
26 May 2021,,San Diego Padres,Milwaukee Brewers,-120,-111,2,1
26 May 2021,,Atlanta Braves,Boston Red Sox,+114,-147,5,9
26 May 2021,,Cleveland Guardians,Detroit Tigers,-132,+100,0,1
26 May 2021,,Kansas City Royals,Tampa Bay Rays,+170,-213,1,2
26 May 2021,,Philadelphia Phillies,Miami Marlins,-172,+140,2,4
26 May 2021,,Chicago Cubs,Pittsburgh Pirates,-132,+100,4,1
26 May 2021,,Texas Rangers,Los Angeles Angels,-120,-111,8,9
26 May 2021,,Seattle Mariners,Athletics,+154,-185,3,6
26 May 2021,,St.Louis Cardinals,Chicago White Sox,+175,-222,4,0
26 May 2021,,Baltimore Orioles,Minnesota Twins,+175,-222,2,3
25 May 2021,,San Francisco Giants,Arizona Diamondbacks,-172,+140,8,0
25 May 2021,,Seattle Mariners,Athletics,+145,-175,4,3
25 May 2021,,Texas Rangers,Los Angeles Angels,+150,-182,5,11
25 May 2021,,St.Louis Cardinals,Chicago White Sox,+110,-141,3,8
25 May 2021,,Los Angeles Dodgers,Houston Astros,-120,-111,9,2
25 May 2021,,Baltimore Orioles,Minnesota Twins,+175,-222,4,7
25 May 2021,,San Diego Padres,Milwaukee Brewers,+104,-135,7,1
25 May 2021,,Atlanta Braves,Boston Red Sox,-116,-116,3,1
25 May 2021,,Cleveland Guardians,Detroit Tigers,-152,+120,4,1
25 May 2021,,Colorado Rockies,New York Mets,+210,-263,1,3
25 May 2021,,Kansas City Royals,Tampa Bay Rays,+170,-213,2,1
25 May 2021,,Cincinnati Reds,Washington Nationals,+179,-227,2,1
25 May 2021,,Toronto Blue Jays,New York Yankees,+150,-182,6,2
25 May 2021,,Philadelphia Phillies,Miami Marlins,+120,-152,2,0
25 May 2021,,Chicago Cubs,Pittsburgh Pirates,-141,+110,4,3
24 May 2021,,Seattle Mariners,Athletics,+154,-185,4,2
24 May 2021,,St.Louis Cardinals,Chicago White Sox,+154,-185,1,5
24 May 2021,,Baltimore Orioles,Minnesota Twins,-120,-111,3,8
24 May 2021,,San Diego Padres,Milwaukee Brewers,-105,-125,3,5
24 May 2021,,Cleveland Guardians,Detroit Tigers,+104,-135,6,5
24 May 2021,,Colorado Rockies,New York Mets,+114,-147,3,2
24 May 2021,,Philadelphia Phillies,Miami Marlins,+114,-147,6,9
24 May 2021,,Tampa Bay Rays,Toronto Blue Jays,-120,-111,14,8
23 May 2021,,Chicago Cubs,St.Louis Cardinals,+104,-135,2,1
23 May 2021,,Seattle Mariners,San Diego Padres,+225,-294,2,9
23 May 2021,,Athletics,Los Angeles Angels,-132,+100,5,6
23 May 2021,,Los Angeles Dodgers,San Francisco Giants,-141,+110,11,5
23 May 2021,,Arizona Diamondbacks,Colorado Rockies,+110,-141,3,4
23 May 2021,,Houston Astros,Texas Rangers,-156,+125,2,3
23 May 2021,,Detroit Tigers,Kansas City Royals,+120,-152,2,3
23 May 2021,,Pittsburgh Pirates,Atlanta Braves,+179,-227,1,7
23 May 2021,,Milwaukee Brewers,Cincinnati Reds,-125,+104,9,4
23 May 2021,,New York Mets,Miami Marlins,+129,-161,1,5
23 May 2021,,Minnesota Twins,Cleveland Guardians,+120,-152,8,5
23 May 2021,,Tampa Bay Rays,Toronto Blue Jays,+140,-172,6,4
23 May 2021,,Baltimore Orioles,Washington Nationals,+154,-185,5,6
23 May 2021,,Boston Red Sox,Philadelphia Phillies,+104,-135,2,6
23 May 2021,,Chicago White Sox,New York Yankees,+129,-161,4,5
22 May 2021,,Athletics,Los Angeles Angels,-141,+110,6,2
22 May 2021,,Seattle Mariners,San Diego Padres,+170,-213,4,6
22 May 2021,,Tampa Bay Rays,Toronto Blue Jays,-105,-125,3,1
22 May 2021,,Boston Red Sox,Philadelphia Phillies,-135,+104,4,3
22 May 2021,,Chicago Cubs,St.Louis Cardinals,-125,-105,1,2
22 May 2021,,Los Angeles Dodgers,San Francisco Giants,-161,+129,6,3
22 May 2021,,Pittsburgh Pirates,Atlanta Braves,+179,-227,1,6
22 May 2021,,Milwaukee Brewers,Cincinnati Reds,+135,-167,4,3
22 May 2021,,Minnesota Twins,Cleveland Guardians,+145,-175,3,5
22 May 2021,,Detroit Tigers,Kansas City Royals,+125,-156,5,7
22 May 2021,,New York Mets,Miami Marlins,+129,-161,1,3
22 May 2021,,Baltimore Orioles,Washington Nationals,+129,-161,9,12
22 May 2021,,Houston Astros,Texas Rangers,-182,+150,4,8
22 May 2021,,Arizona Diamondbacks,Colorado Rockies,-125,-105,6,7
22 May 2021,,Chicago White Sox,New York Yankees,+179,-227,0,7
21 May 2021,,Seattle Mariners,San Diego Padres,+190,-238,1,16
21 May 2021,,Los Angeles Dodgers,San Francisco Giants,-132,+100,2,1
21 May 2021,,Athletics,Los Angeles Angels,-111,-120,8,4
21 May 2021,,Arizona Diamondbacks,Colorado Rockies,+125,-156,1,7
21 May 2021,,Chicago Cubs,St.Louis Cardinals,-125,-105,12,3
21 May 2021,,Detroit Tigers,Kansas City Royals,+145,-175,7,5
21 May 2021,,Houston Astros,Texas Rangers,-135,+104,5,7
21 May 2021,,Tampa Bay Rays,Toronto Blue Jays,-167,+135,9,7
21 May 2021,,Pittsburgh Pirates,Atlanta Braves,+165,-200,1,20
21 May 2021,,Milwaukee Brewers,Cincinnati Reds,-141,+110,4,9
21 May 2021,,Minnesota Twins,Cleveland Guardians,+110,-141,10,0
21 May 2021,,New York Mets,Miami Marlins,-120,-111,6,5
21 May 2021,,Baltimore Orioles,Washington Nationals,+170,-213,2,4
21 May 2021,,Boston Red Sox,Philadelphia Phillies,+125,-156,11,3
21 May 2021,,Chicago White Sox,New York Yankees,-111,-120,1,2
20 May 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+175,-222,2,3
20 May 2021,,Boston Red Sox,Toronto Blue Jays,+100,-132,8,7
20 May 2021,,Pittsburgh Pirates,Atlanta Braves,+175,-222,6,4
20 May 2021,,Minnesota Twins,Los Angeles Angels,-125,-105,6,3
20 May 2021,,Miami Marlins,Philadelphia Phillies,-105,-125,6,0
20 May 2021,,Minnesota Twins,Los Angeles Angels,-111,-120,1,7
20 May 2021,,Houston Astros,Athletics,-125,-105,8,4
20 May 2021,,Washington Nationals,Chicago Cubs,+100,-132,2,5
20 May 2021,,New York Yankees,Texas Rangers,-125,-105,2,0
20 May 2021,,Tampa Bay Rays,Baltimore Orioles,-167,+135,10,1
20 May 2021,,San Francisco Giants,Cincinnati Reds,+125,-156,19,4
19 May 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+260,-345,2,4
19 May 2021,,Detroit Tigers,Seattle Mariners,+129,-161,6,2
19 May 2021,,Houston Astros,Athletics,-125,+104,8,1
19 May 2021,,Milwaukee Brewers,Kansas City Royals,-213,+170,4,6
19 May 2021,,Cleveland Guardians,Los Angeles Angels,-105,-125,3,2
19 May 2021,,New York Yankees,Texas Rangers,-141,+120,2,0
19 May 2021,,Pittsburgh Pirates,St.Louis Cardinals,+204,-250,5,8
19 May 2021,,Washington Nationals,Chicago Cubs,-167,+135,4,3
19 May 2021,,Boston Red Sox,Toronto Blue Jays,-105,-125,7,3
19 May 2021,,New York Mets,Atlanta Braves,+175,-222,4,5
19 May 2021,,Tampa Bay Rays,Baltimore Orioles,-105,-116,9,7
19 May 2021,,Miami Marlins,Philadelphia Phillies,+100,-132,3,1
19 May 2021,,San Francisco Giants,Cincinnati Reds,+114,-135,4,0
19 May 2021,,Colorado Rockies,San Diego Padres,+229,-303,0,3
19 May 2021,,Chicago White Sox,Minnesota Twins,-132,+100,2,1
18 May 2021,,Arizona Diamondbacks,Los Angeles Dodgers,+220,-286,1,9
18 May 2021,,Colorado Rockies,San Diego Padres,+190,-238,1,2
18 May 2021,,Detroit Tigers,Seattle Mariners,-105,-125,5,0
18 May 2021,,Houston Astros,Athletics,-125,-105,5,6
18 May 2021,,Cleveland Guardians,Los Angeles Angels,-111,-120,6,5
18 May 2021,,Milwaukee Brewers,Kansas City Royals,-185,+154,0,2
18 May 2021,,New York Yankees,Texas Rangers,-156,+125,7,4
18 May 2021,,Pittsburgh Pirates,St.Louis Cardinals,+100,-132,2,5
18 May 2021,,Washington Nationals,Chicago Cubs,-116,-116,3,6
18 May 2021,,Chicago White Sox,Minnesota Twins,-156,+125,4,5
