season,date,home_team,away_team,home_win_pct,away_win_pct,avg_total,fd_total,ml_bet,ml_edge,ml_odds,ml_result,ou_bet,ou_edge,ou_result,actual_total,home_score,away_score
2021,2021-05-01,MIL,LAD,0.4615,0.5385,7.95,7.5,,,,,,,,11,6,5
2021,2021-05-01,TOR,ATL,0.6035,0.3965,9.38,10.5,home,0.1405,116.0,WIN,,,,11,6,5
2021,2021-05-01,ARI,COL,0.5405,0.4595,9.79,8.0,away,0.0627,152.0,WIN,over,1.79,WIN,20,6,14
2021,2021-05-01,SDP,SFG,0.4393,0.5607,8.56,7.5,away,0.1575,148.0,LOSS,,,,8,6,2
2021,2021-05-01,SEA,LAA,0.5687,0.4313,8.75,8.5,home,0.11,118.0,LOSS,,,,15,5,10
2021,2021-05-02,PIT,STL,0.3979,0.6021,9.5,8.5,away,0.0369,-130.0,WIN,,,,3,0,3
2021,2021-05-02,NYY,DET,0.7363,0.2637,8.79,8.5,home,0.0304,-240.0,WIN,,,,2,2,0
2021,2021-05-02,WSN,MIA,0.5204,0.4796,8.51,7.0,,,,,over,1.51,LOSS,4,3,1
2021,2021-05-02,TOR,ATL,0.5561,0.4439,9.56,10.5,home,0.1016,120.0,WIN,,,,9,7,2
2021,2021-05-02,CIN,CHC,0.571,0.429,9.53,8.5,,,,,,,,25,13,12
2021,2021-05-02,TBR,HOU,0.4463,0.5537,7.89,8.5,,,,,,,,9,5,4
2021,2021-05-02,MIN,KCR,0.4912,0.5088,9.39,8.5,away,0.164,190.0,LOSS,,,,17,13,4
2021,2021-05-02,MIL,LAD,0.4441,0.5559,8.13,8.5,home,0.0682,166.0,LOSS,,,,20,4,16
2021,2021-05-02,TEX,BOS,0.3786,0.6214,8.79,9.0,away,0.0488,-134.0,LOSS,,,,8,5,3
2021,2021-05-02,ATH,BAL,0.5633,0.4367,8.32,8.5,away,0.0691,172.0,LOSS,,,,12,7,5
2021,2021-05-02,SEA,LAA,0.5107,0.4893,9.03,8.5,home,0.087,136.0,WIN,,,,2,2,0
2021,2021-05-02,ARI,COL,0.4879,0.5121,10.3,9.0,away,0.0696,126.0,LOSS,,,,12,8,4
2021,2021-05-02,SDP,SFG,0.4603,0.5397,8.6,7.0,away,0.1397,150.0,WIN,over,1.6,WIN,8,1,7
2021,2021-05-02,PHI,NYM,0.446,0.554,7.69,9.0,away,0.059,102.0,WIN,,,,15,7,8
2021,2021-05-03,PHI,MIL,0.5046,0.4954,8.5,8.5,,,,,,,,7,4,3
2021,2021-05-03,MIN,TEX,0.5865,0.4135,9.54,8.5,,,,,,,,11,6,5
2021,2021-05-03,STL,NYM,0.5171,0.4829,8.09,8.5,,,,,,,,11,6,5
2021,2021-05-03,LAA,TBR,0.4209,0.5791,8.35,8.0,,,,,,,,10,3,7
2021,2021-05-03,ATH,TOR,0.4153,0.5847,8.8,8.0,away,0.0897,102.0,LOSS,,,,9,5,4
2021,2021-05-03,SDP,PIT,0.6359,0.3641,9.48,8.0,,,,,,,,2,2,0
2021,2021-05-03,SEA,BAL,0.5727,0.4273,8.53,8.5,,,,,,,,8,3,5
2021,2021-05-04,CIN,CHW,0.3891,0.6109,9.31,9.5,away,0.1011,-104.0,WIN,,,,9,0,9
2021,2021-05-04,MIA,ARI,0.5279,0.4721,8.81,7.5,,,,,,,,12,9,3
2021,2021-05-04,WSN,ATL,0.5143,0.4857,9.57,9.0,,,,,,,,7,1,6
2021,2021-05-04,NYY,HOU,0.5099,0.4901,8.38,8.5,,,,,,,,10,7,3
2021,2021-05-04,PHI,MIL,0.5031,0.4969,8.49,7.5,away,0.0659,132.0,LOSS,,,,11,6,5
2021,2021-05-04,BOS,DET,0.6578,0.3422,8.61,9.0,,,,,,,,18,11,7
2021,2021-05-04,MIN,TEX,0.5799,0.4201,9.59,8.0,,,,,over,1.59,WIN,9,3,6
2021,2021-05-04,LAA,TBR,0.3975,0.6025,8.44,8.5,away,0.1025,100.0,WIN,,,,11,3,8
2021,2021-05-04,ATH,TOR,0.4066,0.5934,8.97,8.5,away,0.0984,102.0,LOSS,,,,5,4,1
2021,2021-05-04,SDP,PIT,0.6658,0.3342,9.1,7.5,,,,,over,1.6,LOSS,3,1,2
2021,2021-05-04,SEA,BAL,0.5786,0.4214,8.74,8.5,,,,,,,,7,5,2
2021,2021-05-05,CIN,CHW,0.3385,0.6615,9.24,8.0,away,0.1942,114.0,LOSS,,,,1,1,0
2021,2021-05-05,COL,SFG,0.3253,0.6747,9.68,10.0,away,0.1649,-104.0,LOSS,,,,11,6,5
2021,2021-05-05,SEA,BAL,0.5898,0.4102,8.86,7.5,home,0.0485,-118.0,LOSS,,,,6,0,6
2021,2021-05-05,MIA,ARI,0.5661,0.4339,9.13,8.0,home,0.0423,-110.0,WIN,,,,8,8,0
2021,2021-05-05,WSN,ATL,0.4803,0.5197,9.39,8.5,,,,,,,,8,3,5
2021,2021-05-05,PHI,MIL,0.5079,0.4921,8.65,7.5,home,0.0534,120.0,WIN,,,,9,5,4
2021,2021-05-05,NYY,HOU,0.5427,0.4573,8.59,9.0,,,,,,,,9,6,3
2021,2021-05-05,BOS,DET,0.6834,0.3166,9.07,9.0,,,,,,,,11,5,6
2021,2021-05-05,MIN,TEX,0.5785,0.4215,9.71,8.5,away,0.0427,164.0,WIN,,,,4,1,3
2021,2021-05-05,CHC,LAD,0.3335,0.6665,9.4,7.5,away,0.0482,-162.0,LOSS,over,1.9,WIN,11,6,5
2021,2021-05-05,SDP,PIT,0.6769,0.3231,8.73,6.5,,,,,over,2.23,LOSS,6,4,2
2021,2021-05-05,LAA,TBR,0.3629,0.6371,8.63,8.5,away,0.1698,114.0,WIN,,,,4,1,3
2021,2021-05-05,ATH,TOR,0.4356,0.5644,8.99,8.0,away,0.1014,116.0,WIN,,,,13,4,9
2021,2021-05-06,PHI,MIL,0.4984,0.5016,8.75,6.0,,,,,over,2.75,LOSS,2,2,0
2021,2021-05-06,NYY,HOU,0.5658,0.4342,8.85,7.5,away,0.0894,190.0,WIN,,,,11,4,7
2021,2021-05-06,BOS,DET,0.6835,0.3165,9.24,8.0,,,,,,,,21,12,9
2021,2021-05-06,MIN,TEX,0.5829,0.4171,9.54,8.0,,,,,over,1.54,LOSS,7,3,4
2021,2021-05-06,STL,NYM,0.5034,0.4966,8.55,7.5,,,,,,,,5,1,4
2021,2021-05-06,ATH,TOR,0.4168,0.5832,9.19,8.5,,,,,,,,14,4,10
2021,2021-05-06,WSN,ATL,0.4823,0.5177,9.45,9.0,,,,,,,,5,2,3
2021,2021-05-06,MIA,ARI,0.5982,0.4018,8.96,7.5,,,,,,,,4,3,1
2021,2021-05-06,LAA,TBR,0.364,0.636,8.49,8.5,away,0.2012,130.0,WIN,,,,11,3,8
2021,2021-05-07,CHC,PIT,0.5759,0.4241,9.89,6.5,away,0.1741,300.0,LOSS,over,3.39,LOSS,5,3,2
2021,2021-05-07,BAL,BOS,0.3833,0.6167,9.45,8.5,,,,,,,,8,2,6
2021,2021-05-07,NYY,WSN,0.6132,0.3868,8.74,8.5,,,,,,,,15,4,11
2021,2021-05-07,MIA,MIL,0.4967,0.5033,7.85,6.5,,,,,,,,7,6,1
2021,2021-05-07,DET,MIN,0.3423,0.6577,9.92,9.0,away,0.0365,-164.0,WIN,,,,10,3,7
2021,2021-05-07,NYM,ARI,0.6191,0.3809,9.17,7.0,,,,,over,2.17,WIN,9,5,4
2021,2021-05-07,ATL,PHI,0.4794,0.5206,8.96,8.0,away,0.1004,138.0,WIN,,,,14,2,12
2021,2021-05-07,TEX,SEA,0.4737,0.5263,8.57,8.5,away,0.0501,110.0,WIN,,,,9,4,5
2021,2021-05-07,HOU,TOR,0.4621,0.5379,9.47,9.0,away,0.1031,130.0,LOSS,,,,14,10,4
2021,2021-05-07,KCR,CHW,0.2753,0.7247,9.08,8.5,away,0.1312,-146.0,WIN,,,,3,0,3
2021,2021-05-07,STL,COL,0.542,0.458,9.82,7.5,away,0.1132,190.0,LOSS,over,2.32,LOSS,5,5,0
2021,2021-05-07,LAA,LAD,0.3278,0.6722,8.94,8.5,away,0.0319,-178.0,LOSS,,,,11,9,2
2021,2021-05-07,ATH,TBR,0.3893,0.6107,8.79,7.0,away,0.152,118.0,LOSS,over,1.79,LOSS,3,2,1
2021,2021-05-07,SFG,SDP,0.5523,0.4477,8.48,7.0,home,0.1175,130.0,WIN,,,,9,5,4
2021,2021-05-08,NYY,WSN,0.5929,0.4071,9.05,8.0,home,0.0474,-120.0,WIN,,,,7,4,3
2021,2021-05-08,STL,COL,0.5647,0.4353,9.67,7.5,away,0.0594,166.0,LOSS,over,2.17,WIN,17,9,8
2021,2021-05-08,CHC,PIT,0.5555,0.4445,9.47,8.0,away,0.0822,176.0,LOSS,,,,5,3,2
2021,2021-05-08,SFG,SDP,0.552,0.448,8.4,7.5,home,0.0712,108.0,WIN,,,,8,7,1
2021,2021-05-08,ATH,TBR,0.3671,0.6329,8.31,7.0,away,0.0531,-138.0,LOSS,,,,9,6,3
2021,2021-05-08,DET,MIN,0.3582,0.6418,9.94,7.5,,,,,over,2.44,WIN,10,7,3
2021,2021-05-08,MIA,MIL,0.5249,0.4751,7.91,8.0,,,,,,,,8,2,6
2021,2021-05-08,BAL,BOS,0.3472,0.6528,9.56,9.0,away,0.066,-142.0,WIN,,,,17,6,11
2021,2021-05-08,TEX,SEA,0.487,0.513,8.78,9.5,,,,,,,,17,9,8
2021,2021-05-08,HOU,TOR,0.5201,0.4799,9.83,9.5,away,0.0451,130.0,WIN,,,,12,4,8
2021,2021-05-08,KCR,CHW,0.2868,0.7132,8.88,9.0,away,0.0863,-168.0,WIN,,,,10,1,9
2021,2021-05-08,NYM,ARI,0.6372,0.3628,9.35,8.0,home,0.047,-144.0,WIN,,,,6,4,2
2021,2021-05-08,ATL,PHI,0.4298,0.5702,9.18,9.0,away,0.1465,136.0,LOSS,,,,15,8,7
2021,2021-05-08,LAA,LAD,0.3709,0.6291,9.08,8.0,away,0.0389,-144.0,WIN,,,,25,11,14
2021,2021-05-09,NYY,WSN,0.5553,0.4447,9.13,9.0,,,,,,,,5,3,2
2021,2021-05-09,BAL,BOS,0.3292,0.6708,10.15,9.0,away,0.0982,-134.0,WIN,,,,7,3,4
2021,2021-05-09,MIA,MIL,0.5005,0.4995,7.93,6.5,away,0.0647,130.0,WIN,,,,3,1,2
2021,2021-05-09,NYM,ARI,0.6578,0.3422,9.15,6.5,away,0.0644,260.0,LOSS,over,2.65,LOSS,6,4,2
2021,2021-05-09,KCR,CHW,0.243,0.757,8.78,7.0,away,0.1602,-148.0,WIN,over,1.78,WIN,12,3,9
2021,2021-05-09,HOU,TOR,0.4783,0.5217,9.86,9.0,away,0.1015,138.0,LOSS,,,,11,7,4
2021,2021-05-09,STL,COL,0.5306,0.4694,9.99,7.0,away,0.0492,138.0,LOSS,over,2.99,LOSS,2,2,0
2021,2021-05-09,CHC,PIT,0.5418,0.4582,9.12,6.0,away,0.038,138.0,WIN,over,3.12,WIN,11,5,6
2021,2021-05-09,TEX,SEA,0.5012,0.4988,9.03,8.0,away,0.0401,118.0,LOSS,,,,12,10,2
2021,2021-05-09,SFG,SDP,0.6055,0.3945,8.6,,home,0.155,122.0,LOSS,,,,12,1,11
2021,2021-05-09,ATH,TBR,0.3974,0.6026,8.41,8.0,away,0.1124,104.0,WIN,,,,7,3,4
2021,2021-05-09,LAA,LAD,0.3493,0.6507,9.71,9.0,,,,,,,,3,2,1
2021,2021-05-09,ATL,PHI,0.4399,0.5601,9.33,7.5,away,0.0409,-108.0,LOSS,over,1.83,LOSS,7,6,1
2021,2021-05-10,PIT,CIN,0.4701,0.5299,9.08,7.5,home,0.0569,142.0,LOSS,over,1.58,WIN,15,1,14
2021,2021-05-10,BAL,BOS,0.3119,0.6881,9.94,9.0,away,0.0979,-144.0,LOSS,,,,5,4,1
2021,2021-05-10,HOU,LAA,0.6209,0.3791,9.94,9.5,,,,,,,,9,4,5
2021,2021-05-10,ARI,MIA,0.3729,0.6271,8.42,9.0,away,0.1417,106.0,LOSS,,,,7,5,2
2021,2021-05-10,SFG,TEX,0.6494,0.3506,9.33,7.0,home,0.0626,-142.0,WIN,over,2.33,LOSS,4,3,1
2021,2021-05-11,SFG,TEX,0.6349,0.3651,9.0,8.5,,,,,,,,6,4,2
2021,2021-05-11,PIT,CIN,0.395,0.605,9.48,7.5,away,0.1377,114.0,LOSS,over,1.98,WIN,9,7,2
2021,2021-05-11,WSN,PHI,0.4463,0.5537,9.1,9.0,away,0.0537,100.0,WIN,,,,8,2,6
2021,2021-05-11,DET,KCR,0.5174,0.4826,9.5,8.0,home,0.0629,120.0,WIN,,,,15,8,7
2021,2021-05-11,TBR,NYY,0.5322,0.4678,8.19,8.0,home,0.0372,102.0,LOSS,,,,4,1,3
2021,2021-05-11,BOS,ATH,0.5992,0.4008,9.35,8.5,home,0.034,-130.0,LOSS,,,,5,2,3
2021,2021-05-11,NYM,BAL,0.6612,0.3388,8.46,6.5,home,0.0549,-154.0,WIN,over,1.96,LOSS,5,3,2
2021,2021-05-11,ATL,TOR,0.4352,0.5648,9.62,9.5,,,,,,,,8,3,5
2021,2021-05-11,MIL,STL,0.5459,0.4541,8.45,7.5,,,,,,,,7,1,6
2021,2021-05-11,CHW,MIN,0.6559,0.3441,8.98,7.5,home,0.1276,-112.0,WIN,,,,12,9,3
2021,2021-05-11,HOU,LAA,0.618,0.382,9.79,8.5,,,,,,,,6,5,1
2021,2021-05-11,COL,SDP,0.3728,0.6272,9.15,9.5,,,,,,,,9,1,8
2021,2021-05-11,ARI,MIA,0.3634,0.6366,8.31,8.0,away,0.1174,-108.0,LOSS,,,,14,11,3
2021,2021-05-11,LAD,SEA,0.6426,0.3574,9.12,7.0,,,,,over,2.12,WIN,10,6,4
2021,2021-05-12,NYM,BAL,0.6772,0.3228,8.3,7.0,,,,,,,,8,7,1
2021,2021-05-12,PIT,CIN,0.4239,0.5761,9.62,7.5,,,,,over,2.12,LOSS,6,1,5
2021,2021-05-12,WSN,PHI,0.4164,0.5836,9.28,8.0,,,,,,,,7,2,5
2021,2021-05-12,DET,KCR,0.528,0.472,9.69,8.0,home,0.097,132.0,WIN,over,1.69,LOSS,6,4,2
2021,2021-05-12,BOS,ATH,0.5709,0.4291,9.03,9.5,,,,,,,,5,1,4
2021,2021-05-12,TBR,NYY,0.5031,0.4969,8.07,7.0,home,0.13,168.0,LOSS,,,,1,0,1
2021,2021-05-12,ATL,TOR,0.4441,0.5559,9.57,8.0,away,0.0657,104.0,WIN,over,1.57,LOSS,5,1,4
2021,2021-05-12,MIL,STL,0.5179,0.4821,8.28,7.5,away,0.0821,150.0,LOSS,,,,5,4,1
2021,2021-05-12,HOU,LAA,0.6321,0.3679,9.64,8.5,,,,,,,,10,9,1
2021,2021-05-12,CHW,MIN,0.6945,0.3055,9.08,8.0,home,0.1043,-144.0,WIN,,,,21,13,8
2021,2021-05-12,ARI,MIA,0.4677,0.5323,8.56,9.5,away,0.0421,104.0,WIN,,,,5,2,3
2021,2021-05-12,LAD,SEA,0.6408,0.3592,9.16,8.0,away,0.0467,220.0,LOSS,,,,8,7,1
2021,2021-05-13,ATL,TOR,0.4181,0.5819,9.54,8.5,away,0.1721,144.0,WIN,,,,12,4,8
2021,2021-05-13,WSN,PHI,0.4135,0.5865,9.18,8.0,away,0.0673,-108.0,LOSS,,,,6,5,1
2021,2021-05-13,DET,KCR,0.5445,0.4555,9.76,9.0,,,,,,,,7,4,3
2021,2021-05-13,MIL,STL,0.5398,0.4602,8.17,6.5,,,,,over,1.67,LOSS,2,0,2
2021,2021-05-13,CHW,MIN,0.7233,0.2767,9.48,7.5,home,0.1863,-116.0,WIN,over,1.98,LOSS,6,4,2
2021,2021-05-13,PIT,SFG,0.2986,0.7014,9.1,8.0,away,0.089,-158.0,WIN,,,,4,1,3
2021,2021-05-13,BOS,ATH,0.5663,0.4337,8.99,9.0,home,0.0425,-110.0,WIN,,,,9,8,1
2021,2021-05-13,TBR,NYY,0.4939,0.5061,7.63,7.5,,,,,,,,10,9,1
2021,2021-05-13,HOU,TEX,0.6497,0.3503,9.34,9.0,,,,,,,,7,4,3
2021,2021-05-13,COL,CIN,0.4143,0.5857,9.35,11.5,,,,,under,-2.15,LOSS,21,13,8
2021,2021-05-13,ARI,MIA,0.4919,0.5081,8.36,8.5,,,,,,,,6,1,5
2021,2021-05-14,PIT,SFG,0.2787,0.7213,8.89,7.0,away,0.0685,-188.0,LOSS,over,1.89,LOSS,5,3,2
2021,2021-05-14,BAL,NYY,0.3396,0.6604,8.86,9.0,,,,,,,,9,4,5
2021,2021-05-14,TBR,NYM,0.5136,0.4864,7.56,6.5,away,0.0697,140.0,LOSS,,,,5,3,2
2021,2021-05-14,BOS,LAA,0.631,0.369,9.18,9.5,home,0.0658,-130.0,WIN,,,,7,4,3
2021,2021-05-14,DET,CHC,0.4738,0.5262,9.44,9.0,,,,,,,,6,2,4
2021,2021-05-14,TOR,PHI,0.536,0.464,9.38,10.5,,,,,,,,6,1,5
2021,2021-05-14,MIN,ATH,0.479,0.521,9.28,9.0,,,,,,,,7,1,6
2021,2021-05-14,MIL,ATL,0.5473,0.4527,8.26,7.5,,,,,,,,9,3,6
2021,2021-05-14,HOU,TEX,0.6563,0.3437,9.45,9.0,,,,,,,,14,10,4
2021,2021-05-14,COL,CIN,0.4261,0.5739,9.72,10.5,away,0.0369,-116.0,LOSS,,,,15,9,6
2021,2021-05-14,ARI,WSN,0.4218,0.5782,9.44,9.0,home,0.043,164.0,LOSS,,,,19,2,17
2021,2021-05-14,SDP,STL,0.5853,0.4147,8.57,7.0,,,,,over,1.57,WIN,9,5,4
2021,2021-05-14,LAD,MIA,0.6437,0.3563,8.39,7.0,away,0.0388,215.0,LOSS,,,,15,9,6
2021,2021-05-15,TBR,NYM,0.5171,0.4829,7.34,7.5,away,0.0324,122.0,LOSS,,,,17,12,5
2021,2021-05-15,MIN,ATH,0.4403,0.5597,9.07,8.5,away,0.1172,126.0,LOSS,,,,9,5,4
2021,2021-05-15,DET,CHC,0.472,0.528,9.35,9.0,,,,,,,,17,9,8
2021,2021-05-15,BOS,LAA,0.6228,0.3772,9.16,9.5,home,0.1278,102.0,WIN,,,,9,9,0
2021,2021-05-15,PIT,SFG,0.2894,0.7106,8.77,7.5,away,0.1693,-118.0,LOSS,,,,14,8,6
2021,2021-05-15,BAL,NYY,0.3015,0.6985,8.89,9.0,away,0.0773,-164.0,WIN,,,,10,2,8
2021,2021-05-15,HOU,TEX,0.6731,0.3269,9.67,8.5,home,0.0462,-168.0,WIN,,,,11,6,5
2021,2021-05-15,MIL,ATL,0.5286,0.4714,8.5,8.0,,,,,,,,6,1,5
2021,2021-05-15,CHW,KCR,0.7571,0.2429,9.23,8.0,home,0.0746,-215.0,LOSS,,,,6,1,5
2021,2021-05-15,TOR,PHI,0.4937,0.5063,9.24,9.5,,,,,,,,4,4,0
2021,2021-05-15,COL,CIN,0.4499,0.5501,10.26,11.0,home,0.0499,150.0,LOSS,,,,11,5,6
2021,2021-05-15,ARI,WSN,0.3237,0.6763,9.94,10.0,away,0.1227,-124.0,LOSS,,,,15,11,4
2021,2021-05-15,SDP,STL,0.5716,0.4284,8.68,7.0,,,,,over,1.68,WIN,16,13,3
2021,2021-05-15,LAD,MIA,0.6802,0.3198,8.74,7.0,away,0.042,260.0,LOSS,over,1.74,LOSS,7,7,0
2021,2021-05-16,PIT,SFG,0.3111,0.6889,8.98,7.5,away,0.0648,-166.0,WIN,,,,5,1,4
2021,2021-05-16,BAL,NYY,0.2823,0.7177,8.85,9.0,away,0.0827,-174.0,LOSS,,,,16,10,6
2021,2021-05-16,TOR,PHI,0.5721,0.4279,8.84,10.0,away,0.0548,168.0,LOSS,,,,18,10,8
2021,2021-05-16,DET,CHC,0.4799,0.5201,9.52,8.0,,,,,over,1.52,LOSS,6,1,5
2021,2021-05-16,BOS,LAA,0.6568,0.3432,8.86,9.5,home,0.0327,-166.0,LOSS,,,,11,5,6
2021,2021-05-16,TBR,NYM,0.5665,0.4335,7.98,7.5,home,0.0615,-102.0,WIN,,,,8,7,1
2021,2021-05-16,MIL,ATL,0.5098,0.4902,8.45,7.0,,,,,,,,19,10,9
2021,2021-05-16,MIN,ATH,0.4655,0.5345,9.27,8.5,,,,,,,,13,6,7
2021,2021-05-16,CHW,KCR,0.7059,0.2941,9.13,8.5,home,0.0656,-178.0,WIN,,,,7,4,3
2021,2021-05-16,HOU,TEX,0.6911,0.3089,9.74,8.0,home,0.0482,-180.0,WIN,over,1.73,LOSS,8,6,2
2021,2021-05-16,COL,CIN,0.4526,0.5474,10.29,11.5,away,0.0376,-104.0,WIN,,,,13,6,7
2021,2021-05-16,LAD,MIA,0.7126,0.2874,8.68,7.5,home,0.1063,-154.0,LOSS,,,,5,2,3
2021,2021-05-16,ARI,WSN,0.3854,0.6146,10.21,9.5,away,0.1048,-104.0,WIN,,,,3,0,3
2021,2021-05-16,SDP,STL,0.6818,0.3182,9.3,7.5,home,0.1128,-132.0,WIN,over,1.8,WIN,8,5,3
2021,2021-05-17,CIN,SFG,0.4316,0.5684,9.29,8.0,away,0.1097,118.0,WIN,,,,9,3,6
2021,2021-05-17,ATL,NYM,0.5083,0.4917,8.71,8.0,away,0.0819,144.0,WIN,,,,4,1,3
2021,2021-05-17,MIN,CHW,0.334,0.666,9.38,9.5,away,0.166,100.0,WIN,,,,20,4,16
2021,2021-05-17,CHC,WSN,0.4396,0.5604,9.39,8.0,away,0.133,134.0,LOSS,,,,10,7,3
2021,2021-05-17,TEX,NYY,0.3491,0.6509,8.91,8.0,home,0.0414,225.0,WIN,,,,7,5,2
2021,2021-05-17,SDP,COL,0.6777,0.3223,9.69,6.0,,,,,over,3.69,WIN,7,7,0
2021,2021-05-17,LAD,ARI,0.7332,0.2668,9.77,7.0,home,0.0409,-225.0,WIN,over,2.77,LOSS,4,3,1
2021,2021-05-17,SEA,DET,0.5304,0.4696,9.41,7.5,away,0.0908,164.0,WIN,over,1.91,LOSS,5,1,4
2021,2021-05-18,CIN,SFG,0.3594,0.6406,9.2,8.5,away,0.1406,100.0,WIN,,,,6,2,4
2021,2021-05-18,BAL,TBR,0.2624,0.7376,8.72,9.0,away,0.1282,-156.0,WIN,,,,19,6,13
2021,2021-05-18,PHI,MIA,0.6009,0.3991,8.42,7.5,,,,,,,,11,8,3
2021,2021-05-18,ATL,NYM,0.4983,0.5017,8.71,8.5,away,0.0669,130.0,WIN,,,,7,3,4
2021,2021-05-18,TOR,BOS,0.5111,0.4889,9.07,9.0,,,,,,,,8,8,0
2021,2021-05-18,CHC,WSN,0.439,0.561,9.67,8.5,,,,,,,,9,6,3
2021,2021-05-18,MIN,CHW,0.3045,0.6955,9.73,8.5,away,0.1157,-138.0,LOSS,,,,9,5,4
2021,2021-05-18,STL,PIT,0.551,0.449,9.17,7.5,,,,,over,1.67,LOSS,7,5,2
2021,2021-05-18,TEX,NYY,0.3477,0.6523,8.74,8.5,away,0.0621,-144.0,WIN,,,,11,4,7
2021,2021-05-18,KCR,MIL,0.425,0.575,8.56,7.0,,,,,over,1.56,LOSS,2,2,0
2021,2021-05-18,ATH,HOU,0.3775,0.6225,9.3,8.0,away,0.0855,-116.0,LOSS,,,,11,6,5
2021,2021-05-18,SDP,COL,0.6741,0.3259,9.54,7.5,,,,,over,2.04,LOSS,3,2,1
2021,2021-05-18,SEA,DET,0.5374,0.4626,9.14,7.5,,,,,over,1.64,LOSS,5,0,5
2021,2021-05-18,LAD,ARI,0.7485,0.2515,9.1,7.5,home,0.0302,-255.0,WIN,over,1.6,WIN,10,9,1
2021,2021-05-19,MIN,CHW,0.3199,0.6801,9.45,8.5,away,0.1265,-124.0,WIN,,,,3,1,2
2021,2021-05-19,SDP,COL,0.6737,0.3263,9.37,7.5,,,,,over,1.87,LOSS,3,3,0
2021,2021-05-19,CIN,SFG,0.3626,0.6374,9.09,8.5,away,0.1004,-116.0,WIN,,,,4,0,4
2021,2021-05-19,BAL,TBR,0.2247,0.7753,9.33,8.5,away,0.2655,-104.0,WIN,,,,16,7,9
2021,2021-05-19,PHI,MIA,0.6438,0.3562,8.58,7.5,home,0.064,-138.0,LOSS,,,,4,1,3
2021,2021-05-19,ATL,NYM,0.4826,0.5174,8.62,8.0,away,0.1386,164.0,LOSS,,,,9,5,4
2021,2021-05-19,TOR,BOS,0.5799,0.4201,9.02,9.5,,,,,,,,10,3,7
2021,2021-05-19,CHC,WSN,0.466,0.534,9.62,8.5,home,0.066,150.0,LOSS,,,,7,3,4
2021,2021-05-19,STL,PIT,0.5316,0.4684,8.93,7.0,away,0.1236,190.0,LOSS,over,1.93,WIN,13,8,5
2021,2021-05-19,TEX,NYY,0.3378,0.6622,9.08,9.0,,,,,,,,2,0,2
2021,2021-05-19,KCR,MIL,0.4612,0.5388,8.11,7.5,home,0.0766,160.0,WIN,,,,10,6,4
2021,2021-05-19,ATH,HOU,0.4,0.6,9.51,8.5,away,0.0348,-130.0,WIN,,,,9,1,8
2021,2021-05-19,SEA,DET,0.4973,0.5027,8.67,7.5,away,0.079,136.0,WIN,,,,8,2,6
2021,2021-05-19,LAD,ARI,0.7966,0.2034,9.27,7.5,home,0.0347,-320.0,WIN,over,1.77,LOSS,6,4,2
2021,2021-05-20,BAL,TBR,0.2219,0.7781,9.74,9.0,away,0.1569,-164.0,WIN,,,,11,1,10
2021,2021-05-20,CIN,SFG,0.3344,0.6656,8.84,9.0,away,0.2192,124.0,WIN,,,,23,4,19
2021,2021-05-20,TEX,NYY,0.3427,0.6573,8.95,7.5,away,0.1335,-110.0,WIN,,,,2,0,2
2021,2021-05-20,CHC,WSN,0.4539,0.5461,9.69,10.5,away,0.0653,108.0,LOSS,,,,7,5,2
2021,2021-05-20,ATH,HOU,0.3414,0.6586,9.58,8.5,away,0.105,-124.0,WIN,,,,12,4,8
2021,2021-05-20,PHI,MIA,0.5968,0.4032,8.22,8.0,,,,,,,,6,0,6
2021,2021-05-20,ATL,PIT,0.6282,0.3718,9.36,8.5,,,,,,,,10,4,6
2021,2021-05-20,TOR,BOS,0.5175,0.4825,9.15,9.5,,,,,,,,15,7,8
2021,2021-05-20,LAD,ARI,0.805,0.195,9.08,8.5,home,0.1329,-205.0,WIN,,,,5,3,2
2021,2021-05-21,WSN,BAL,0.6651,0.3349,10.53,8.5,,,,,over,2.03,LOSS,6,4,2
2021,2021-05-21,NYY,CHW,0.44,0.56,8.45,8.5,away,0.0502,-104.0,LOSS,,,,3,2,1
2021,2021-05-21,PHI,BOS,0.4464,0.5536,9.0,8.5,away,0.1299,136.0,WIN,,,,14,3,11
2021,2021-05-21,CIN,MIL,0.4262,0.5738,8.96,9.0,,,,,,,,13,9,4
2021,2021-05-21,MIA,NYM,0.4521,0.5479,8.03,7.0,away,0.0717,110.0,WIN,,,,11,5,6
2021,2021-05-21,ATL,PIT,0.6161,0.3839,9.31,8.5,,,,,,,,21,20,1
2021,2021-05-21,TOR,TBR,0.4131,0.5869,9.3,9.0,,,,,,,,16,7,9
2021,2021-05-21,TEX,HOU,0.2757,0.7243,9.5,9.0,away,0.1707,-124.0,LOSS,,,,12,7,5
2021,2021-05-21,KCR,DET,0.5114,0.4886,8.73,9.0,away,0.0719,140.0,WIN,,,,12,5,7
2021,2021-05-21,STL,CHC,0.4352,0.5648,9.3,8.5,,,,,,,,15,3,12
2021,2021-05-21,COL,ARI,0.5892,0.4108,9.67,11.5,,,,,under,-1.83,WIN,8,7,1
2021,2021-05-21,LAA,ATH,0.5002,0.4998,9.17,9.0,,,,,,,,12,4,8
2021,2021-05-21,SFG,LAD,0.4995,0.5005,8.28,7.0,,,,,,,,3,1,2
