roi,win_rate,n_bets,threshold,w_comb_k_pct,seed
-5.848852806057744,0.49719464825205006,2317,1.4236700652218854,1.0,24331
-5.857920597424251,0.4974120082815735,1932,1.5838490203795517,1.0,24331
-5.8616234277903985,0.4971677559912854,2295,1.4338924892504874,1.0,24331
-5.868530705311841,0.4979691307879773,1231,1.9156671905826368,1.0,24331
-5.868909901125801,0.4979625101874491,1227,1.9195244484706788,1.0,24331
-5.874307961303716,0.49724310776942354,1995,1.5589248843605499,1.0,24331
-5.880557263447768,0.4974214721050164,2133,1.5038090238719746,1.0,24331
-5.919569413934133,0.4968044311887516,2347,1.4128569090683287,1.0,24331
-5.922849739287382,0.49718045112781956,2128,1.5056485689882715,1.0,24331
-5.937513303575852,0.497581202487906,1447,1.804061923846176,1.0,24331
-5.941853610488372,0.49761526232114467,1258,1.9020653682219708,1.0,24331
-5.948205713480941,0.49441340782122906,358,2.7322386125493625,1.0,24331
-5.949057137133902,0.4966216216216216,2368,1.4033693428460052,1.0,24331
-5.97345896144419,0.4973464746019712,1319,1.8706025057169273,1.0,24331
-5.976919751457985,0.49673202614379086,1989,1.5610500792464612,1.0,24331
-5.981488168992515,0.49572649572649574,468,2.583661565226723,1.0,24331
-6.039055104355787,0.4964717741935484,1984,1.5637019435198003,1.0,24331
-6.044322848417911,0.4970588235294118,1360,1.8490161285131324,1.0,24331
-6.044322848417911,0.4970588235294118,1360,1.8479623844880748,1.0,24331
-6.044322848417911,0.4970588235294118,1360,1.850377112259927,1.0,24331
-6.044691189503702,0.49696969696969695,1320,1.8699530677044964,1.0,24331
-6.044691189503702,0.49696969696969695,1320,1.869333899213013,1.0,24331
-6.048492473291253,0.4971381847914963,1223,1.9229199388453742,1.0,24331
-6.062989000981411,0.4967741935483871,1705,1.6930495953466125,1.0,24331
-6.066236421221481,0.49587458745874585,2424,1.3777242147402708,1.0,24331
-6.066449345962831,0.4967779730521383,1707,1.6898392653045262,1.0,24331
-6.071207279533347,0.4963579604578564,1922,1.5883537001076045,1.0,24331
-6.084848054257607,0.496206373292868,1977,1.5663095068669066,1.0,24331
-6.1035389160899705,0.4966190833959429,1331,1.8650133232315789,1.0,24331
-6.1035389160899705,0.4966190833959429,1331,1.8649104404339172,1.0,24331
-6.107001451288405,0.4956914238818219,2437,1.3732367723430818,1.0,24331
-6.1115408678624785,0.49608610567514677,2044,1.5411536179233702,1.0,24331
-6.1120699815949076,0.4962013295346629,2106,1.517660699600857,1.0,24331
-6.121363422860735,0.49649532710280375,1712,1.6865545508973507,1.0,24331
-6.127098110308389,0.496683861459101,1357,1.8530985622083733,1.0,24331
-6.127098110308389,0.496683861459101,1357,1.8520218155852235,1.0,24331
-6.157452094821958,0.4958435207823961,2045,1.5403131930127514,1.0,24331
-6.162830652501937,0.4959271681839962,2087,1.524805654537675,1.0,24331
-6.163081497527913,0.4945770065075922,461,2.5931408928381403,1.0,24331
-6.175314779047985,0.4954013377926421,2392,1.393406225703376,1.0,24331
-6.178235449634274,0.49529267294310275,2443,1.3715822690469732,1.0,24331
-6.180847518819287,0.4962630792227205,1338,1.8624019764471988,1.0,24331
-6.188843957654573,0.4962686567164179,1340,1.8618446864756435,1.0,24331
-6.1946877422220314,0.4953764861294584,2271,1.4460197574102862,1.0,24331
-6.205802209067716,0.49617258176757134,1437,1.810268075495431,1.0,24331
-6.207827132529292,0.495364238410596,2265,1.4504823629276549,1.0,24331
-6.213855102540893,0.49509403107113653,2446,1.3694641576760678,1.0,24331
-6.216624060334095,0.4950900163666121,2444,1.3709174346310098,1.0,24331
-6.231717970067815,0.4951669595782074,2276,1.4418068885379947,1.0,24331
-6.232115135606962,0.4953271028037383,2247,1.4563531881333893,1.0,24331
-6.235826168925806,0.49531459170013387,2241,1.4592161169099764,1.0,24331
-6.254409468563529,0.4951370468611848,2262,1.4519584194951616,1.0,24331
-6.257741776375575,0.4958427815570673,1323,1.8674110084606799,1.0,24331
-6.261889478722114,0.4959046909903202,1343,1.8599864767275878,1.0,24331
-6.263871362432551,0.4957805907172996,1422,1.8200634925337882,1.0,24331
-6.275938319006268,0.4956921309592188,1741,1.6751614622186302,1.0,24331
-6.278299070600441,0.49569707401032703,1743,1.6745103631718556,1.0,24331
-6.280088784067726,0.4950980392156863,2244,1.4569728159641313,1.0,24331
-6.282516223013173,0.4948124501197127,2506,1.348936304084051,1.0,24331
-6.287380946044217,0.49471974004874086,2462,1.3651427222398158,1.0,24331
-6.29039436766848,0.4955257270693512,1788,1.6495536810034062,1.0,24331
-6.29039436766848,0.4955257270693512,1788,1.648894166872122,1.0,24331
