key_retro,key_fangraphs,key_mlbam,name_last,name_first
gilbl001,21290,656458,Gilbreath,Lucas
hodgs101,1005887,116004,Hodge,Shovel
grifd102,1005039,115152,Griffith,Derrell
morer001,1009162,119354,Morel,Ramón
laroa001,1904,425560,LaRoche,Adam
sanci001,1011407,121659,Sánchez,Israel
koplh101,1007107,117259,Koplitz,Howie
holmc101,1005975,116101,Holmes,Chick
fosnj101,1004241,114322,Fosnow,Jerry
smitb006,9780,544930,Smith,Blake
leonp001,27781,694175,León,Pedro
singf101,1012012,122273,Sington,Fred
choim001,11376,574831,Choice,Michael
herny002,19334,628450,Hernández,Yadiel
melej001,1008745,118931,Meléndez,José
woodg104,1014217,124531,Wood,George
gumbb101,1005140,115246,Gumbert,Billy
geise101,1004606,114690,Geiss,Emil
woodj001,1999,133120,Wood,Jason
rundr001,2760,457858,Rundles,Rich
mesns101,1008798,118987,Mesner,Steve
revet001,1010854,121091,Revenig,Todd
hallc103,1005239,115337,Hall,Charley
englc103,1003780,113850,Engle,Clyde
narvc001,2141,429780,Narveson,Chris
crimc001,1002768,112827,Crim,Chuck
byrnb101,1001797,111841,Byrne,Bobby
fishc105,1004080,114161,Fisher,Walter
wilhj101,1013949,124263,Wilhoit,Joe
obrig101,1009691,119893,O'Brien,George
vanbb001,27695,687003,Van Belle,Brian
odorj001,6397,543606,Odorizzi,Jake
quinc001,1010616,120852,Quintana,Carlos
alldc001,25078,682027,Alldred,Cam
haled001,9756,571735,Hale,David
vowir101,1013459,123760,Vowinkel,Rip
castv101,1002070,112121,Castino,Vince
hedgh101,1005574,115689,Hedgpeth,Harry
ainse101,1000092,110096,Ainsmith,Eddie
alcar001,12790,593417,Alcántara,Raúl
bollj101,1001148,111177,Bolling,Jack
whitc102,1013858,124201,Whitehouse,Charlie
carts101,1002022,112068,Carter,Sol
coutj001,6182,459403,Coutlangus,Jon
bailg101,1000423,110440,Bailey,Gene
costc001,7243,400120,Coste,Chris
dunkd101,1003564,113629,Dunkle,Davy
greea101,1004983,115097,Greene,Al
cleme001,1002337,136762,Clemente,Edgard
mccls003,21483,663556,McClanahan,Shane
ericj001,1003809,113876,Ericks,John
freej103,1004323,114407,Freeman,Julie
tausw101,1012847,123115,Tauscher,Walt
stroa101,1012625,122882,Strobel,Allie
biggc001,549,110987,Biggio,Craig
kanef101,1006686,116829,Kane,Frank
hilje001,919,150195,Hiljus,Erik
schaj105,1011512,121763,Schaffernoth,Joe
fodgg101,1004190,114274,Fodge,Gene
bakeh101,1000458,110476,Baker,Howard
atill001,3802,457447,Atilano,Luis
donaj101,1003378,113442,Donaldson,John
bellg103,1000809,110817,Bell,Gus
chapm001,16505,656305,Chapman,Matt
younr103,1014389,124710,Young,Ralph
jimed002,21170,666204,Jiménez,Dany
maedk001,18498,628317,Maeda,Kenta
guerj002,7407,457915,Guerra,Javy
motag001,1467,150407,Mota,Guillermo
crosj101,1002807,112866,Cross,Jeff
discg101,1003323,113388,Disch,George
hills004,8211,518799,Hill,Steven
stima101,1012540,122799,Stimmel,Archie
phegj001,9308,572033,Phegley,Josh
walkm101,1013526,123834,Walker,Marty
kelim101,1006766,116911,Keliher,Mickey
backb001,1529,407840,Backe,Brandon
elbek101,1003722,113790,Elberfeld,Kid
wisnj101,1014158,124477,Wisner,Jack
dobbj101,1003340,113405,Dobbs,John
haywr001,1005535,115651,Hayward,Ray
adamb106,1000042,110055,Adams,Bert
everb101,1003872,113948,Everitt,Bill
hallj101,1005248,115364,Hallinan,Jimmy
wagew101,1013476,123777,Wagenhorst,Woody
allen002,22277,669397,Allen,Nick
clemb102,1002332,112387,Clemens,Bob
wrigj104,1014282,124600,Wright,Jim
lopas101,1007749,117910,Lopata,Stan
seart001,1645,331492,Sears,Todd
smitz001,1012218,122473,Smith,Zane
medlk001,9417,450665,Medlen,Kris
flins101,1004162,114245,Flint,Silver
guevg001,1005123,115227,Guevara,Giomar
flynj101,1004185,114269,Flynn,Joe
tabaj001,1012802,123068,Tabaka,Jeff
leggg001,1007481,117633,Legg,Greg
saund001,1011461,121713,Saunders,Doug
lehrc101,1007488,117639,Lehr,Clarence
whitf102,1013907,124220,Whitney,Frank
diorm101,1003318,113383,Diorio,Ron
brenb002,10607,518490,Brentz,Bryce
ostef101,1009883,120102,Ostermueller,Fritz
walsj102,1013575,123885,Walsh,Joe
sasak001,1098,277408,Sasaki,Kazuhiro
boltr001,1001154,111182,Bolton,Rod
vaugf101,1013381,123676,Vaughn,Farmer
eschl101,1003822,113895,Eschen,Larry
tabej101,1012804,123071,Taber,John
kirbj101,1006962,117112,Kirby,John
coumf101,1002675,112735,Coumbe,Fritz
welzt101,1013775,124082,Welzer,Tony
callb101,1001838,111883,Callahan,Ben
guilo001,1005125,115230,Guillén,Ozzie
janej101,1006356,116489,Janeski,Gerry
white003,1013868,124196,Whited,Ed
zaskj001,1014421,124746,Zaske,Jeff
alleh104,1000143,110145,Allen,Hank
sullj107,1012698,122951,Sullivan,John
himej101,1005838,115960,Himes,Jack
hittb101,1005862,115984,Hitt,Bruce
vidrj001,802,123723,Vidro,José
blaif101,1001030,111055,Blair,Clarence
thomg101,1012977,123271,Thomasson,Gary
tomay001,17171,630111,Tomás,Yasmany
lipsb101,1007648,117808,Lipski,Bob
davel101,1003019,113082,Davenport,Lum
robij001,1011072,121315,Robinson,Jeff
phelc001,8631,543647,Phelps,Cord
holla101,1005955,116081,Hollingsworth,Al
buhlb101,1001637,111675,Buhl,Bob
wagnw001,29634,695238,Wagner,Will
hanlb101,1005313,115425,Hanlon,Bill
lawec001,26429,689520,Laweryson,Cody
mercm001,10181,542235,Mercedes,Melvin
omaro101,1009799,120010,O'Mara,Ollie
durae002,23733,677649,Duran,Ezequiel
ottej101,1009901,120120,Otten,Jim
narag101,1009450,119652,Naranjo,Cholly
manzr001,1008092,118269,Manzanillo,Ravelo
haust101,1005505,115618,Hausman,Tom
younc004,3882,455759,Young,Chris
andes002,19453,641312,Anderson,Shaun
paulx001,5963,449082,Paul,Xavier
garrb001,21844,666129,Garrett,Braxton
harrj002,8202,543281,Harrison,Josh
millk001,1008910,119090,Miller,Keith
hoesl001,6656,543321,Hoes,L. J.
pottn102,1010471,120703,Potter,Nels
gillj105,1004727,114798,Gill,Johnny
salls101,1011385,121637,Sallee,Slim
taylh104,1012873,123139,Taylor,Harry
terrr101,1012929,123200,Terry,Ralph
fulmm001,13218,605242,Fulmer,Michael
longu101,1007726,117888,Long,Thomas
chanb001,29868,696149,Chandler,Bubba
geard102,1004582,114666,Gear,Dale
barrb102,1000591,110621,Barrett,Bill
horte101,1006035,116162,Horton,Elmer
mcdoj101,1008463,118650,McDonnell,Jim
whitd001,1013862,124164,White,Devon
moeld001,1009022,119217,Moeller,Dennis
negrr101,1009483,119685,Negray,Ron
ryanr001,1011350,233594,Ryan,Rob
compj101,1002488,112543,Compton,Jack
speek101,1012314,122571,Speer,Kid
montf101,1009064,119264,Montemayor,Felipe
murcs101,1009339,119536,Murch,Simmy
mitcm101,1009008,119199,Mitchell,Monroe
michj101,1008838,119029,Michaelson,John
lazad101,1007419,117574,Lazar,Danny
rathg001,1010708,133320,Rath,Gary
furic101,1004409,114495,Furillo,Carl
horsj001,596,456662,Horst,Jeremy
snowc101,1012238,122496,Snow,Charlie
hends001,1005636,115751,Henderson,Steve
lindc103,1007624,117785,Lindquist,Carl
mackd101,1007915,118083,Mack,Denny
jonej107,1006564,116677,Jones,Jack
poolj101,1010434,120667,Poole,Jim
palar001,1009964,120184,Palacios,Rey
swana101,1012753,123016,Swan,Andy
coomj101,1002583,112639,Coombs,Jack
kustj101,1007221,117375,Kustus,Jules
dohyk001,20334,675971,Dohy,Kyle
stoul001,25650,686651,Stoudt,Levi
smitd103,1012121,122449,Smith,Dick
lundd101,1007837,118007,Lundgren,Del
rivem001,1011005,121253,Rivers,Mickey
mcgur001,155,118736,McGuire,Ryan
harpj101,1005381,115493,Harper,Jack
stamc001,7274,489334,Stammen,Craig
akink001,19362,669211,Akin,Keegan
lansj101,1007332,117489,Lansford,Joe
huttj101,1006244,116372,Hutto,Jim
sislg101,1012021,122280,Sisler,George
cypea101,1002917,112982,Cypert,Al
mcdem102,1008448,118630,McDermott,Mickey
dolsf001,5424,451767,Dolsi,Freddy
stant102,1012408,122664,Stankard,Tom
myerr101,1009428,119627,Myers,Richie
white104,1013869,124168,White,Elmer
milla101,1008950,119143,Mills,Art
boggb001,8021,460267,Boggs,Brandon
herrd002,14335,599096,Herrera,Dilson
fitzt001,26208,666149,Fitzgerald,Tyler
fullv101,1004398,114481,Fuller,Vern
morej101,1009164,119359,Moreno,José
print001,747,120771,Prince,Tom
browb004,9356,446135,Browning,Barret
waltj001,1013593,123901,Walton,Jerome
wellb001,1013765,124069,Wellman,Brad
whalb102,1013822,124130,Whaley,Bill
encaj001,320,113845,Encarnación,Juan
wallm102,1013553,123863,Wallace,Mike
dyckj101,1003611,113678,Dyck,Jim
freia001,8588,439421,Freire,Alejandro
flans101,1004134,114215,Flanagan,Steamer
tronr001,4685,470462,Troncoso,Ramón
fralj001,19260,641584,Fraley,Jake
compp101,1002490,112542,Compton,Pete
filld101,1004045,114123,Fillingim,Dana
ellib104,1003731,113800,Ellingsen,Bruce
adamb105,1000046,110064,Adams,Bob
bonij002,12174,593528,Bonifacio,Jorge
browl103,1001538,111569,Brown,Leon
ramsr001,1010682,150171,Ramsay,Robert
fox-a001,1379,114353,Fox,Andy
blazm001,9654,518468,Blazek,Michael
seelc101,1011718,121971,Seelbach,Chuck
markm001,15089,621408,Marksberry,Matt
auerr101,1000362,110376,Auerbach,Rick
bolts001,17723,621450,Bolt,Skye
martc004,3167,465593,Martínez,Carlos
sanct001,6178,506997,Sanchez,Tony
nimmb001,12927,607043,Nimmo,Brandon
purdj101,1010570,120805,Purdin,John
mathm002,18032,664029,Mathias,Mark
wilbd101,1013936,124250,Wilber,Del
mince101,1008974,119167,Mincher,Ed
klipj101,1007013,117165,Klippstein,Johnny
remna101,1010826,121062,Remneas,Alex
fourh101,1004263,114344,Fournier,Henry
everh101,1003875,113952,Evers,Hoot
drist001,134,150344,Driskill,Travis
rehgw101,1010787,121020,Rehg,Wally
bruhm101,1001581,111622,Bruhert,Mike
dorgj101,1003409,113474,Dorgan,Jerry
foref101,1004229,114311,Foreman,Frank
pasqv001,27676,686469,Pasquantino,Vinnie
willt102,1014054,124372,Wills,Ted
boggr101,1001122,111151,Boggs,Ray
jorga101,1006621,116762,Jorgens,Arndt
davic003,9272,448801,Davis,Chris
barkl001,1000546,110566,Barker,Len
evand001,1003864,113935,Evans,Darrell
estrl001,277,150471,Estrella,Leo
schib101,1011562,121813,Schindler,Bill
hannp102,1005322,115431,Hannivan,Jimmie
langm101,1007321,117471,Lang,Marty
dalrc101,1002950,113014,Dalrymple,Clay
johnd006,19643,669288,Johnson,Daniel
iotth102,1006270,116398,Iott,Hooks
leflw101,1007477,117629,Lefler,Wade
hensm001,1924,425778,Hensley,Matt
landj102,1007301,117459,Landrum,Jesse
thomr102,1012991,123261,Thomas,Red
morrf101,1009206,119419,Morrissey,Frank
smitw102,1012216,122471,Smith,Willie
friac001,3547,516910,Frías,Carlos
peltj101,1010137,120365,Peltz,John
mcgij101,1008527,118713,McGinnity,Joe
monrz101,1009058,119254,Monroe,Zack
riveb001,1010999,121245,Rivera,Ben
patte001,9072,452221,Patterson,Eric
hoglg001,31318,680684,Hoglund,Gunnar
gallz001,19291,668678,Gallen,Zac
millo102,1008919,119102,Miller,Otis
dolaj101,1003363,113425,Dolan,Joe
beckj003,31431,687597,Beck,Jordan
finnl101,1004059,114140,Finney,Lou
lickj101,1007597,117753,Lickert,John
estrm001,1118,462136,Estrada,Marco
kouzk001,5995,450260,Kouzmanoff,Kevin
conac101,1002493,112548,Conatser,Clint
tocaj001,1013093,150243,Toca,Jorge
benej101,1000830,110855,Benes,Joe
wheez002,8822,519412,Wheeler,Zelous
swank101,1012761,123024,Swanson,Karl
mccag101,1008362,118543,McCann,Gene
perrj102,1010213,120442,Perry,Jim
connj107,1002532,112581,Connolly,Joe
wrigj002,415,124605,Wright,Jaret
spent102,1012330,122583,Spencer,Tom
browe001,1197,111548,Brown,Emil
mechg001,1089,219194,Meche,Gil
mcgok002,15071,641851,McGowin,Kyle
lyont101,1007889,118056,Lyons,Toby
burkt001,1001692,111730,Burke,Tim
tongj001,32157,804636,Tong,Jonah
sigmt101,1011963,122225,Sigman,Tripp
stroj102,1012626,122883,Strohmayer,John
lysar001,1007890,118058,Lysander,Rick
howam001,1006086,116211,Howard,Matt
meyem001,27474,676974,Meyer,Max
guthc101,1005154,115259,Guth,Charlie
rives001,2027,346800,Rivera,Saúl
myere101,1009419,119614,Myers,Elmer
perrg101,1010210,120438,Perry,Gaylord
boked101,1001133,111162,Bokelmann,Dick
vaugg001,1233,123675,Vaughn,Greg
pacij001,1009936,120155,Paciorek,Jim
moyas001,11854,570615,Moya,Steven
weekj001,2498,457789,Weeks,Jemile
roseb101,1011219,121471,Roser,Bunny
maiem001,5588,430574,Maier,Mitch
garrs002,9869,477237,Garrison,Steve
willh101,1014003,124352,Williamson,Howie
benzt001,1000859,110887,Benzinger,Todd
granj001,1004944,115040,Granger,Jeff
kellh101,1006773,116925,Kelley,Harry
andrj001,13012,607430,Andreoli,John
blaip101,1001031,111058,Blair,Paul
beroj101,1000895,110923,Bero,Johnny
zubet001,20379,676604,Zuber,Tyler
talbb101,1012812,123079,Talbot,Bob
mcswp101,1008693,118878,McSweeney,Paul
walkg102,1013518,123822,Walker,George
perec001,1010179,120405,Pérez,Carlos
smitm004,540,122432,Smith,Mark
silvd001,1011972,122236,Silvestri,Dave
hundn001,3376,460026,Hundley,Nick
pasqm101,1010045,120273,Pasquella,Mike
vanet001,1013354,123643,Van Egmond,Tim
taltt101,1012815,123081,Talton,Tim
hooka101,1006000,116126,Hooks,Alex
obrid103,1009686,,O'Brien,Darby
hampj001,2209,430618,Hampson,Justin
bannb001,5718,446454,Bannister,Brian
tupmm001,4381,445584,Tupman,Matt
dorsc101,1003417,113482,Dorsett,Cal
santa101,1011444,121699,Santorini,Al
schef104,1011531,121783,Scheeren,Fritz
brenj102,1001390,111425,Brennan,Jack
hocko101,1005877,115998,Hockett,Oris
charj101,1002156,112210,Charboneau,Joe
haase001,14111,606992,Haase,Eric
sutkg001,1012742,123003,Sutko,Glenn
davic001,1003041,113099,Davis,Chili
pompd001,12797,592647,Pompey,Dalton
calhj001,1001835,111877,Calhoun,Jeff
brobp101,1001454,111491,Broberg,Pete
johnr009,8029,453531,Johnson,Rob
bevib001,1000939,110966,Bevil,Brian
pattt001,8368,461856,Patton,Troy
swara001,7466,461872,Swarzak,Anthony
gonzm006,15675,646057,González,Miguel
boong101,1001186,111216,Boone,George
howes101,1006106,116220,Howe,Shorty
franf102,1004296,114380,Frank,Fred
wyroj101,1014314,124638,Wyrostek,Johnny
nortb101,1009638,119845,North,Bill
fostg001,1004250,114333,Foster,George
boehj101,1001115,111143,Boehling,Joe
johnc102,1006435,116591,Johnson,George
harpb101,1005375,115496,Harper,Bill
ronda001,22036,667373,Rondón,Angel
rosaa004,17942,650738,Rosa,Adonis
rustd101,1011325,121576,Rusteck,Dick
eldeg101,1003723,113791,Elder,George
kolbg101,1007086,117237,Kolb,Gary
lindl101,1007620,117779,Linde,Lyman
lintd001,1662,117800,Linton,Doug
schmw101,1011589,121839,Schmidt,Willard
ryanj001,1011340,150042,Ryan,Jason
leicj001,2092,425484,Leicester,Jon
landc001,1007298,117457,Landrum,Ced
wolfe101,1014188,124511,Wolfe,Ed
mckad101,1008579,118763,McKay,Dave
ogana001,10261,468396,Ogando,Alexi
finlb102,1004056,114134,Finley,Bob
profj001,10815,595777,Profar,Jurickson
snydg101,1012246,122506,Snyder,George
sleal101,1012065,122324,Sleater,Lou
bergw001,2152,430596,Bergolla,William
lonew101,1007725,117887,Lonergan,Walter
lindj003,2279,439664,Lindsey,John
fettl101,1004018,114096,Fette,Lou
sadob102,1011363,121613,Sadowski,Bob
bridt101,1001421,111458,Bridges,Tommy
seoam101,1011749,122004,Seoane,Manny
connf001,1002512,112568,Connally,Fritzie
huntw102,1006207,116339,Hunter,Willard
nodar001,23312,676116,Noda,Ryan
meusb101,1008817,119006,Meusel,Bob
cortb101,1002646,112705,Cort,Barry
zahnp101,1014411,124736,Zahniser,Paul
moorj107,1009114,119303,Moore,Jim
burkd101,1001677,111715,Burke,Dan
vuckp001,1013461,123762,Vuckovich,Pete
mahaa101,1007982,118155,Mahan,Art
nokem001,1009615,119820,Nokes,Matt
nolae101,1009618,119821,Nolan,The Only
coonb102,1002585,112647,Cooney,Bob
lee-b103,1007447,117616,Lee,Bill
milna101,1008962,119155,Milnar,Al
diazj006,12774,545064,Díaz,Jairo
greeb102,1004984,115110,Greenwood,Bill
cunnw001,274,112940,Cunnane,Will
hopkm102,1006016,116142,Hopkins,Marty
munon001,1009329,477510,Muñoz,Noe
jamel102,1006352,116485,James,Lefty
prest101,1010524,120756,Pressnell,Tot
gustr001,26440,687473,Gusto,Ryan
singb001,25377,663903,Singer,Brady
miggl101,1008850,119039,Miggins,Larry
giled101,1004701,114787,Gile,Don
buttt001,14719,621142,Buttrey,Ty
hajdc101,1005214,115319,Hajduk,Chet
marom001,1508,400077,Maroth,Mike
drakl101,1003479,113544,Drake,Logan
mallj101,1008029,118202,Mallory,Jim
fossg101,1004244,114323,Foss,George
dickr001,1245,285079,Dickey,R. A.
lutel101,1007849,118018,Lutenberg,Luke
moora102,1009087,119284,Moore,Anse
ringj101,1010972,121217,Ring,Jimmy
greep102,1005009,115084,Green,Pumpsie
krane101,1007140,117293,Kranepool,Ed
stont001,4591,502621,Stoner,Tobi
perao001,1010176,120400,Peraza,Oswaldo
munic001,5878,444370,Muñiz,Carlos
barrk002,13713,607457,Barraclough,Kyle
karge101,1006699,116842,Karger,Ed
edwam001,1850,425855,Edwards,Mike
hernt101,1005718,115837,Hernon,Tom
aingd101,1000091,110095,Ainge,Danny
hockg101,1005876,115999,Hockette,George
schnd102,1011593,121844,Schneck,Dave
pattm101,1010074,120300,Pattin,Marty
milnp101,1008966,119156,Milne,Pete
johnr001,1006495,116616,Johnson,Randy
waltc101,1013584,123893,Walters,Charlie
eubau101,1003851,113926,Eubanks,Uel
neuet101,1009522,119726,Neuer,John
ermec101,1003813,113885,Ermer,Cal
dickc002,10762,572816,Dickerson,Corey
koppj101,1007108,117261,Koppe,Joe
fowlj101,1004271,114348,Fowler,Jesse
hutcc001,1006236,150454,Hutchinson,Chad
steib002,632,133121,Stein,Blake
estrt001,16426,642731,Estrada,Thairo
mccrq001,1377,118609,McCracken,Quinton
atkig001,1790,425548,Atkins,Garrett
hardj002,1005347,115459,Hardtke,Jason
landh101,1007300,117456,Landrith,Hobie
rodry002,21955,666720,Rodríguez,Yerry
yatet001,1527,407884,Yates,Tyler
vonkf101,1013453,123753,Von Kolnitz,Fritz
hadej001,14212,623352,Hader,Josh
flice101,1004158,114241,Flick,Elmer
peara101,1010107,120337,Pearson,Alex
sawac101,1011475,121726,Sawatski,Carl
lopej006,22982,673111,Lopez,José
longd101,1007730,117897,Long,Dale
arris001,29921,681293,Arrighetti,Spencer
huffm001,1006145,116271,Huff,Mike
malmh101,1008033,118208,Malmberg,Harry
waltn001,25413,663534,Walters,Nash
arauj001,20275,660620,Araúz,Jonathan
floww101,1004176,114258,Flowers,Wes
suerw002,15855,593833,Suero,Wander
chrit001,1002224,276337,Christman,Tim
clase001,21032,661403,Clase,Emmanuel
barrs103,1000613,110607,Barr,Steve
rowad101,1011249,121499,Rowan,Dave
morrd102,1009201,119394,Morris,Danny
gilrj101,1004737,114823,Gilroy,John
kellm002,11156,518876,Kelly,Merrill
molip001,1009040,119236,Molitor,Paul
koskc001,738,136731,Koskie,Corey
martv002,5158,469690,Marté,Víctor
stefj001,1012459,122715,Stefero,John
bacsm001,863,407194,Bacsik,Mike
lewib102,1007576,117744,Lewis,Bert
mcinf101,1008570,118757,McIntyre,Frank
finij101,1004052,114130,Finigan,Jim
johnb107,1006423,116564,Johnson,Ben
rilej101,1010968,121211,Riley,Jim
corre001,1002637,112697,Correa,Ed
peplp101,1010169,120393,Peploski,Pepper
bross001,1001477,111515,Brosius,Scott
biggh001,26259,685801,Bigge,Hunter
aubrc101,1000359,110373,Aubrey,Harry
welcm101,1013758,124063,Welch,Milt
flete101,1004150,114235,Fletcher,Elbie
mattd101,1008254,118438,Matthewson,Dale
yde-e101,1014328,124652,Yde,Emil
herrr101,1005736,115856,Herrscher,Rick
cresc101,1002762,112821,Crespi,Frank
beltc001,589,136860,Beltrán,Carlos
langm002,8130,543426,Langwell,Matt
mangl101,1008057,118232,Mangum,Leo
gebhb101,1004587,114671,Gebhard,Bob
grimj101,1005067,115159,Grim,John
lohrj101,1007708,117871,Lohrke,Jack
zinnf101,1014450,124775,Zinn,Frank
vierm001,21558,663837,Vierling,Matt
grifa002,11132,456167,Griffin,A. J.
housc101,1006054,116182,Householder,Charlie
longj001,1007735,117894,Long,Joey
arcij101,1000293,110306,Arcia,José
colej102,1002428,112480,Coleman,Joe
sanca009,18551,645305,Sánchez,Ali
cassj101,1002051,112101,Cassini,Jack
uguel001,1400,407899,Ugueto,Luis
degoa001,19477,621008,De Goti,Alex
nauld001,1009464,119665,Naulty,Dan
baums101,1000690,110708,Baumgartner,Stan
smitb107,1012094,122468,Smith,Bill
gaede101,1004421,114507,Gaedel,Eddie
skalj001,1012030,122290,Skalski,Joe
burks001,29878,680732,Burke,Sean
howam101,1006087,116212,Howard,Mike
butlb003,7399,456714,Butler,Billy
tonkm001,10315,543859,Tonkin,Michael
fermr001,1003992,114071,Fermín,Ramón
hartb102,1005444,115562,Hartford,Bruce
robek003,20022,670298,Robertson,Kramer
lindj101,1007619,117780,Lindell,Johnny
martn004,26517,682622,Marte,Noelvi
stepb101,1012486,122746,Stephens,Ben
wilsf101,1014076,124390,Wilson,Frank
pfeff102,1010262,120493,Pfeffer,Big Jeff
dobsp101,1003345,113410,Dobson,Pat
cox-c101,1002694,112760,Cox,Casey
thoml101,1013018,123290,Thompson,Lee
feltt101,1003979,114058,Felton,Terry
speng102,1012322,122581,Spencer,George
marta005,5212,501245,Marte,Alfredo
clays001,16279,621348,Clay,Sam
strij104,1012616,122873,Strickland,Jim
varsg001,1013373,123664,Varsho,Gary
lewiu101,1007574,117729,Lewis,
lidlc001,926,117756,Lidle,Cory
jacks102,1006313,116440,Jackson,Sonny
kolsk101,1007089,117240,Kolseth,Karl
soutb102,1012292,122550,Southworth,Bill
olivl001,9167,500902,Oliveros,Lester
macha002,2082,425472,Machado,Alejandro
villb001,1059,276344,Villafuerte,Brandon
stepj001,1569,407856,Stephens,John
ruthj102,1011328,121579,Rutherford,Jim
mercj102,1008774,118963,Mercer,Jack
sancc101,1011406,121658,Sánchez,Celerino
liska101,1007654,117814,Liska,Ad
sullp101,1012709,122962,Sullivan,Pat
gonzd101,1004829,114919,Gonzales,Dan
tuckt001,800,324892,Tucker,T. J.
mitcb001,11479,571951,Mitchell,Bryan
bergs001,1000881,110909,Bergman,Sean
willw101,1014045,124348,Williams,Woody
mcals101,1008324,118505,McAllister,Sport
davij009,15830,643275,Davis,Johnny
hallr101,1005260,115353,Hall,Russ
lowrp101,1007794,117963,Lowrey,Peanuts
reina101,1010811,121044,Reinholz,Art
lathj101,1007373,117527,Latham,Jumbo
