team_fg,date,temp_c,pressure_hpa,rh_pct,da_ft
WSN,2022-11-09,9.6,1032.5,77.0,-1178.1
WSN,2022-11-10,16.5,1022.9,79.0,42.2
WSN,2022-11-11,20.8,1003.9,95.0,1295.9
WSN,2022-11-12,17.5,1005.9,73.0,730.7
WSN,2022-11-13,7.2,1020.1,41.0,-1119.0
WSN,2022-11-14,6.2,1027.8,60.0,-1482.2
WSN,2022-11-15,6.2,1021.9,93.0,-1243.0
WSN,2022-11-16,6.6,1016.1,57.0,-1039.4
WSN,2022-11-17,3.8,1019.8,48.0,-1533.4
WSN,2022-11-18,6.8,1019.7,48.0,-1147.2
WSN,2022-11-19,3.8,1019.1,53.0,-1504.5
WSN,2022-11-20,-0.6,1027.7,44.0,-2371.5
WSN,2022-11-21,3.3,1026.2,53.0,-1809.0
WSN,2022-11-22,3.2,1025.1,65.0,-1772.9
WSN,2022-11-23,9.2,1024.7,46.0,-1014.3
WSN,2022-11-24,6.1,1024.3,78.0,-1355.4
WSN,2022-11-25,10.9,1013.9,54.0,-422.1
WSN,2022-11-26,8.2,1018.1,63.0,-894.4
WSN,2022-11-27,16.4,996.1,95.0,977.4
WSN,2022-11-28,9.9,1014.6,58.0,-566.2
WSN,2022-11-29,7.3,1023.1,72.0,-1166.9
WSN,2022-11-30,9.4,1013.3,41.0,-611.6
WSN,2022-12-01,3.1,1031.1,48.0,-2004.8
WSN,2022-12-02,4.2,1030.0,55.0,-1819.1
WSN,2022-12-03,13.7,1019.4,87.0,-187.2
WSN,2022-12-04,5.8,1022.9,51.0,-1379.1
WSN,2022-12-05,1.2,1023.5,67.0,-1976.9
WSN,2022-12-06,8.9,1022.9,96.0,-918.4
WSN,2022-12-07,12.7,1020.0,98.0,-317.1
WSN,2022-12-08,10.4,1023.6,72.0,-783.8
WSN,2022-12-09,3.2,1024.3,75.0,-1736.0
WSN,2022-12-10,4.7,1026.1,71.0,-1605.9
WSN,2022-12-11,6.2,1018.7,91.0,-1137.1
WSN,2022-12-12,4.9,1024.0,60.0,-1521.4
WSN,2022-12-13,-0.1,1025.1,73.0,-2196.1
WSN,2022-12-14,4.0,1021.9,37.0,-1590.4
WSN,2022-12-15,7.7,1007.4,96.0,-549.6
WSN,2022-12-16,5.9,1007.0,60.0,-815.4
WSN,2022-12-17,5.8,1009.4,45.0,-928.1
WSN,2022-12-18,1.4,1019.8,47.0,-1842.7
WSN,2022-12-19,2.0,1027.8,52.0,-2031.7
WSN,2022-12-20,-0.2,1030.6,74.0,-2394.4
WSN,2022-12-21,-0.6,1030.3,76.0,-2435.4
WSN,2022-12-22,9.6,1007.6,96.0,-307.4
WSN,2022-12-23,-10.2,1005.7,28.0,-2888.6
WSN,2022-12-24,-6.2,1014.0,30.0,-2644.6
WSN,2022-12-25,-4.9,1016.8,38.0,-2565.6
WSN,2022-12-26,-1.9,1023.9,49.0,-2408.4
WSN,2022-12-27,0.8,1025.6,61.0,-2105.2
WSN,2022-12-28,1.8,1026.2,54.0,-2001.7
WSN,2022-12-29,2.8,1025.8,79.0,-1835.0
WSN,2022-12-30,11.1,1023.0,87.0,-648.0
WSN,2022-12-31,13.3,1010.7,97.0,74.9
WSN,2023-01-01,9.4,1016.4,80.0,-657.4
WSN,2023-01-02,12.6,1018.4,76.0,-317.8
WSN,2023-01-03,17.6,1010.2,73.0,597.8
WSN,2023-01-04,15.3,1008.7,96.0,404.4
WSN,2023-01-05,10.6,1012.1,78.0,-359.4
WSN,2023-01-06,6.5,1020.6,49.0,-1214.5
WSN,2023-01-07,5.2,1024.3,53.0,-1500.8
WSN,2023-01-08,4.7,1022.2,63.0,-1483.0
WSN,2023-01-09,4.8,1017.2,52.0,-1312.9
WSN,2023-01-10,3.2,1017.3,69.0,-1504.6
WSN,2023-01-11,3.0,1021.7,79.0,-1670.1
WSN,2023-01-12,11.8,1008.0,81.0,-59.5
WSN,2023-01-13,5.7,1007.9,57.0,-875.3
WSN,2023-01-14,2.3,1014.5,49.0,-1544.8
WSN,2023-01-15,3.2,1018.8,52.0,-1572.4
WSN,2023-01-16,3.8,1012.9,62.0,-1284.4
WSN,2023-01-17,7.5,1004.8,94.0,-489.6
WSN,2023-01-18,7.5,1016.8,73.0,-926.7
WSN,2023-01-19,12.0,1002.6,95.0,176.3
WSN,2023-01-20,5.8,1014.8,50.0,-1105.9
WSN,2023-01-21,5.2,1022.7,58.0,-1441.1
WSN,2023-01-22,4.5,1011.2,94.0,-1101.2
WSN,2023-01-23,4.7,1014.7,55.0,-1237.4
WSN,2023-01-24,7.2,1023.6,49.0,-1226.7
WSN,2023-01-25,9.8,1005.0,96.0,-192.4
WSN,2023-01-26,6.2,1012.8,50.0,-987.0
WSN,2023-01-27,2.0,1021.0,56.0,-1798.0
WSN,2023-01-28,6.2,1025.7,65.0,-1405.4
WSN,2023-01-29,6.4,1021.8,93.0,-1213.4
WSN,2023-01-30,9.2,1018.8,80.0,-764.5
WSN,2023-01-31,3.5,1022.4,88.0,-1619.5
WSN,2023-02-01,-0.4,1025.8,55.0,-2272.9
WSN,2023-02-02,2.8,1016.3,65.0,-1526.4
WSN,2023-02-03,-4.2,1027.0,30.0,-2825.9
WSN,2023-02-04,-1.5,1031.3,27.0,-2622.0
WSN,2023-02-05,9.3,1016.8,48.0,-732.2
WSN,2023-02-06,7.4,1021.4,59.0,-1113.8
WSN,2023-02-07,8.6,1020.8,62.0,-935.8
WSN,2023-02-08,8.8,1024.9,72.0,-1033.9
WSN,2023-02-09,17.9,1012.1,59.0,535.0
WSN,2023-02-10,10.2,1018.5,52.0,-669.6
WSN,2023-02-11,8.0,1025.5,44.0,-1195.8
WSN,2023-02-12,4.4,1009.0,79.0,-1055.5
WSN,2023-02-13,10.1,1005.4,32.0,-269.6
WSN,2023-02-14,9.8,1019.7,54.0,-757.7
WSN,2023-02-15,16.5,1014.8,51.0,247.2
WSN,2023-02-16,14.4,1012.2,95.0,164.7
WSN,2023-02-17,6.4,1012.5,41.0,-962.5
WSN,2023-02-18,4.6,1028.3,48.0,-1718.0
WSN,2023-02-19,12.8,1015.8,46.0,-261.2
WSN,2023-02-20,12.5,1005.1,59.0,88.5
WSN,2023-02-21,11.9,1006.1,49.0,-39.7
WSN,2023-02-22,12.4,1012.2,59.0,-165.5
WSN,2023-02-23,16.8,1012.0,73.0,433.7
WSN,2023-02-24,7.7,1030.2,35.0,-1403.7
WSN,2023-02-25,2.7,1021.3,82.0,-1692.9
WSN,2023-02-26,9.2,1010.0,63.0,-491.6
WSN,2023-02-27,7.2,1004.4,71.0,-545.6
WSN,2023-02-28,10.9,1011.0,63.0,-308.6
WSN,2023-03-01,11.6,1011.9,68.0,-241.0
WSN,2023-03-02,14.4,1008.0,52.0,215.7
WSN,2023-03-03,5.8,1005.1,91.0,-725.9
WSN,2023-03-04,10.4,1011.9,45.0,-432.2
WSN,2023-03-05,10.9,1021.2,51.0,-673.7
WSN,2023-03-06,10.2,1014.6,53.0,-536.1
WSN,2023-03-07,7.8,1017.0,27.0,-957.3
WSN,2023-03-08,8.4,1022.8,46.0,-1051.5
WSN,2023-03-09,7.8,1020.9,63.0,-1040.3
WSN,2023-03-10,7.4,1005.8,90.0,-542.3
WSN,2023-03-11,6.9,1013.0,47.0,-908.6
WSN,2023-03-12,3.7,1014.5,83.0,-1330.1
WSN,2023-03-13,7.7,1009.8,62.0,-677.9
WSN,2023-03-14,2.8,1013.1,40.0,-1441.6
WSN,2023-03-15,7.4,1018.0,29.0,-1038.5
WSN,2023-03-16,11.9,1014.7,33.0,-360.2
WSN,2023-03-17,14.9,1001.8,72.0,533.6
WSN,2023-03-18,9.0,1009.0,31.0,-530.6
WSN,2023-03-19,3.6,1021.7,31.0,-1640.6
WSN,2023-03-20,6.9,1025.1,43.0,-1323.1
WSN,2023-03-21,10.4,1028.1,44.0,-980.1
WSN,2023-03-22,15.2,1020.9,32.0,-163.3
WSN,2023-03-23,22.5,1007.5,54.0,1256.4
WSN,2023-03-24,8.9,1014.8,90.0,-653.1
WSN,2023-03-25,15.6,1003.6,85.0,592.1
WSN,2023-03-26,14.9,1014.6,49.0,48.6
WSN,2023-03-27,15.9,1009.5,83.0,425.9
WSN,2023-03-28,12.1,1018.1,48.0,-423.1
WSN,2023-03-29,12.6,1017.0,41.0,-336.2
WSN,2023-03-30,8.8,1025.6,61.0,-1073.4
WSN,2023-03-31,17.3,1014.9,48.0,336.6
WSN,2023-04-01,21.9,994.7,31.0,1537.1
WSN,2023-04-02,10.2,1017.5,52.0,-635.8
WSN,2023-04-03,18.9,1014.0,48.0,566.8
WSN,2023-04-04,22.4,1014.7,59.0,1018.6
WSN,2023-04-05,26.5,1016.3,49.0,1443.9
WSN,2023-04-06,20.8,1020.3,90.0,725.4
WSN,2023-04-07,11.6,1027.6,50.0,-801.9
WSN,2023-04-08,9.5,1029.7,35.0,-1160.8
WSN,2023-04-09,12.6,1029.6,38.0,-764.8
WSN,2023-04-10,14.6,1027.5,50.0,-420.3
WSN,2023-04-11,19.5,1018.1,46.0,498.1
WSN,2023-04-12,24.6,1012.4,36.0,1284.8
WSN,2023-04-13,26.0,1011.2,29.0,1466.1
WSN,2023-04-14,22.5,1010.4,65.0,1197.3
WSN,2023-04-15,20.0,1009.4,78.0,950.1
WSN,2023-04-16,24.3,1003.8,45.0,1573.2
WSN,2023-04-17,18.9,1002.1,26.0,907.5
WSN,2023-04-18,18.7,1008.4,22.0,658.9
WSN,2023-04-19,21.0,1017.1,32.0,674.0
WSN,2023-04-20,23.9,1016.7,50.0,1108.2
WSN,2023-04-21,26.6,1010.0,58.0,1708.5
WSN,2023-04-22,14.1,1007.9,83.0,246.1
WSN,2023-04-23,14.7,1014.0,41.0,26.6
WSN,2023-04-24,14.7,1016.5,34.0,-72.7
WSN,2023-04-25,14.4,1020.5,35.0,-242.2
WSN,2023-04-26,15.9,1019.1,59.0,45.5
WSN,2023-04-27,17.4,1017.0,66.0,324.3
WSN,2023-04-28,13.1,1007.8,95.0,143.2
WSN,2023-04-29,19.4,1005.6,67.0,968.5
WSN,2023-04-30,16.9,987.1,88.0,1335.2
WSN,2023-05-01,14.0,995.7,56.0,593.4
WSN,2023-05-02,10.4,999.3,69.0,36.8
WSN,2023-05-03,10.6,1002.3,54.0,-65.3
WSN,2023-05-04,14.3,1014.9,58.0,-17.9
WSN,2023-05-05,16.7,1021.8,49.0,32.0
WSN,2023-05-06,19.7,1021.4,56.0,441.7
WSN,2023-05-07,21.4,1010.1,67.0,1072.9
WSN,2023-05-08,24.5,1008.9,68.0,1517.5
WSN,2023-05-09,16.9,1015.1,65.0,321.9
WSN,2023-05-10,21.4,1019.2,42.0,684.8
WSN,2023-05-11,23.8,1018.4,51.0,1042.4
WSN,2023-05-12,25.6,1016.1,58.0,1375.6
WSN,2023-05-13,19.6,1017.2,91.0,673.1
WSN,2023-05-14,22.6,1020.6,44.0,793.4
WSN,2023-05-15,21.9,1018.8,42.0,760.1
WSN,2023-05-16,22.0,1003.6,66.0,1366.7
WSN,2023-05-17,20.5,1011.5,32.0,801.3
WSN,2023-05-18,19.7,1023.1,41.0,340.9
WSN,2023-05-19,20.2,1021.3,50.0,490.1
WSN,2023-05-20,25.9,1010.6,53.0,1577.2
WSN,2023-05-21,25.5,1013.8,29.0,1318.7
WSN,2023-05-22,24.5,1020.0,36.0,1018.1
WSN,2023-05-23,20.6,1022.3,39.0,472.8
WSN,2023-05-24,24.9,1012.4,30.0,1297.3
WSN,2023-05-25,20.0,1019.0,31.0,485.4
WSN,2023-05-26,21.5,1022.5,31.0,551.0
WSN,2023-05-27,22.2,1022.8,31.0,626.1
WSN,2023-05-28,20.6,1015.3,57.0,763.4
WSN,2023-05-29,20.8,1013.8,86.0,931.5
WSN,2023-05-30,21.4,1018.4,47.0,727.9
WSN,2023-05-31,23.3,1018.2,39.0,942.4
WSN,2023-06-01,26.8,1014.7,40.0,1494.5
WSN,2023-06-02,31.3,1008.6,28.0,2184.3
WSN,2023-06-03,24.0,1012.0,59.0,1313.2
WSN,2023-06-04,24.6,1011.7,29.0,1280.7
WSN,2023-06-05,26.8,1009.0,22.0,1604.7
WSN,2023-06-06,28.1,1002.6,21.0,1968.8
WSN,2023-06-07,26.3,1001.6,23.0,1799.1
WSN,2023-06-08,25.1,1004.0,18.0,1555.3
WSN,2023-06-09,20.0,1008.0,57.0,933.8
WSN,2023-06-10,28.6,1007.3,26.0,1894.6
WSN,2023-06-11,30.0,1006.2,29.0,2114.7
WSN,2023-06-12,21.6,1003.1,82.0,1386.4
WSN,2023-06-13,26.2,1003.9,27.0,1727.0
WSN,2023-06-14,25.8,1000.3,32.0,1822.2
WSN,2023-06-15,28.4,1003.7,23.0,1977.0
WSN,2023-06-16,20.4,1003.9,78.0,1188.9
WSN,2023-06-17,27.0,1007.4,27.0,1704.9
WSN,2023-06-18,29.1,1009.9,28.0,1877.2
WSN,2023-06-19,27.5,1013.6,55.0,1688.5
WSN,2023-06-20,23.0,1017.8,66.0,1016.2
WSN,2023-06-21,16.0,1017.8,90.0,174.7
WSN,2023-06-22,21.5,1015.7,78.0,933.5
WSN,2023-06-23,23.0,1010.9,87.0,1325.3
WSN,2023-06-24,26.4,1009.0,72.0,1779.4
WSN,2023-06-25,28.2,1007.4,57.0,1996.3
WSN,2023-06-26,26.5,1002.3,75.0,2033.0
WSN,2023-06-27,23.5,1005.5,80.0,1548.3
WSN,2023-06-28,26.6,1011.0,48.0,1629.8
WSN,2023-06-29,28.4,1015.0,45.0,1706.6
WSN,2023-06-30,25.2,1014.4,79.0,1469.0
WSN,2023-07-01,26.5,1011.7,78.0,1728.6
WSN,2023-07-02,28.4,1008.4,76.0,2084.4
WSN,2023-07-03,27.6,1008.9,77.0,1965.4
WSN,2023-07-04,28.6,1012.5,62.0,1901.4
WSN,2023-07-05,29.8,1012.5,59.0,2041.3
WSN,2023-07-06,29.2,1009.7,66.0,2094.8
WSN,2023-07-07,29.4,1008.3,65.0,2162.9
WSN,2023-07-08,28.0,1008.1,73.0,2026.1
WSN,2023-07-09,25.3,1007.1,81.0,1737.1
WSN,2023-07-10,29.3,1009.3,53.0,2052.4
WSN,2023-07-11,30.5,1010.8,39.0,2076.3
WSN,2023-07-12,31.2,1011.4,41.0,2154.3
WSN,2023-07-13,31.7,1008.3,50.0,2374.8
WSN,2023-07-14,29.9,1010.8,61.0,2122.4
WSN,2023-07-15,29.2,1009.5,71.0,2128.1
WSN,2023-07-16,29.9,1008.0,61.0,2216.7
WSN,2023-07-17,30.7,1011.3,44.0,2112.6
WSN,2023-07-18,32.6,1012.1,33.0,2254.4
WSN,2023-07-19,27.2,1013.7,70.0,1717.1
WSN,2023-07-20,30.5,1010.4,48.0,2140.4
WSN,2023-07-21,31.0,1005.7,37.0,2297.7
WSN,2023-07-22,29.5,1008.7,36.0,2007.6
WSN,2023-07-23,29.9,1013.8,37.0,1891.0
WSN,2023-07-24,29.0,1015.9,53.0,1792.7
WSN,2023-07-25,23.7,1016.9,82.0,1197.5
WSN,2023-07-26,32.2,1015.3,40.0,2141.9
WSN,2023-07-27,34.8,1012.3,39.0,2558.5
WSN,2023-07-28,32.1,1012.6,49.0,2275.3
WSN,2023-07-29,34.8,1006.8,33.0,2699.7
WSN,2023-07-30,29.9,1012.0,32.0,1924.3
WSN,2023-07-31,29.6,1013.5,31.0,1832.5
WSN,2023-08-01,27.6,1017.9,34.0,1457.9
WSN,2023-08-02,26.5,1019.4,39.0,1296.0
WSN,2023-08-03,23.8,1014.9,71.0,1235.9
WSN,2023-08-04,26.5,1011.1,63.0,1681.1
WSN,2023-08-05,28.7,1012.8,50.0,1843.2
WSN,2023-08-06,29.2,1011.9,62.0,1999.6
WSN,2023-08-07,31.6,1005.2,52.0,2478.5
WSN,2023-08-08,28.2,1007.0,46.0,1955.3
WSN,2023-08-09,28.8,1008.0,43.0,1981.3
WSN,2023-08-10,25.1,1002.9,83.0,1861.3
WSN,2023-08-11,29.9,1008.9,48.0,2115.1
WSN,2023-08-12,31.1,1008.6,46.0,2265.0
WSN,2023-08-13,30.8,1012.5,45.0,2090.6
WSN,2023-08-14,25.6,1009.4,87.0,1725.3
WSN,2023-08-15,28.0,1006.2,78.0,2115.2
WSN,2023-08-16,28.0,1011.9,53.0,1799.6
WSN,2023-08-17,28.4,1007.5,62.0,2043.8
WSN,2023-08-18,26.7,1009.9,36.0,1625.3
WSN,2023-08-19,26.4,1015.3,45.0,1447.2
WSN,2023-08-20,29.3,1016.5,43.0,1758.5
WSN,2023-08-21,32.1,1014.6,44.0,2177.5
WSN,2023-08-22,26.8,1016.7,35.0,1405.1
WSN,2023-08-23,25.7,1015.6,39.0,1324.6
WSN,2023-08-24,29.2,1011.9,53.0,1952.3
WSN,2023-08-25,30.1,1008.5,58.0,2209.2
WSN,2023-08-26,29.5,1008.5,58.0,2131.7
WSN,2023-08-27,28.9,1010.9,44.0,1901.4
WSN,2023-08-28,23.9,1012.8,77.0,1342.8
WSN,2023-08-29,27.7,1008.6,63.0,1920.8
WSN,2023-08-30,27.6,1006.9,39.0,1850.3
WSN,2023-08-31,25.5,1014.0,34.0,1332.8
WSN,2023-09-01,23.8,1022.5,42.0,871.5
WSN,2023-09-02,27.4,1017.3,48.0,1518.9
WSN,2023-09-03,33.6,1010.6,32.0,2419.6
WSN,2023-09-04,34.8,1009.9,34.0,2603.0
WSN,2023-09-05,33.4,1010.8,43.0,2461.4
WSN,2023-09-06,35.2,1007.4,33.0,2728.3
WSN,2023-09-07,31.5,1007.4,51.0,2385.6
WSN,2023-09-08,25.9,1013.3,69.0,1555.6
WSN,2023-09-09,29.4,1015.0,52.0,1868.6
WSN,2023-09-10,24.5,1015.2,79.0,1349.1
WSN,2023-09-11,25.4,1014.8,77.0,1473.6
WSN,2023-09-12,26.0,1012.6,72.0,1605.4
WSN,2023-09-13,25.9,1012.3,57.0,1537.3
WSN,2023-09-14,22.9,1016.1,45.0,985.0
WSN,2023-09-15,21.8,1015.2,44.0,875.1
WSN,2023-09-16,24.5,1012.9,37.0,1259.7
WSN,2023-09-17,23.2,1009.8,59.0,1285.4
WSN,2023-09-18,22.5,1009.1,46.0,1174.2
WSN,2023-09-19,21.5,1016.5,45.0,797.5
WSN,2023-09-20,22.0,1020.0,52.0,766.1
WSN,2023-09-21,22.0,1022.1,47.0,678.9
WSN,2023-09-22,20.0,1021.1,59.0,498.7
WSN,2023-09-23,16.9,1008.4,93.0,618.7
WSN,2023-09-24,19.5,1011.8,83.0,818.5
WSN,2023-09-25,19.1,1018.2,86.0,558.7
WSN,2023-09-26,17.0,1025.0,79.0,36.8
WSN,2023-09-27,16.4,1022.9,67.0,0.5
WSN,2023-09-28,19.0,1019.3,75.0,477.3
WSN,2023-09-29,20.0,1018.1,78.0,656.6
WSN,2023-09-30,19.7,1020.8,75.0,517.8
WSN,2023-10-01,20.8,1020.6,68.0,645.5
WSN,2023-10-02,23.1,1020.3,63.0,934.4
WSN,2023-10-03,23.0,1019.8,64.0,941.9
WSN,2023-10-04,21.9,1020.6,51.0,730.0
WSN,2023-10-05,22.4,1017.6,69.0,956.1
WSN,2023-10-06,22.0,1011.7,79.0,1137.3
WSN,2023-10-07,15.4,1008.2,39.0,305.3
WSN,2023-10-08,13.6,1008.3,41.0,82.8
WSN,2023-10-09,15.6,1008.9,54.0,340.6
WSN,2023-10-10,14.7,1008.3,57.0,254.1
WSN,2023-10-11,15.8,1010.8,54.0,301.4
WSN,2023-10-12,16.5,1010.6,58.0,406.0
WSN,2023-10-13,16.1,1013.6,64.0,268.1
WSN,2023-10-14,16.6,998.9,93.0,902.9
WSN,2023-10-15,14.2,1004.8,46.0,286.8
WSN,2023-10-16,14.6,1007.1,55.0,277.9
WSN,2023-10-17,13.1,1016.0,69.0,-185.8
WSN,2023-10-18,15.6,1020.0,55.0,-31.9
WSN,2023-10-19,17.4,1014.1,52.0,386.3
WSN,2023-10-20,15.4,997.9,85.0,760.8
WSN,2023-10-21,13.9,1001.3,58.0,393.3
WSN,2023-10-22,13.3,1012.2,43.0,-82.8
WSN,2023-10-23,11.6,1023.3,59.0,-641.9
WSN,2023-10-24,14.6,1026.0,50.0,-370.2
WSN,2023-10-25,17.1,1024.4,54.0,7.5
WSN,2023-10-26,18.0,1021.8,58.0,218.6
WSN,2023-10-27,21.7,1017.7,58.0,825.4
WSN,2023-10-28,23.7,1016.9,63.0,1125.4
WSN,2023-10-29,20.0,1013.1,71.0,803.8
WSN,2023-10-30,15.1,1012.0,62.0,190.3
WSN,2023-10-31,8.6,1014.6,57.0,-733.2
WSN,2023-11-01,7.2,1023.7,38.0,-1244.4
WSN,2023-11-02,6.9,1031.5,41.0,-1540.6
WSN,2023-11-03,9.9,1027.4,44.0,-1019.6
WSN,2023-11-04,11.5,1019.7,57.0,-536.9
WSN,2023-11-05,15.0,1016.7,51.0,-5.3
WSN,2023-11-06,13.5,1015.1,70.0,-102.1
WSN,2023-11-07,18.5,1010.0,56.0,673.8
WSN,2023-11-08,11.3,1016.9,62.0,-459.1
WSN,2023-11-09,18.6,1012.4,80.0,671.9
WSN,2023-11-10,8.1,1021.9,89.0,-999.5
WSN,2023-11-11,9.1,1027.4,62.0,-1094.1
WSN,2023-11-12,6.8,1029.6,59.0,-1466.9
WSN,2023-11-13,8.6,1021.7,65.0,-961.9
WSN,2023-11-14,7.9,1028.0,62.0,-1268.0
WSN,2023-11-15,10.7,1026.1,53.0,-860.5
WSN,2023-11-16,12.2,1021.7,45.0,-537.2
WSN,2023-11-17,16.9,1010.9,70.0,476.3
WSN,2023-11-18,9.4,1011.8,42.0,-559.2
WSN,2023-11-19,9.4,1015.7,47.0,-683.8
WSN,2023-11-20,6.9,1028.5,52.0,-1426.0
WSN,2023-11-21,13.0,1016.4,92.0,-167.6
WSN,2023-11-22,10.8,1007.8,60.0,-217.5
WSN,2023-11-23,8.0,1015.4,68.0,-821.6
WSN,2023-11-24,7.3,1022.7,64.0,-1164.0
WSN,2023-11-25,1.7,1027.5,67.0,-2047.0
WSN,2023-11-26,6.2,1012.4,94.0,-919.3
WSN,2023-11-27,3.6,1012.8,51.0,-1318.0
WSN,2023-11-28,-0.7,1020.4,36.0,-2143.0
WSN,2023-11-29,0.1,1018.6,44.0,-1972.2
WSN,2023-11-30,7.2,1020.2,56.0,-1102.8
WSN,2023-12-01,8.8,1017.3,90.0,-751.0
WSN,2023-12-02,12.1,1015.1,91.0,-243.4
WSN,2023-12-03,13.5,1004.4,95.0,311.6
WSN,2023-12-04,8.1,1012.1,59.0,-709.2
WSN,2023-12-05,5.9,1015.3,62.0,-1095.8
WSN,2023-12-06,4.1,1018.9,50.0,-1462.4
WSN,2023-12-07,6.2,1016.0,55.0,-1089.6
WSN,2023-12-08,8.3,1020.1,72.0,-936.5
WSN,2023-12-09,9.7,1019.4,74.0,-729.3
WSN,2023-12-10,14.6,1004.4,98.0,462.8
WSN,2023-12-11,4.0,1020.9,52.0,-1540.9
WSN,2023-12-12,4.0,1030.2,58.0,-1848.5
WSN,2023-12-13,3.3,1035.4,53.0,-2118.5
WSN,2023-12-14,1.7,1035.7,61.0,-2328.4
WSN,2023-12-15,4.8,1030.0,74.0,-1721.0
WSN,2023-12-16,4.8,1029.6,81.0,-1699.9
WSN,2023-12-17,11.5,1009.2,98.0,-109.2
WSN,2023-12-18,7.0,1002.4,45.0,-536.8
WSN,2023-12-19,2.0,1024.8,47.0,-1934.9
WSN,2023-12-20,2.3,1029.4,67.0,-2033.0
WSN,2023-12-21,5.1,1029.7,64.0,-1683.2
WSN,2023-12-22,3.2,1029.3,71.0,-1908.7
WSN,2023-12-23,6.6,1028.5,82.0,-1426.9
WSN,2023-12-24,5.6,1027.7,94.0,-1516.3
WSN,2023-12-25,7.7,1027.1,85.0,-1232.5
WSN,2023-12-26,8.1,1021.6,97.0,-978.2
WSN,2023-12-27,12.0,1008.2,96.0,-13.0
WSN,2023-12-28,9.2,1005.9,86.0,-317.0
WSN,2023-12-29,8.8,1006.1,56.0,-420.0
WSN,2023-12-30,6.6,1010.4,60.0,-841.8
WSN,2023-12-31,4.9,1015.3,66.0,-1219.9
WSN,2024-01-01,3.8,1018.1,77.0,-1445.7
WSN,2024-01-02,2.5,1018.6,68.0,-1640.6
WSN,2024-01-03,4.7,1015.7,61.0,-1264.8
WSN,2024-01-04,2.8,1022.1,48.0,-1739.6
WSN,2024-01-05,0.4,1025.0,66.0,-2132.9
WSN,2024-01-06,7.1,1002.7,97.0,-466.0
WSN,2024-01-07,6.3,1012.8,57.0,-965.6
WSN,2024-01-08,3.2,1030.1,71.0,-1935.6
WSN,2024-01-09,13.2,993.5,92.0,639.8
WSN,2024-01-10,5.9,1006.0,50.0,-793.2
WSN,2024-01-11,7.9,1012.8,55.0,-764.1
WSN,2024-01-12,8.2,1008.1,76.0,-536.3
WSN,2024-01-13,3.4,1006.2,40.0,-1129.3
WSN,2024-01-14,-0.2,1020.6,27.0,-2092.2
WSN,2024-01-15,-0.9,1021.7,82.0,-2179.1
WSN,2024-01-16,-4.6,1013.2,62.0,-2389.4
WSN,2024-01-17,-6.2,1020.8,56.0,-2864.3
WSN,2024-01-18,2.0,1017.6,40.0,-1697.1
WSN,2024-01-19,-1.6,1011.6,83.0,-1925.8
WSN,2024-01-20,-7.1,1023.3,60.0,-3067.4
WSN,2024-01-21,-4.3,1034.1,71.0,-3055.9
WSN,2024-01-22,-2.3,1032.8,62.0,-2753.2
WSN,2024-01-23,1.5,1032.0,76.0,-2217.0
WSN,2024-01-24,10.7,1025.8,88.0,-792.7
WSN,2024-01-25,17.2,1019.1,94.0,299.0
WSN,2024-01-26,17.3,1016.3,67.0,337.7
WSN,2024-01-27,11.9,1020.4,70.0,-486.4
WSN,2024-01-28,6.7,1004.4,86.0,-590.8
WSN,2024-01-29,5.4,1016.2,56.0,-1197.6
WSN,2024-01-30,5.4,1019.3,60.0,-1298.1
WSN,2024-01-31,6.1,1018.7,71.0,-1174.5
WSN,2024-02-01,6.8,1013.3,71.0,-900.8
WSN,2024-02-02,8.3,1014.1,48.0,-767.2
WSN,2024-02-03,3.8,1016.4,70.0,-1395.2
WSN,2024-02-04,3.8,1013.8,68.0,-1308.8
WSN,2024-02-05,4.2,1013.9,65.0,-1263.7
WSN,2024-02-06,1.0,1022.0,60.0,-1958.0
WSN,2024-02-07,3.8,1024.9,60.0,-1693.6
WSN,2024-02-08,6.6,1023.3,60.0,-1279.2
WSN,2024-02-09,11.0,1014.6,65.0,-414.5
WSN,2024-02-10,13.9,1010.7,88.0,135.3
WSN,2024-02-11,9.1,1012.7,92.0,-552.7
WSN,2024-02-12,8.9,1007.5,77.0,-424.0
WSN,2024-02-13,5.8,1011.0,45.0,-982.6
WSN,2024-02-14,2.5,1021.5,50.0,-1756.0
WSN,2024-02-15,7.8,1010.8,58.0,-704.7
WSN,2024-02-16,5.1,1013.8,54.0,-1156.7
WSN,2024-02-17,0.6,1013.6,42.0,-1739.0
WSN,2024-02-18,5.1,1011.0,41.0,-1076.1
WSN,2024-02-19,4.9,1023.3,52.0,-1506.6
WSN,2024-02-20,2.2,1029.2,66.0,-2040.2
WSN,2024-02-21,3.3,1024.4,57.0,-1744.3
WSN,2024-02-22,10.0,1005.9,63.0,-249.8
WSN,2024-02-23,7.2,998.6,84.0,-329.4
WSN,2024-02-24,6.7,1010.7,52.0,-849.4
WSN,2024-02-25,3.8,1018.8,51.0,-1496.4
WSN,2024-02-26,12.1,1014.3,65.0,-263.8
WSN,2024-02-27,16.2,1009.0,62.0,431.8
WSN,2024-02-28,15.4,1003.7,92.0,578.7
WSN,2024-02-29,4.9,1029.6,38.0,-1734.4
WSN,2024-03-01,7.2,1032.1,52.0,-1508.5
WSN,2024-03-02,10.5,1018.9,86.0,-589.5
