Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Trevin Michael","DET",3,3,,4.66667,36,0,0,0,,54,236,53,30,28,8,23,1,2,48,8,3.83333,2.08696,1.33333,0.20339,0.0974576,0.10593219846487045,0.251185,1.40741,0.290323,0.709877,,,4.67217,-0.153549,-0.214676,999,,,,,,,184.40000000000003,3.4148148148148154,187,3.462962962962963,,,,,,,,,,,,,,,,,,,"Trevin Michael","sa3020400",800723
"Joey Danielson","TEX",3,4,,5.00994,43,0,0,0,,50.3,226,49,30,28,7,24,2,1,43,7.69384,4.29423,1.79167,1.25249,0.190265,0.106195,0.08407080173492432,0.243781,1.45129,0.278146,0.68038,,,4.72559,-0.155462,-0.459997,999,,,,,,,169.7199943542481,3.3741550085193652,171.49999618530273,3.4095427194150574,,,,,,,,,,,,,,,,,,,"Joey Danielson","sa3025479",828506
"Carlos Vargas","SEA",4,4,,4.27259,59,0,0,10,,65.3,287,65,34,31,7,24,2,4,49,6.75345,3.30781,2.04167,0.964778,0.170732,0.0836237,0.08710801601409912,0.250965,1.36294,0.285714,0.694444,,,4.31431,-0.155477,-0.278799,999,,,,,,,282.1200225830079,4.320367678381196,289.50001525878906,4.4333844062660575,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"Stevie Emanuels","ATH",3,5,,5.06567,35,3,0,0,,53.3,245,51,32,30,7,34,0,3,50,8.44278,5.74109,1.47059,1.18199,0.204082,0.138776,0.06530612707138062,0.245192,1.59475,0.291391,0.704787,,,5.04883,-0.155845,-0.202937,999,,,,,,,164.71999435424803,3.090431458012385,164.49999618530273,3.086303912569714,,,,,,,,,,,,,,,,,,,"Stevie Emanuels","sa3014698",669434
"Jacob Wallace","ATL",3,3,,4.67269,34,1,0,0,,44.3,197,41,25,23,6,24,1,2,43,8.73589,4.87585,1.79167,1.21896,0.218274,0.121827,0.09644670784473419,0.239766,1.46727,0.286885,0.706714,,,4.71527,-0.156323,-0.0910943,999,,,,,,,155.41999435424808,3.5083520774471397,151.49999618530273,3.4198645326061468,,,,,,,,,,,,,,,,,,,"Jacob Wallace","sa3010374",686608
"Jesse Hahn","TOR",1,2,,4.98542,34,0,0,0,,34.3,158,36,21,19,4,16,2,3,26,6.82216,4.19825,1.625,1.04956,0.164557,0.101266,0.06329113990068436,0.258993,1.51603,0.293578,0.668103,,,4.79694,-0.157389,-0.352673,999,,,,,,,106.01999435424804,3.09096200327886,114.49999618530273,3.3381923828612656,,,,,,,,,,,,,,,,,,,"Jesse Hahn","13287",534910
"Justin Garza","NYM",2,4,,5.40416,38,1,0,0,,43.3,193,46,28,26,7,17,0,2,34,7.06697,3.53349,2,1.45497,0.176166,0.0880829,0.08808290213346481,0.264368,1.45497,0.293233,0.657895,,,4.98271,-0.157789,-0.557714,999,,,,,,,125.71999435424806,2.9034641240049743,136.49999618530273,3.1524249097092856,,,,,,,,,,,,,,,,,,,"Justin Garza","19784",621057
"Jack Neely","CHC",2,1,,4.5,35,0,0,1,,42,184,36,23,21,6,21,0,4,45,9.64286,4.5,2.14286,1.28571,0.244565,0.11413,0.1304347813129425,0.226415,1.35714,0.277778,0.699588,,,4.63514,-0.158007,-0.124846,999,,,,,,,162.4,3.8666666666666667,151,3.5952380952380953,,,,,,,,,,,,,,,,,,,"Jack Neely","30106",680891
"Randy Labaut",,3,4,,4.56954,28,2,0,0,,45.3,203,46,25,23,6,24,1,1,36,7.15232,4.76821,1.5,1.19205,0.17734,0.118227,0.05911329388618469,0.258427,1.54525,0.294118,0.730519,,,4.92322,-0.158188,0.064776,999,,,,,,,138.81999435424805,3.0644590881290243,145.49999618530273,3.211920499686614,,,,,,,,,,,,,,,,,,,"Randy Labaut","sa3010615",665178
"Rodolfo Martinez",,3,4,,4.78125,28,0,0,0,,32,146,33,18,17,4,16,0,2,26,7.3125,4.5,1.625,1.125,0.178082,0.109589,0.06849315762519836,0.257812,1.53125,0.295918,0.714286,,,4.82264,-0.158443,-0.181585,999,,,,,,,99.80000000000003,3.118750000000001,106,3.3125,,,,,,,,,,,,,,,,,,,"Rodolfo Martinez","sa206642",650869
"Konnor Pilkington","DET",3,5,,4.8169,47,10,0,0,,71,318,68,41,38,11,39,0,4,67,8.49296,4.94366,1.71795,1.39437,0.210692,0.122642,0.08805031329393387,0.247273,1.50704,0.28934,0.720524,,,5.0788,-0.160398,-0.0318702,999,,,,,,,218.29999999999995,3.074647887323943,217,3.056338028169014,,,,,,,,,,,,,,,,,,,"Konnor Pilkington","21453",663455
"Francis Peña","SDP",4,4,,4.47316,40,0,0,0,,50.3,225,49,27,25,6,24,0,3,42,7.51491,4.29423,1.75,1.07356,0.186667,0.106667,0.07999999821186066,0.247475,1.45129,0.286667,0.712074,,,4.62619,-0.161082,-0.149914,999,,,,,,,174.01999435424804,3.459642087350805,176.49999618530273,3.5089462994516163,,,,,,,,,,,,,,,,,,,"Francis Pena","sa3019374",800212
"Robby Ahlstrom","TEX",3,3,,4.96552,43,2,0,0,,58,259,56,35,32,8,30,0,3,51,7.91379,4.65517,1.7,1.24138,0.196911,0.11583,0.0810810849070549,0.247788,1.48276,0.287425,0.681818,,,4.87652,-0.162477,-0.457403,999,,,,,,,188.20000000000007,3.244827586206898,189,3.2586206896551726,,,,,,,,,,,,,,,,,,,"Robby Ahlstrom","30167",695239
"Jonathan Brand","TEX",2,4,,5.01071,30,0,0,0,,46.7,204,46,28,26,7,19,0,2,39,7.51606,3.66167,2.05263,1.34904,0.191176,0.0931373,0.09803921729326248,0.251366,1.39186,0.284672,0.67029,,,4.76255,-0.162996,-0.440366,999,,,,,,,154.88000564575194,3.316488289410539,157.50000381469727,3.3725910330110174,,,,,,,,,,,,,,,,,,,"Jonathan Brand","sa3020567",701213
"Wilmy Sanchez","NYY",3,2,,4.40135,43,0,0,0,,59.3,266,56,31,29,8,33,1,0,57,8.65093,5.00843,1.72727,1.21417,0.214286,0.12406,0.09022556245326996,0.240343,1.50084,0.285714,0.745501,,,4.63598,-0.163209,-0.0637173,999,,,,,,,209.81999435424817,3.53827988286242,207.49999618530273,3.49915681037011,,,,,,,,,,,,,,,,,,,"Wilmy Sanchez","sa3019396",804522
"Carter Loewen",,1,1,,4.90909,27,1,0,0,,33,147,32,19,18,5,16,0,2,30,8.18182,4.36364,1.875,1.36364,0.204082,0.108844,0.0952381044626236,0.248062,1.45455,0.287234,0.707317,,,4.92302,-0.163436,-0.179228,999,,,,,,,105.50000000000004,3.196969696969698,106,3.212121212121212,,,,,,,,,,,,,,,,,,,"Carter Loewen","sa3014844",659389
"Logan Whitaker","MIA",2,2,,4.92795,24,0,0,0,,34.7,154,37,21,19,5,13,0,1,24,6.22478,3.37176,1.84615,1.29683,0.155844,0.0844156,0.0714285671710968,0.264286,1.44092,0.288288,0.674419,,,4.83542,-0.163856,-0.301559,999,,,,,,,105.08000564575194,3.0282421710486025,114.50000381469727,3.299711852945732,,,,,,,,,,,,,,,,,,,"Logan Whitaker","sa3025561",681315
"Nick Hernandez","ATH",3,5,,4.61538,47,0,0,0,,50.7,221,46,28,26,8,24,0,3,53,9.40828,4.26035,2.20833,1.42012,0.239819,0.108597,0.1312217190861702,0.237113,1.38067,0.285714,0.714286,,,4.69332,-0.168648,-0.11387,999,,,,,,,182.180005645752,3.593293942885331,174.50000381469727,3.441814619108503,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Triston McKenzie","SDP",4,6,,5.20295,22,17,0,1,,81.3,362,77,51,47,15,45,0,2,80,8.85609,4.98155,1.77778,1.66052,0.220994,0.124309,0.09668508172035217,0.244444,1.50062,0.281818,0.70297,,,5.29996,-0.169139,-0.207076,999,,,,,,,239.9200225830079,2.9510456774554883,234.50001525878906,2.884378923202499,,,,,,,,,,,,,,,,,,,"Triston McKenzie","18000",663474
"Justin King","MIA",1,1,,5.04951,30,0,0,0,,30.3,139,28,18,17,4,18,1,3,31,9.20792,5.34653,1.72222,1.18812,0.223022,0.129496,0.09352518618106842,0.237288,1.51815,0.289157,0.693069,,,4.88431,-0.169699,-0.176986,999,,,,,,,101.21999435424807,3.340593957192046,98.49999618530273,3.250825038464865,,,,,,,,,,,,,,,,,,,"Justin King","sa3018278",659381
"Trey McGough",,2,3,,5.05855,24,1,0,0,,42.7,191,43,26,24,6,22,0,0,35,7.37705,4.637,1.59091,1.26464,0.183246,0.115183,0.06806282699108124,0.254438,1.52225,0.289062,0.689046,,,4.86816,-0.169855,-0.356108,999,,,,,,,134.38000564575196,3.1470726755205165,139.50000381469727,3.2669789536812677,,,,,,,,,,,,,,,,,,,"Trey McGough","sa1170436",690736
"Jose Adames",,2,3,,5.34375,28,0,0,0,,32,149,30,21,19,4,20,0,4,32,9,5.625,1.6,1.125,0.214765,0.134228,0.08053691685199738,0.24,1.5625,0.292135,0.653153,,,5.01014,-0.16987,-0.420977,999,,,,,,,101.60000000000002,3.1750000000000007,100,3.125,,,,,,,,,,,,,,,,,,,"Jose Adames","sa597194",600853
"Oddanier Mosqueda","PIT",4,5,,4.40135,50,0,0,0,,59.3,262,55,31,29,7,27,1,8,54,8.19562,4.09781,2,1.06239,0.206107,0.103053,0.10305343568325043,0.242291,1.3828,0.289157,0.706371,,,4.61912,-0.169911,0.0914137,999,,,,,,,212.71999435424812,3.587183762075078,208.49999618530273,3.5160202169951646,,,,,,,,,,,,,,,,,,,"Oddanier Mosqueda","sa917882",665996
"Victor Lizarraga","SDP",5,8,,5.51839,23,21,0,0,,89.7,409,92,59,55,14,47,0,6,68,6.82274,4.71572,1.44681,1.40468,0.166259,0.114914,0.051344744861125946,0.258427,1.54961,0.284672,0.670017,,,5.42053,-0.170111,-0.455424,999,,,,,,,229.37997741699223,2.5571904706902813,243.49998474121094,2.7146041585900265,,,,,,,,,,,,,,,,,,,"Victor Lizarraga","sa3015220",694205
"Carlos Duran","LAD",2,2,,5.625,30,7,0,0,,56,262,55,38,35,9,35,0,6,52,8.35714,5.625,1.48571,1.44643,0.198473,0.133588,0.06488549709320068,0.248869,1.60714,0.2875,0.671835,,,5.56371,-0.170243,-0.513705,999,,,,,,,141.7000000000001,2.5303571428571447,144,2.5714285714285716,,,,,,,,,,,,,,,,,,,"Carlos Duran","24458",679922
"Nolan Clenney",,2,2,,4.82927,23,0,0,0,,41,184,42,24,22,5,18,0,2,31,6.80488,3.95122,1.72222,1.09756,0.168478,0.0978261,0.07065217941999435,0.256098,1.46341,0.289062,0.679245,,,4.67172,-0.170496,-0.278614,999,,,,,,,134.70000000000005,3.2853658536585377,142,3.4634146341463414,,,,,,,,,,,,,,,,,,,"Nolan Clenney","sa3015328",669639
"Hunter Parsons",,2,3,,4.98542,24,0,0,0,,34.3,152,32,21,19,5,17,0,3,34,8.92128,4.46064,2,1.31195,0.223684,0.111842,0.11184210330247879,0.242424,1.42857,0.290323,0.666667,,,4.79694,-0.170877,-0.360403,999,,,,,,,117.11999435424802,3.414577170826929,114.49999618530273,3.3381923828612656,,,,,,,,,,,,,,,,,,,"Hunter Parsons","sa3011606",663500
"Michael Flynn","SDP",1,2,,4.93548,27,1,0,0,,31,140,29,18,17,4,15,1,6,29,8.41935,4.35484,1.93333,1.16129,0.207143,0.107143,0.10000000149011612,0.243697,1.41935,0.290698,0.677083,,,4.97385,-0.17149,-0.184254,999,,,,,,,99.79999999999998,3.219354838709677,98,3.161290322580645,,,,,,,,,,,,,,,,,,,"Michael Flynn","sa3006803",663901
"Evan Kravetz",,2,3,,5.44186,29,2,0,0,,43,195,45,28,26,7,22,0,2,36,7.53488,4.60465,1.63636,1.46512,0.184615,0.112821,0.07179487496614456,0.263158,1.55814,0.296875,0.681818,,,5.25142,-0.171716,-0.281666,999,,,,,,,115.1,2.6767441860465113,124,2.883720930232558,,,,,,,,,,,,,,,,,,,"Evan Kravetz","27536",667478
"Carlos Guzman","NYM",3,5,,5.07273,34,4,0,0,,55,246,55,34,31,8,26,0,4,46,7.52727,4.25455,1.76923,1.30909,0.186992,0.105691,0.08130080997943878,0.25463,1.47273,0.290123,0.673352,,,4.98968,-0.172377,-0.389931,999,,,,,,,167.60000000000002,3.047272727272728,173,3.1454545454545455,,,,,,,,,,,,,,,,,,,"Carlos Guzman","sa871477",664346
"Mason Hickman",,2,4,,4.60976,26,2,0,0,,41,186,41,23,21,6,22,1,2,37,8.12195,4.82927,1.68182,1.31707,0.198925,0.11828,0.08064516633749008,0.253086,1.53659,0.294118,0.732601,,,4.98879,-0.173049,-0.0986199,999,,,,,,,125.00000000000003,3.0487804878048785,129,3.1463414634146343,,,,,,,,,,,,,,,,,,,"Mason Hickman","sa3015033",668971
"Christopher Troye",,2,2,,4.88571,25,0,0,0,,35,160,33,21,19,4,23,0,2,33,8.48571,5.91429,1.43478,1.02857,0.20625,0.14375,0.0625,0.244444,1.6,0.295918,0.694444,,,4.87799,-0.174717,-0.216647,999,,,,,,,115.00000000000001,3.285714285714286,114,3.257142857142857,,,,,,,,,,,,,,,,,,,"Christopher Troye","sa3017530",671220
"Hunter Gregory","MIN",2,3,,5.16667,36,3,0,0,,54,244,54,34,31,8,26,0,4,45,7.5,4.33333,1.73077,1.33333,0.184426,0.106557,0.07786885648965836,0.252336,1.48148,0.285714,0.668605,,,5.06106,-0.175151,-0.478112,999,,,,,,,160.80000000000004,2.9777777777777783,166,3.074074074074074,,,,,,,,,,,,,,,,,,,"Hunter Gregory","sa3017754",695347
"Sean Harney","ARI",1,1,,4.77454,23,4,0,0,,37.7,170,40,22,20,5,17,0,3,26,6.2069,4.05836,1.52941,1.19363,0.152941,0.1,0.052941180765628815,0.266667,1.51194,0.294118,0.7,,,5.07148,-0.176007,0.00553123,999,,,,,,,105.48000564575199,2.7978780772185785,115.50000381469727,3.063660516639517,,,,,,,,,,,,,,,,,,,"Sean Harney","sa3020472",686184
"Kelvin Cáceres","LAA",2,2,,5.10638,32,1,0,0,,42.3,195,40,26,24,5,25,1,6,40,8.51064,5.31915,1.6,1.06383,0.205128,0.128205,0.07692307233810425,0.243902,1.53664,0.294118,0.672414,,,4.97911,-0.17627,-0.338687,999,,,,,,,134.51999435424807,3.1801417678606074,133.49999618530273,3.1560283355357273,,,,,,,,,,,,,,,,,,,"Kelvin Caceres","24681",680983
"Troy Taylor","SEA",3,3,,4.70019,54,0,0,1,,51.7,229,48,29,27,7,23,0,5,49,8.52998,4.00387,2.13043,1.21857,0.213974,0.100437,0.11353712528944016,0.238806,1.37331,0.282759,0.686275,,,4.6245,-0.176463,-0.448094,999,,,,,,,189.68000564575192,3.668858855834328,185.50000381469727,3.5880077577807463,,,,,,,,,,,,,,,,,,,"Troy Taylor","31883",700187
"Joel Cesar",,2,4,,5.27586,22,0,0,0,,29,133,31,18,17,4,13,1,2,22,6.82759,4.03448,1.69231,1.24138,0.165414,0.0977444,0.06766916811466217,0.262712,1.51724,0.293478,0.677083,,,4.96272,-0.178294,-0.297388,999,,,,,,,83.80000000000004,2.8896551724137947,92,3.1724137931034484,,,,,,,,,,,,,,,,,,,"Joel Cesar","sa917887",666802
"Alan Busenitz",,2,4,,5.63969,30,1,0,0,,38.3,171,44,26,24,7,13,1,1,27,6.34465,3.05483,2.07692,1.64491,0.157895,0.0760234,0.08187133818864822,0.280255,1.48825,0.300813,0.65678,,,5.1978,-0.178811,-0.399091,999,,,,,,,94.91999435424805,2.478328883683105,112.49999618530273,2.9373367735329725,,,,,,,,,,,,,,,,,,,"Alan Busenitz","15239",641427
"Jack Snyder",,2,2,,5.04202,26,0,0,0,,35.7,163,38,22,20,5,17,0,1,27,6.80672,4.28571,1.58824,1.2605,0.165644,0.104294,0.061349689960479736,0.262069,1.54062,0.292035,0.6875,,,4.95586,-0.180576,-0.347309,999,,,,,,,103.88000564575198,2.9098040175279465,113.50000381469727,3.1792717475939893,,,,,,,,,,,,,,,,,,,"Jack Snyder","sa3018194",801389
"Lucas Wepf","LAD",2,3,,5.20661,30,0,0,0,,36.3,163,35,23,21,6,18,1,3,37,9.17355,4.46281,2.05556,1.4876,0.226994,0.110429,0.11656440794467926,0.246479,1.46006,0.292929,0.672646,,,4.98087,-0.180985,-0.395295,999,,,,,,,114.81999435424802,3.16308531039919,114.49999618530273,3.154269933658945,,,,,,,,,,,,,,,,,,,"Lucas Wepf","sa3020704",689233
"Ricardo Velez","TEX",3,5,,5.06567,32,1,0,0,,53.3,237,52,32,30,7,23,0,5,41,6.92308,3.88368,1.78261,1.18199,0.172996,0.0970464,0.07594936341047287,0.248804,1.40713,0.279503,0.659509,,,4.87998,-0.181079,-0.432352,999,,,,,,,171.11999435424804,3.2105065066354617,173.49999618530273,3.2551594496959155,,,,,,,,,,,,,,,,,,,"Ricardo Velez","sa3017602",703106
"Alexander Alberto","TBR",1,3,,5.175,33,1,0,0,,40,183,38,25,23,5,21,0,6,35,7.875,4.725,1.66667,1.125,0.191257,0.114754,0.0765027403831482,0.24359,1.475,0.284483,0.653846,,,5.03514,-0.183403,-0.370823,999,,,,,,,124.7,3.1175,124,3.1,,,,,,,,,,,,,,,,,,,"Alexander Alberto","sa3015986",693739
"Kade Bragg","MIA",4,5,,4.65517,40,0,0,0,,58,256,53,32,30,8,28,0,5,57,8.84483,4.34483,2.03571,1.24138,0.222656,0.109375,0.11328125,0.237668,1.39655,0.28481,0.702006,,,4.66962,-0.183897,-0.0944513,999,,,,,,,208.00000000000006,3.586206896551725,201,3.4655172413793105,,,,,,,,,,,,,,,,,,,"Kade Bragg","sa3023408",688540
"Tyler Owens","DET",2,3,,5.03356,32,3,0,0,,44.7,201,47,27,25,6,21,0,2,32,6.44295,4.22819,1.52381,1.20805,0.159204,0.104478,0.054726362228393555,0.264045,1.52125,0.292857,0.687919,,,4.99196,-0.183913,-0.244716,999,,,,,,,129.78000564575194,2.9033557814466953,140.50000381469727,3.1431767654730134,,,,,,,,,,,,,,,,,,,"Tyler Owens","26030",687074
"Ryan Hendrix",,4,3,,4.53401,32,0,0,0,,39.7,180,37,22,20,4,21,0,6,37,8.38791,4.7607,1.7619,0.906801,0.205556,0.116667,0.08888889104127884,0.24183,1.46096,0.294643,0.687023,,,4.62128,-0.184074,-0.0821371,999,,,,,,,141.38000564575196,3.561209141782494,139.50000381469727,3.513853932842304,,,,,,,,,,,,,,,,,,,"Ryan Hendrix","19535",641682
"Chris Wright",,3,3,,4.62857,30,1,0,0,,35,159,33,19,18,4,22,1,2,33,8.48571,5.65714,1.5,1.02857,0.207547,0.138365,0.0691823959350586,0.244444,1.57143,0.295918,0.728745,,,4.79228,-0.186078,-0.047576,999,,,,,,,118.00000000000001,3.371428571428572,117,3.342857142857143,,,,,,,,,,,,,,,,,,,"Chris Wright","sa3011531",686819
"Carter Rustad","CLE",1,3,,5.17021,30,1,0,0,,47,209,49,29,27,7,20,0,3,35,6.70213,3.82979,1.75,1.34043,0.167464,0.0956938,0.07177034020423889,0.263441,1.46809,0.291667,0.675676,,,5.05003,-0.186449,-0.408729,999,,,,,,,135.30000000000004,2.87872340425532,145,3.0851063829787235,,,,,,,,,,,,,,,,,,,"Carter Rustad","sa3041350",686811
"Gerson Moreno",,2,2,,4.73684,35,0,0,0,,38,172,33,22,20,4,24,1,4,38,9,5.68421,1.58333,0.947368,0.22093,0.139535,0.08139534294605255,0.229167,1.5,0.284314,0.680934,,,4.71408,-0.18671,-0.243141,999,,,,,,,138.2,3.6368421052631574,130,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Gerson Moreno","sa736656",642575
"Jimmy Burnette","TOR",2,3,,5.04202,32,0,0,0,,35.7,164,32,22,20,4,21,1,6,34,8.57143,5.29412,1.61905,1.0084,0.207317,0.128049,0.07926829159259796,0.233577,1.48459,0.282828,0.654008,,,4.95586,-0.186866,-0.381163,999,,,,,,,118.78000564575198,3.327170955387171,113.50000381469727,3.1792717475939893,,,,,,,,,,,,,,,,,,,"Jimmy Burnette","sa3017367",694787
"Nick Jones","LAA",2,3,,5.21739,35,2,0,0,,48.3,218,49,30,28,7,23,0,4,40,7.45342,4.28571,1.73913,1.30435,0.183486,0.105505,0.07798165082931519,0.256545,1.49068,0.291667,0.675241,,,5.0399,-0.188158,-0.372291,999,,,,,,,142.91999435424802,2.9590061410308603,149.49999618530273,3.0952380651507654,,,,,,,,,,,,,,,,,,,"Nick Jones","sa3017419",694559
"William Fleming","MIN",3,5,,5.16297,24,13,0,0,,76.7,343,86,48,44,12,26,0,5,46,5.39765,3.05085,1.76923,1.40808,0.134111,0.0758018,0.05830904096364975,0.275641,1.46023,0.291339,0.672269,,,5.18207,-0.188892,-0.507786,999,,,,,,,195.37997741699215,2.5473270559428602,226.49998474121094,2.9530638038232917,,,,,,,,,,,,,,,,,,,"William Fleming","sa3017314",694389
"Ryan Bourassa",,2,3,,4.637,34,0,0,0,,42.7,185,38,24,22,6,22,1,2,42,8.85246,4.637,1.90909,1.26464,0.227027,0.118919,0.10810811072587967,0.236025,1.40515,0.283186,0.697674,,,4.6808,-0.190098,-0.134314,999,,,,,,,155.38000564575196,3.6388759454217783,147.50000381469727,3.4543325803103198,,,,,,,,,,,,,,,,,,,"Ryan Bourassa","sa3022947",802180
"Justin Anderson",,2,4,,4.95,38,0,0,0,,40,183,40,24,22,6,20,1,4,38,8.55,4.5,1.9,1.35,0.20765,0.10929,0.09836065769195557,0.251572,1.5,0.295652,0.697674,,,4.98514,-0.19032,-0.340133,999,,,,,,,122.19999999999999,3.0549999999999997,126,3.15,,,,,,,,,,,,,,,,,,,"Justin Anderson","16201",605121
"Bryce Osmond","LAA",3,5,,5.71154,15,14,0,0,,52,237,55,36,33,10,25,0,5,42,7.26923,4.32692,1.68,1.73077,0.177215,0.105485,0.07172995805740356,0.2657,1.53846,0.290323,0.666667,,,5.75052,-0.190828,-0.345763,999,,,,,,,112.80000000000001,2.1692307692307695,124,2.3846153846153846,,,,,,,,,,,,,,,,,,,"Bryce Osmond","sa3020800",683098
"Chay Yeager","TOR",4,5,,4.875,40,1,0,0,,48,214,46,28,26,7,22,0,4,41,7.6875,4.125,1.86364,1.3125,0.191589,0.102804,0.08878505229949951,0.244681,1.41667,0.278571,0.687285,,,4.94764,-0.192147,-0.296532,999,,,,,,,153.50000000000003,3.1979166666666674,153,3.1875,,,,,,,,,,,,,,,,,,,"Chay Yeager","sa3023254",807410
"Amilcar Chirinos","HOU",1,3,,4.92341,35,2,0,0,,45.7,206,45,27,25,7,23,0,2,41,8.0744,4.52954,1.78261,1.37856,0.199029,0.11165,0.08737865090370178,0.248619,1.48796,0.285714,0.704467,,,4.97321,-0.192629,-0.261701,999,,,,,,,142.08000564575195,3.1089716252471518,144.50000381469727,3.161925632436312,,,,,,,,,,,,,,,,,,,"Amilcar Chirinos","sa3017149",702847
"Cooper Adams","BOS",3,3,,5.05618,28,2,0,0,,62.3,278,64,38,35,9,25,0,6,48,6.93419,3.61156,1.92,1.30016,0.172662,0.0899281,0.08273380994796753,0.259109,1.42857,0.289474,0.667539,,,4.96499,-0.195092,-0.26962,999,,,,,,,186.91999435424808,3.000320973407886,197.49999618530273,3.1701444398704814,,,,,,,,,,,,,,,,,,,"Cooper Adams","sa3023457",822416
"J.P. Feyereisen","LAD",2,3,,5.46326,25,2,0,0,,31.3,136,34,21,19,6,11,1,0,22,6.32588,3.16294,2,1.72524,0.161765,0.0808824,0.08088235557079315,0.272,1.4377,0.28866,0.655738,,,5.27571,-0.195347,-0.361855,999,,,,,,,80.41999435424808,2.569328955734521,89.49999618530273,2.859424867951143,,,,,,,,,,,,,,,,,,,"J.P. Feyereisen","16610",656420
"Nicholas Padilla",,3,3,,5.175,34,1,0,0,,40,184,39,25,23,5,24,0,3,35,7.875,5.4,1.45833,1.125,0.190217,0.130435,0.05978260934352875,0.248408,1.575,0.290598,0.678571,,,5.03514,-0.196257,-0.296182,999,,,,,,,122.1,3.0524999999999998,124,3.1,,,,,,,,,,,,,,,,,,,"Nicholas Padilla","21327",656820
"Carlos Tavera","BAL",2,4,,5.33333,19,8,0,0,,54,246,57,35,32,9,29,0,2,43,7.16667,4.83333,1.48276,1.5,0.174797,0.117886,0.05691056698560715,0.265116,1.59259,0.294479,0.694823,,,5.43143,-0.19724,-0.339006,999,,,,,,,133.70000000000005,2.4759259259259268,146,2.7037037037037037,,,,,,,,,,,,,,,,,,,"Carlos Tavera","sa3017536",679857
"Juan Mercedes",,3,6,,5.16,18,13,0,0,,75,334,83,46,43,13,27,0,3,49,5.88,3.24,1.81481,1.56,0.146707,0.0808383,0.06586825847625732,0.273026,1.46667,0.289256,0.697168,,,5.2818,-0.198563,-0.0337157,999,,,,,,,187.3,2.4973333333333336,214,2.8533333333333335,,,,,,,,,,,,,,,,,,,"Juan Mercedes","sa3002818",675195
"Tyson Miller",,2,3,,5.32544,35,3,0,1,,50.7,228,51,32,30,8,25,0,4,43,7.63314,4.43787,1.72,1.42012,0.188596,0.109649,0.07894736528396606,0.256281,1.49901,0.290541,0.679012,,,5.20614,-0.199765,-0.426138,999,,,,,,,147.180005645752,2.902958647553655,152.50000381469727,3.0078895763285924,,,,,,,,,,,,,,,,,,,"Tyson Miller","19976",668338
"Evan Shawver","COL",1,2,,5.625,30,3,0,0,,48,225,54,32,30,7,25,0,3,34,6.375,4.6875,1.36,1.3125,0.151111,0.111111,0.03999999910593033,0.274112,1.64583,0.301282,0.679191,,,5.3643,-0.201078,-0.107473,999,,,,,,,112.70000000000005,2.3479166666666678,133,2.7708333333333335,,,,,,,,,,,,,,,,,,,"Evan Shawver","sa3017780",686900
"Rolddy Muñoz","ATL",3,2,,4.63588,38,3,0,1,,56.3,255,56,31,29,7,29,0,4,49,7.83304,4.63588,1.68966,1.11901,0.192157,0.113725,0.0784313753247261,0.252252,1.50977,0.295181,0.718085,,,4.76924,-0.202163,0.0565435,999,,,,,,,187.91999435424808,3.337832982252443,193.49999618530273,3.4369449166515738,,,,,,,,,,,,,,,,,,,"Rolddy Munoz","27407",691548
"Danny Wirchansky",,3,3,,5.16176,22,11,0,0,,68,305,74,42,39,10,29,0,2,41,5.42647,3.83824,1.41379,1.32353,0.134426,0.095082,0.039344266057014465,0.270073,1.51471,0.286996,0.685393,,,5.20867,-0.203464,-0.410049,999,,,,,,,176.80000000000004,2.6000000000000005,199,2.926470588235294,,,,,,,,,,,,,,,,,,,"Danny Wirchansky","sa3023469",688024
"Nick Morreale",,3,3,,4.94118,28,3,0,0,,51,228,56,30,28,7,19,0,3,34,6,3.35294,1.78947,1.23529,0.149123,0.0833333,0.06578946858644485,0.271845,1.47059,0.29697,0.690184,,,4.88023,-0.204103,-0.188735,999,,,,,,,147.70000000000007,2.8960784313725503,166,3.2549019607843137,,,,,,,,,,,,,,,,,,,"Nick Morreale","sa3011533",687159
"Fineas Del Bonta-Smith",,1,2,,4.88571,23,1,0,0,,35,158,39,21,19,5,14,0,2,23,5.91429,3.6,1.64286,1.28571,0.14557,0.0886076,0.0569620281457901,0.274648,1.51429,0.298246,0.695652,,,5.04942,-0.204231,-0.148166,999,,,,,,,94.1,2.6885714285714286,108,3.085714285714286,,,,,,,,,,,,,,,,,,,"Fineas Del Bonta-Smith","sa3010821",687486
